#Coverage	Number of genomic locations
100.0	829112.0
101.0	757636.0
102.0	789592.0
103.0	723036.0
104.0	750502.0
105.0	689553.0
106.0	714653.0
107.0	657805.0
108.0	680741.0
109.0	627788.0
110.0	648375.0
111.0	600175.0
112.0	618477.0
113.0	573578.0
114.0	588070.0
115.0	546498.0
116.0	560025.0
117.0	521180.0
118.0	533536.0
119.0	496791.0
120.0	507478.0
121.0	475352.0
122.0	484712.0
123.0	452056.0
124.0	463912.0
125.0	432403.0
126.0	440266.0
127.0	414077.0
128.0	418693.0
129.0	393366.0
130.0	399996.0
131.0	374682.0
132.0	381180.0
133.0	357125.0
134.0	361025.0
135.0	338767.0
136.0	343206.0
137.0	324212.0
138.0	326416.0
139.0	308471.0
140.0	310038.0
141.0	293757.0
142.0	296085.0
143.0	278486.0
144.0	281024.0
145.0	264829.0
146.0	267267.0
147.0	251522.0
148.0	253232.0
149.0	240198.0
150.0	241283.0
151.0	228804.0
152.0	229525.0
153.0	216945.0
154.0	218281.0
155.0	207048.0
156.0	206933.0
157.0	196949.0
158.0	196798.0
159.0	187513.0
160.0	187265.0
161.0	178253.0
162.0	178027.0
163.0	170253.0
164.0	168916.0
165.0	160651.0
166.0	161280.0
167.0	152924.0
168.0	152347.0
169.0	145104.0
170.0	144203.0
171.0	138363.0
172.0	136827.0
173.0	130777.0
174.0	130566.0
175.0	124966.0
176.0	123543.0
177.0	119051.0
178.0	118348.0
179.0	112905.0
180.0	112372.0
181.0	107789.0
182.0	107916.0
183.0	101617.0
184.0	101898.0
185.0	97374.0
186.0	96917.0
187.0	92810.0
188.0	92151.0
189.0	88234.0
190.0	88124.0
191.0	83521.0
192.0	82734.0
193.0	79930.0
194.0	78178.0
195.0	76160.0
196.0	74628.0
197.0	71168.0
198.0	70750.0
199.0	68302.0
200.0	66979.0
201.0	64891.0
202.0	64114.0
203.0	62325.0
204.0	61053.0
205.0	59364.0
206.0	57999.0
207.0	56014.0
208.0	55889.0
209.0	53721.0
210.0	52908.0
211.0	51341.0
212.0	50447.0
213.0	48226.0
214.0	47942.0
215.0	46108.0
216.0	45649.0
217.0	44270.0
218.0	43688.0
219.0	42016.0
220.0	41694.0
221.0	40300.0
222.0	39658.0
223.0	38621.0
224.0	38483.0
225.0	36954.0
226.0	36660.0
227.0	35146.0
228.0	35057.0
229.0	33509.0
230.0	32882.0
231.0	31683.0
232.0	31933.0
233.0	30475.0
234.0	30043.0
235.0	29276.0
236.0	28784.0
237.0	27958.0
238.0	27548.0
239.0	26650.0
240.0	26669.0
241.0	25789.0
242.0	25358.0
243.0	24553.0
244.0	24236.0
245.0	23302.0
246.0	23624.0
247.0	23005.0
248.0	22215.0
249.0	21798.0
250.0	21125.0
251.0	20821.0
252.0	20465.0
253.0	20182.0
254.0	19905.0
255.0	18931.0
256.0	18546.0
257.0	18530.0
258.0	18114.0
259.0	17745.0
260.0	17508.0
261.0	17056.0
262.0	16619.0
263.0	16320.0
264.0	16076.0
265.0	15867.0
266.0	15742.0
267.0	15213.0
268.0	15123.0
269.0	14728.0
270.0	14637.0
271.0	14130.0
272.0	14079.0
273.0	13731.0
274.0	13595.0
275.0	13169.0
276.0	12943.0
277.0	12774.0
278.0	12682.0
279.0	12030.0
280.0	12262.0
281.0	11692.0
282.0	11801.0
283.0	11432.0
284.0	11219.0
285.0	10763.0
286.0	11031.0
287.0	10668.0
288.0	10456.0
289.0	10165.0
290.0	9910.0
291.0	9832.0
292.0	9487.0
293.0	9270.0
294.0	9588.0
295.0	9066.0
296.0	9203.0
297.0	9067.0
298.0	8990.0
299.0	8676.0
300.0	8367.0
301.0	8180.0
302.0	8216.0
303.0	7909.0
304.0	7941.0
305.0	7738.0
306.0	7651.0
307.0	7788.0
308.0	7487.0
309.0	7364.0
310.0	7245.0
311.0	7035.0
312.0	6931.0
313.0	6816.0
314.0	6840.0
315.0	6724.0
316.0	6756.0
317.0	6739.0
318.0	6541.0
319.0	6409.0
320.0	6252.0
321.0	6220.0
322.0	6269.0
323.0	6113.0
324.0	6010.0
325.0	5950.0
326.0	5815.0
327.0	5784.0
328.0	5610.0
329.0	5475.0
330.0	5314.0
331.0	5187.0
332.0	5128.0
333.0	4976.0
334.0	5098.0
335.0	5039.0
336.0	4933.0
337.0	4821.0
338.0	4757.0
339.0	4710.0
340.0	4946.0
341.0	4736.0
342.0	4520.0
343.0	4624.0
344.0	4566.0
345.0	4564.0
346.0	4273.0
347.0	4303.0
348.0	4322.0
349.0	4415.0
350.0	4274.0
351.0	4074.0
352.0	4118.0
353.0	4095.0
354.0	3993.0
355.0	4010.0
356.0	3974.0
357.0	3875.0
358.0	3764.0
359.0	3851.0
360.0	3740.0
361.0	3764.0
362.0	3598.0
363.0	3577.0
364.0	3424.0
365.0	3428.0
366.0	3277.0
367.0	3260.0
368.0	3270.0
369.0	3286.0
370.0	3190.0
371.0	3114.0
372.0	3140.0
373.0	3059.0
374.0	3203.0
375.0	3074.0
376.0	3038.0
377.0	2879.0
378.0	2986.0
379.0	2812.0
380.0	2837.0
381.0	2842.0
382.0	2781.0
383.0	2709.0
384.0	2674.0
385.0	2636.0
386.0	2684.0
387.0	2723.0
388.0	2597.0
389.0	2555.0
390.0	2548.0
391.0	2455.0
392.0	2605.0
393.0	2402.0
394.0	2439.0
395.0	2484.0
396.0	2476.0
397.0	2416.0
398.0	2406.0
399.0	2337.0
400.0	2327.0
401.0	2332.0
402.0	2271.0
403.0	2262.0
404.0	2220.0
405.0	2164.0
406.0	2190.0
407.0	2202.0
408.0	2130.0
409.0	2150.0
410.0	2093.0
411.0	2057.0
412.0	2122.0
413.0	2121.0
414.0	2015.0
415.0	1977.0
416.0	1897.0
417.0	1942.0
418.0	1924.0
419.0	1862.0
420.0	1896.0
421.0	1851.0
422.0	1918.0
423.0	1868.0
424.0	1831.0
425.0	1742.0
426.0	1821.0
427.0	1770.0
428.0	1876.0
429.0	1771.0
430.0	1695.0
431.0	1723.0
432.0	1756.0
433.0	1663.0
434.0	1727.0
435.0	1666.0
436.0	1596.0
437.0	1607.0
438.0	1676.0
439.0	1519.0
440.0	1575.0
441.0	1613.0
442.0	1556.0
443.0	1506.0
444.0	1501.0
445.0	1447.0
446.0	1477.0
447.0	1317.0
448.0	1475.0
449.0	1310.0
450.0	1371.0
451.0	1381.0
452.0	1415.0
453.0	1364.0
454.0	1345.0
455.0	1382.0
456.0	1342.0
457.0	1283.0
458.0	1341.0
459.0	1284.0
460.0	1270.0
461.0	1267.0
462.0	1252.0
463.0	1240.0
464.0	1161.0
465.0	1181.0
466.0	1196.0
467.0	1176.0
468.0	1130.0
469.0	1125.0
470.0	1146.0
471.0	1136.0
472.0	1157.0
473.0	1118.0
474.0	1122.0
475.0	1108.0
476.0	1038.0
477.0	1087.0
478.0	1056.0
479.0	1166.0
480.0	1084.0
481.0	1060.0
482.0	1063.0
483.0	1053.0
484.0	1002.0
485.0	1003.0
486.0	1027.0
487.0	1021.0
488.0	997.0
489.0	1024.0
490.0	1008.0
491.0	1013.0
492.0	983.0
493.0	992.0
494.0	920.0
495.0	930.0
496.0	922.0
497.0	955.0
498.0	922.0
499.0	907.0
500.0	905.0
501.0	927.0
502.0	922.0
503.0	839.0
504.0	838.0
505.0	798.0
506.0	841.0
507.0	838.0
508.0	870.0
509.0	849.0
510.0	826.0
511.0	843.0
512.0	819.0
513.0	789.0
514.0	815.0
515.0	782.0
516.0	779.0
517.0	801.0
518.0	804.0
519.0	805.0
520.0	791.0
521.0	853.0
522.0	771.0
523.0	705.0
524.0	761.0
525.0	701.0
526.0	705.0
527.0	746.0
528.0	711.0
529.0	689.0
530.0	731.0
531.0	645.0
532.0	679.0
533.0	669.0
534.0	691.0
535.0	664.0
536.0	642.0
537.0	702.0
538.0	692.0
539.0	607.0
540.0	640.0
541.0	645.0
542.0	677.0
543.0	631.0
544.0	653.0
545.0	633.0
546.0	616.0
547.0	609.0
548.0	646.0
549.0	555.0
550.0	642.0
551.0	635.0
552.0	630.0
553.0	548.0
554.0	582.0
555.0	591.0
556.0	580.0
557.0	599.0
558.0	581.0
559.0	589.0
560.0	531.0
561.0	518.0
562.0	518.0
563.0	522.0
564.0	540.0
565.0	515.0
566.0	530.0
567.0	496.0
568.0	547.0
569.0	551.0
570.0	519.0
571.0	529.0
572.0	534.0
573.0	542.0
574.0	494.0
575.0	458.0
576.0	503.0
577.0	476.0
578.0	479.0
579.0	509.0
580.0	466.0
581.0	462.0
582.0	440.0
583.0	436.0
584.0	482.0
585.0	411.0
586.0	425.0
587.0	435.0
588.0	478.0
589.0	435.0
590.0	423.0
591.0	445.0
592.0	399.0
593.0	401.0
594.0	427.0
595.0	409.0
596.0	381.0
597.0	405.0
598.0	400.0
599.0	401.0
600.0	385.0
601.0	379.0
602.0	369.0
603.0	385.0
604.0	374.0
605.0	362.0
606.0	384.0
607.0	355.0
608.0	341.0
609.0	362.0
610.0	322.0
611.0	336.0
612.0	363.0
613.0	281.0
614.0	340.0
615.0	330.0
616.0	307.0
617.0	344.0
618.0	291.0
619.0	343.0
620.0	343.0
621.0	323.0
622.0	354.0
623.0	337.0
624.0	366.0
625.0	329.0
626.0	293.0
627.0	326.0
628.0	311.0
629.0	302.0
630.0	307.0
631.0	294.0
632.0	264.0
633.0	316.0
634.0	324.0
635.0	303.0
636.0	305.0
637.0	305.0
638.0	296.0
639.0	286.0
640.0	329.0
641.0	281.0
642.0	321.0
643.0	284.0
644.0	284.0
645.0	289.0
646.0	329.0
647.0	281.0
648.0	296.0
649.0	288.0
650.0	287.0
651.0	271.0
652.0	275.0
653.0	277.0
654.0	244.0
655.0	264.0
656.0	261.0
657.0	250.0
658.0	250.0
659.0	244.0
660.0	268.0
661.0	236.0
662.0	266.0
663.0	275.0
664.0	281.0
665.0	244.0
666.0	266.0
667.0	271.0
668.0	274.0
669.0	245.0
670.0	250.0
671.0	234.0
672.0	228.0
673.0	222.0
674.0	222.0
675.0	225.0
676.0	231.0
677.0	252.0
678.0	202.0
679.0	227.0
680.0	228.0
681.0	208.0
682.0	220.0
683.0	228.0
684.0	227.0
685.0	188.0
686.0	209.0
687.0	189.0
688.0	186.0
689.0	174.0
690.0	167.0
691.0	168.0
692.0	210.0
693.0	163.0
694.0	164.0
695.0	173.0
696.0	180.0
697.0	194.0
698.0	182.0
699.0	154.0
700.0	191.0
701.0	177.0
702.0	192.0
703.0	189.0
704.0	167.0
705.0	200.0
706.0	183.0
707.0	172.0
708.0	162.0
709.0	187.0
710.0	154.0
711.0	156.0
712.0	175.0
713.0	171.0
714.0	173.0
715.0	157.0
716.0	168.0
717.0	165.0
718.0	138.0
719.0	177.0
720.0	161.0
721.0	157.0
722.0	152.0
723.0	166.0
724.0	162.0
725.0	155.0
726.0	142.0
727.0	166.0
728.0	143.0
729.0	147.0
730.0	122.0
731.0	168.0
732.0	158.0
733.0	168.0
734.0	154.0
735.0	144.0
736.0	165.0
737.0	150.0
738.0	148.0
739.0	124.0
740.0	147.0
741.0	132.0
742.0	142.0
743.0	137.0
744.0	135.0
745.0	141.0
746.0	133.0
747.0	133.0
748.0	141.0
749.0	149.0
750.0	133.0
751.0	150.0
752.0	135.0
753.0	136.0
754.0	124.0
755.0	146.0
756.0	123.0
757.0	146.0
758.0	137.0
759.0	167.0
760.0	141.0
761.0	122.0
762.0	126.0
763.0	139.0
764.0	116.0
765.0	128.0
766.0	110.0
767.0	119.0
768.0	127.0
769.0	116.0
770.0	141.0
771.0	154.0
772.0	113.0
773.0	118.0
774.0	108.0
775.0	107.0
776.0	111.0
777.0	125.0
778.0	146.0
779.0	114.0
780.0	121.0
781.0	137.0
782.0	124.0
783.0	119.0
784.0	118.0
785.0	114.0
786.0	114.0
787.0	113.0
788.0	122.0
789.0	99.0
790.0	118.0
791.0	106.0
792.0	115.0
793.0	103.0
794.0	130.0
795.0	116.0
796.0	107.0
797.0	89.0
798.0	94.0
799.0	96.0
800.0	84.0
801.0	89.0
802.0	108.0
803.0	86.0
804.0	94.0
805.0	89.0
806.0	96.0
807.0	92.0
808.0	95.0
809.0	89.0
810.0	105.0
811.0	91.0
812.0	87.0
813.0	110.0
814.0	91.0
815.0	87.0
816.0	85.0
817.0	90.0
818.0	84.0
819.0	79.0
820.0	93.0
821.0	89.0
822.0	76.0
823.0	76.0
824.0	67.0
825.0	74.0
826.0	78.0
827.0	93.0
828.0	80.0
829.0	85.0
830.0	68.0
831.0	86.0
832.0	76.0
833.0	74.0
834.0	67.0
835.0	67.0
836.0	94.0
837.0	93.0
838.0	80.0
839.0	76.0
840.0	66.0
841.0	68.0
842.0	79.0
843.0	79.0
844.0	86.0
845.0	85.0
846.0	82.0
847.0	94.0
848.0	72.0
849.0	66.0
850.0	72.0
851.0	80.0
852.0	63.0
853.0	62.0
854.0	84.0
855.0	60.0
856.0	79.0
857.0	50.0
858.0	81.0
859.0	60.0
860.0	67.0
861.0	56.0
862.0	54.0
863.0	66.0
864.0	68.0
865.0	86.0
866.0	70.0
867.0	66.0
868.0	69.0
869.0	79.0
870.0	72.0
871.0	85.0
872.0	69.0
873.0	57.0
874.0	51.0
875.0	60.0
876.0	53.0
877.0	77.0
878.0	65.0
879.0	61.0
880.0	55.0
881.0	59.0
882.0	37.0
883.0	62.0
884.0	50.0
885.0	69.0
886.0	57.0
887.0	42.0
888.0	54.0
889.0	64.0
890.0	46.0
891.0	66.0
892.0	52.0
893.0	50.0
894.0	50.0
895.0	74.0
896.0	63.0
897.0	71.0
898.0	55.0
899.0	47.0
900.0	49.0
901.0	57.0
902.0	57.0
903.0	41.0
904.0	53.0
905.0	50.0
906.0	56.0
907.0	49.0
908.0	45.0
909.0	57.0
910.0	63.0
911.0	50.0
912.0	48.0
913.0	62.0
914.0	47.0
915.0	62.0
916.0	61.0
917.0	52.0
918.0	55.0
919.0	52.0
920.0	64.0
921.0	53.0
922.0	57.0
923.0	68.0
924.0	51.0
925.0	57.0
926.0	45.0
927.0	45.0
928.0	45.0
929.0	51.0
930.0	58.0
931.0	52.0
932.0	56.0
933.0	54.0
934.0	53.0
935.0	30.0
936.0	47.0
937.0	44.0
938.0	61.0
939.0	57.0
940.0	33.0
941.0	46.0
942.0	49.0
943.0	44.0
944.0	57.0
945.0	40.0
946.0	41.0
947.0	46.0
948.0	61.0
949.0	38.0
950.0	55.0
951.0	54.0
952.0	59.0
953.0	46.0
954.0	42.0
955.0	50.0
956.0	54.0
957.0	48.0
958.0	52.0
959.0	60.0
960.0	42.0
961.0	53.0
962.0	48.0
963.0	56.0
964.0	53.0
965.0	49.0
966.0	46.0
967.0	35.0
968.0	43.0
969.0	42.0
970.0	45.0
971.0	37.0
972.0	42.0
973.0	36.0
974.0	41.0
975.0	38.0
976.0	46.0
977.0	37.0
978.0	29.0
979.0	41.0
980.0	36.0
981.0	42.0
982.0	52.0
983.0	37.0
984.0	34.0
985.0	39.0
986.0	36.0
987.0	40.0
988.0	35.0
989.0	49.0
990.0	41.0
991.0	47.0
992.0	49.0
993.0	40.0
994.0	43.0
995.0	41.0
996.0	40.0
997.0	52.0
998.0	29.0
999.0	38.0
1000.0	38.0
1001.0	47.0
1002.0	34.0
1003.0	51.0
1004.0	26.0
1005.0	38.0
1006.0	41.0
1007.0	36.0
1008.0	36.0
1009.0	30.0
1010.0	30.0
1011.0	31.0
1012.0	36.0
1013.0	34.0
1014.0	40.0
1015.0	25.0
1016.0	21.0
1017.0	44.0
1018.0	31.0
1019.0	29.0
1020.0	29.0
1021.0	35.0
1022.0	31.0
1023.0	19.0
1024.0	32.0
1025.0	27.0
1026.0	32.0
1027.0	35.0
1028.0	26.0
1029.0	42.0
1030.0	28.0
1031.0	40.0
1032.0	26.0
1033.0	33.0
1034.0	24.0
1035.0	33.0
1036.0	34.0
1037.0	44.0
1038.0	41.0
1039.0	31.0
1040.0	28.0
1041.0	45.0
1042.0	36.0
1043.0	46.0
1044.0	37.0
1045.0	46.0
1046.0	39.0
1047.0	38.0
1048.0	38.0
1049.0	32.0
1050.0	31.0
1051.0	37.0
1052.0	21.0
1053.0	44.0
1054.0	36.0
1055.0	29.0
1056.0	34.0
1057.0	30.0
1058.0	38.0
1059.0	24.0
1060.0	24.0
1061.0	30.0
1062.0	21.0
1063.0	32.0
1064.0	33.0
1065.0	27.0
1066.0	35.0
1067.0	30.0
1068.0	22.0
1069.0	28.0
1070.0	28.0
1071.0	35.0
1072.0	29.0
1073.0	22.0
1074.0	29.0
1075.0	38.0
1076.0	45.0
1077.0	39.0
1078.0	39.0
1079.0	28.0
1080.0	30.0
1081.0	29.0
1082.0	29.0
1083.0	36.0
1084.0	26.0
1085.0	28.0
1086.0	17.0
1087.0	30.0
1088.0	18.0
1089.0	32.0
1090.0	29.0
1091.0	26.0
1092.0	24.0
1093.0	22.0
1094.0	29.0
1095.0	26.0
1096.0	36.0
1097.0	39.0
1098.0	26.0
1099.0	27.0
1100.0	31.0
1101.0	32.0
1102.0	30.0
1103.0	34.0
1104.0	29.0
1105.0	26.0
1106.0	27.0
1107.0	33.0
1108.0	39.0
1109.0	37.0
1110.0	27.0
1111.0	37.0
1112.0	33.0
1113.0	19.0
1114.0	32.0
1115.0	27.0
1116.0	18.0
1117.0	17.0
1118.0	24.0
1119.0	16.0
1120.0	32.0
1121.0	31.0
1122.0	34.0
1123.0	25.0
1124.0	24.0
1125.0	32.0
1126.0	40.0
1127.0	26.0
1128.0	28.0
1129.0	25.0
1130.0	28.0
1131.0	23.0
1132.0	28.0
1133.0	40.0
1134.0	31.0
1135.0	21.0
1136.0	38.0
1137.0	29.0
1138.0	35.0
1139.0	24.0
1140.0	29.0
1141.0	33.0
1142.0	33.0
1143.0	25.0
1144.0	22.0
1145.0	32.0
1146.0	28.0
1147.0	25.0
1148.0	30.0
1149.0	27.0
1150.0	37.0
1151.0	30.0
1152.0	30.0
1153.0	29.0
1154.0	34.0
1155.0	26.0
1156.0	18.0
1157.0	34.0
1158.0	24.0
1159.0	24.0
1160.0	35.0
1161.0	26.0
1162.0	31.0
1163.0	24.0
1164.0	27.0
1165.0	15.0
1166.0	27.0
1167.0	23.0
1168.0	24.0
1169.0	24.0
1170.0	32.0
1171.0	21.0
1172.0	22.0
1173.0	24.0
1174.0	29.0
1175.0	29.0
1176.0	19.0
1177.0	22.0
1178.0	18.0
1179.0	21.0
1180.0	31.0
1181.0	25.0
1182.0	19.0
1183.0	25.0
1184.0	27.0
1185.0	13.0
1186.0	26.0
1187.0	19.0
1188.0	19.0
1189.0	18.0
1190.0	15.0
1191.0	14.0
1192.0	18.0
1193.0	32.0
1194.0	20.0
1195.0	27.0
1196.0	16.0
1197.0	17.0
1198.0	17.0
1199.0	24.0
1200.0	22.0
1201.0	19.0
1202.0	18.0
1203.0	15.0
1204.0	17.0
1205.0	30.0
1206.0	19.0
1207.0	25.0
1208.0	21.0
1209.0	19.0
1210.0	19.0
1211.0	15.0
1212.0	23.0
1213.0	23.0
1214.0	27.0
1215.0	20.0
1216.0	15.0
1217.0	22.0
1218.0	22.0
1219.0	20.0
1220.0	16.0
1221.0	23.0
1222.0	18.0
1223.0	16.0
1224.0	24.0
1225.0	21.0
1226.0	18.0
1227.0	24.0
1228.0	19.0
1229.0	15.0
1230.0	20.0
1231.0	17.0
1232.0	27.0
1233.0	20.0
1234.0	33.0
1235.0	18.0
1236.0	20.0
1237.0	23.0
1238.0	30.0
1239.0	21.0
1240.0	16.0
1241.0	17.0
1242.0	31.0
1243.0	21.0
1244.0	15.0
1245.0	20.0
1246.0	19.0
1247.0	20.0
1248.0	26.0
1249.0	24.0
1250.0	27.0
1251.0	16.0
1252.0	17.0
1253.0	27.0
1254.0	29.0
1255.0	25.0
1256.0	20.0
1257.0	25.0
1258.0	14.0
1259.0	24.0
1260.0	26.0
1261.0	22.0
1262.0	27.0
1263.0	27.0
1264.0	24.0
1265.0	16.0
1266.0	23.0
1267.0	13.0
1268.0	34.0
1269.0	14.0
1270.0	29.0
1271.0	17.0
1272.0	18.0
1273.0	31.0
1274.0	21.0
1275.0	22.0
1276.0	24.0
1277.0	15.0
1278.0	38.0
1279.0	23.0
1280.0	20.0
1281.0	22.0
1282.0	28.0
1283.0	19.0
1284.0	18.0
1285.0	26.0
1286.0	28.0
1287.0	32.0
1288.0	29.0
1289.0	16.0
1290.0	31.0
1291.0	49.0
1292.0	20.0
1293.0	33.0
1294.0	24.0
1295.0	29.0
1296.0	34.0
1297.0	24.0
1298.0	25.0
1299.0	28.0
1300.0	33.0
1301.0	28.0
1302.0	21.0
1303.0	25.0
1304.0	25.0
1305.0	22.0
1306.0	18.0
1307.0	20.0
1308.0	18.0
1309.0	22.0
1310.0	14.0
1311.0	28.0
1312.0	31.0
1313.0	19.0
1314.0	26.0
1315.0	23.0
1316.0	19.0
1317.0	12.0
1318.0	26.0
1319.0	14.0
1320.0	19.0
1321.0	10.0
1322.0	15.0
1323.0	28.0
1324.0	21.0
1325.0	16.0
1326.0	16.0
1327.0	18.0
1328.0	15.0
1329.0	21.0
1330.0	26.0
1331.0	14.0
1332.0	22.0
1333.0	12.0
1334.0	14.0
1335.0	16.0
1336.0	26.0
1337.0	16.0
1338.0	14.0
1339.0	23.0
1340.0	14.0
1341.0	19.0
1342.0	19.0
1343.0	24.0
1344.0	23.0
1345.0	24.0
1346.0	19.0
1347.0	22.0
1348.0	28.0
1349.0	23.0
1350.0	15.0
1351.0	25.0
1352.0	31.0
1353.0	20.0
1354.0	28.0
1355.0	24.0
1356.0	20.0
1357.0	27.0
1358.0	22.0
1359.0	21.0
1360.0	25.0
1361.0	12.0
1362.0	22.0
1363.0	19.0
1364.0	20.0
1365.0	20.0
1366.0	17.0
1367.0	19.0
1368.0	26.0
1369.0	27.0
1370.0	28.0
1371.0	25.0
1372.0	19.0
1373.0	23.0
1374.0	21.0
1375.0	17.0
1376.0	20.0
1377.0	20.0
1378.0	28.0
1379.0	20.0
1380.0	20.0
1381.0	23.0
1382.0	26.0
1383.0	21.0
1384.0	20.0
1385.0	20.0
1386.0	19.0
1387.0	26.0
1388.0	18.0
1389.0	28.0
1390.0	14.0
1391.0	18.0
1392.0	24.0
1393.0	22.0
1394.0	21.0
1395.0	20.0
1396.0	22.0
1397.0	20.0
1398.0	18.0
1399.0	18.0
1400.0	16.0
1401.0	24.0
1402.0	16.0
1403.0	12.0
1404.0	19.0
1405.0	15.0
1406.0	23.0
1407.0	9.0
1408.0	9.0
1409.0	17.0
1410.0	15.0
1411.0	19.0
1412.0	17.0
1413.0	14.0
1414.0	18.0
1415.0	14.0
1416.0	15.0
1417.0	14.0
1418.0	11.0
1419.0	13.0
1420.0	13.0
1421.0	16.0
1422.0	13.0
1423.0	16.0
1424.0	13.0
1425.0	16.0
1426.0	11.0
1427.0	20.0
1428.0	8.0
1429.0	11.0
1430.0	16.0
1431.0	13.0
1432.0	13.0
1433.0	14.0
1434.0	10.0
1435.0	14.0
1436.0	20.0
1437.0	14.0
1438.0	15.0
1439.0	16.0
1440.0	9.0
1441.0	16.0
1442.0	16.0
1443.0	15.0
1444.0	12.0
1445.0	20.0
1446.0	12.0
1447.0	15.0
1448.0	16.0
1449.0	13.0
1450.0	6.0
1451.0	24.0
1452.0	16.0
1453.0	14.0
1454.0	12.0
1455.0	15.0
1456.0	18.0
1457.0	15.0
1458.0	10.0
1459.0	20.0
1460.0	9.0
1461.0	14.0
1462.0	10.0
1463.0	11.0
1464.0	9.0
1465.0	16.0
1466.0	17.0
1467.0	10.0
1468.0	17.0
1469.0	14.0
1470.0	15.0
1471.0	11.0
1472.0	12.0
1473.0	11.0
1474.0	8.0
1475.0	6.0
1476.0	8.0
1477.0	13.0
1478.0	15.0
1479.0	13.0
1480.0	15.0
1481.0	9.0
1482.0	5.0
1483.0	14.0
1484.0	13.0
1485.0	9.0
1486.0	12.0
1487.0	9.0
1488.0	15.0
1489.0	14.0
1490.0	11.0
1491.0	6.0
1492.0	17.0
1493.0	10.0
1494.0	11.0
1495.0	17.0
1496.0	12.0
1497.0	11.0
1498.0	12.0
1499.0	6.0
1500.0	13.0
1501.0	11.0
1502.0	11.0
1503.0	10.0
1504.0	11.0
1505.0	8.0
1506.0	9.0
1507.0	11.0
1508.0	4.0
1509.0	11.0
1510.0	7.0
1511.0	11.0
1512.0	13.0
1513.0	9.0
1514.0	12.0
1515.0	17.0
1516.0	12.0
1517.0	20.0
1518.0	9.0
1519.0	6.0
1520.0	13.0
1521.0	15.0
1522.0	13.0
1523.0	13.0
1524.0	14.0
1525.0	20.0
1526.0	14.0
1527.0	10.0
1528.0	11.0
1529.0	7.0
1530.0	15.0
1531.0	13.0
1532.0	14.0
1533.0	13.0
1534.0	15.0
1535.0	15.0
1536.0	11.0
1537.0	18.0
1538.0	9.0
1539.0	16.0
1540.0	18.0
1541.0	10.0
1542.0	9.0
1543.0	17.0
1544.0	10.0
1545.0	12.0
1546.0	21.0
1547.0	16.0
1548.0	7.0
1549.0	17.0
1550.0	12.0
1551.0	14.0
1552.0	15.0
1553.0	11.0
1554.0	15.0
1555.0	21.0
1556.0	15.0
1557.0	17.0
1558.0	16.0
1559.0	10.0
1560.0	11.0
1561.0	13.0
1562.0	14.0
1563.0	7.0
1564.0	13.0
1565.0	11.0
1566.0	12.0
1567.0	15.0
1568.0	12.0
1569.0	12.0
1570.0	8.0
1571.0	9.0
1572.0	16.0
1573.0	6.0
1574.0	10.0
1575.0	10.0
1576.0	18.0
1577.0	13.0
1578.0	12.0
1579.0	24.0
1580.0	16.0
1581.0	13.0
1582.0	10.0
1583.0	6.0
1584.0	9.0
1585.0	16.0
1586.0	5.0
1587.0	11.0
1588.0	14.0
1589.0	7.0
1590.0	8.0
1591.0	11.0
1592.0	14.0
1593.0	11.0
1594.0	16.0
1595.0	13.0
1596.0	11.0
1597.0	10.0
