#Coverage	Number of genomic locations
376.0	7020.0
377.0	6825.0
378.0	6827.0
379.0	6632.0
380.0	6699.0
381.0	6511.0
382.0	6498.0
383.0	6332.0
384.0	6283.0
385.0	6156.0
386.0	6210.0
387.0	5956.0
388.0	6028.0
389.0	5883.0
390.0	5695.0
391.0	5804.0
392.0	5749.0
393.0	5447.0
394.0	5470.0
395.0	5396.0
396.0	5412.0
397.0	5328.0
398.0	5201.0
399.0	5012.0
400.0	5017.0
401.0	5003.0
402.0	4893.0
403.0	4963.0
404.0	4997.0
405.0	4973.0
406.0	4852.0
407.0	4781.0
408.0	4842.0
409.0	4778.0
410.0	4492.0
411.0	4513.0
412.0	4553.0
413.0	4390.0
414.0	4223.0
415.0	4340.0
416.0	4222.0
417.0	4196.0
418.0	4082.0
419.0	4092.0
420.0	4172.0
421.0	4085.0
422.0	3957.0
423.0	3820.0
424.0	3735.0
425.0	3847.0
426.0	3814.0
427.0	3631.0
428.0	3692.0
429.0	3558.0
430.0	3589.0
431.0	3603.0
432.0	3480.0
433.0	3491.0
434.0	3459.0
435.0	3236.0
436.0	3293.0
437.0	3314.0
438.0	3233.0
439.0	3274.0
440.0	3203.0
441.0	3232.0
442.0	3090.0
443.0	3148.0
444.0	3062.0
445.0	3088.0
446.0	3067.0
447.0	3056.0
448.0	2943.0
449.0	3068.0
450.0	2828.0
451.0	2905.0
452.0	2773.0
453.0	2841.0
454.0	2839.0
455.0	2779.0
456.0	2658.0
457.0	2660.0
458.0	2644.0
459.0	2545.0
460.0	2529.0
461.0	2558.0
462.0	2569.0
463.0	2593.0
464.0	2498.0
465.0	2499.0
466.0	2533.0
467.0	2398.0
468.0	2344.0
469.0	2373.0
470.0	2408.0
471.0	2340.0
472.0	2380.0
473.0	2273.0
474.0	2298.0
475.0	2331.0
476.0	2278.0
477.0	2233.0
478.0	2226.0
479.0	2161.0
480.0	2133.0
481.0	2172.0
482.0	2090.0
483.0	2190.0
484.0	2154.0
485.0	2257.0
486.0	1993.0
487.0	2003.0
488.0	1965.0
489.0	1945.0
490.0	1972.0
491.0	1996.0
492.0	2021.0
493.0	2055.0
494.0	1913.0
495.0	2042.0
496.0	1824.0
497.0	1888.0
498.0	1806.0
499.0	1842.0
500.0	1786.0
501.0	1909.0
502.0	1699.0
503.0	1770.0
504.0	1798.0
505.0	1665.0
506.0	1760.0
507.0	1636.0
508.0	1688.0
509.0	1680.0
510.0	1625.0
511.0	1690.0
512.0	1647.0
513.0	1577.0
514.0	1576.0
515.0	1643.0
516.0	1578.0
517.0	1672.0
518.0	1529.0
519.0	1583.0
520.0	1506.0
521.0	1552.0
522.0	1515.0
523.0	1569.0
524.0	1481.0
525.0	1383.0
526.0	1474.0
527.0	1415.0
528.0	1453.0
529.0	1457.0
530.0	1431.0
531.0	1404.0
532.0	1371.0
533.0	1341.0
534.0	1280.0
535.0	1388.0
536.0	1290.0
537.0	1354.0
538.0	1301.0
539.0	1335.0
540.0	1264.0
541.0	1243.0
542.0	1237.0
543.0	1260.0
544.0	1215.0
545.0	1227.0
546.0	1267.0
547.0	1250.0
548.0	1245.0
549.0	1240.0
550.0	1198.0
551.0	1187.0
552.0	1194.0
553.0	1210.0
554.0	1166.0
555.0	1117.0
556.0	1168.0
557.0	1132.0
558.0	1108.0
559.0	1157.0
560.0	1118.0
561.0	1103.0
562.0	1115.0
563.0	1090.0
564.0	1039.0
565.0	1063.0
566.0	1034.0
567.0	1069.0
568.0	1072.0
569.0	1016.0
570.0	1007.0
571.0	1098.0
572.0	1050.0
573.0	974.0
574.0	935.0
575.0	931.0
576.0	959.0
577.0	947.0
578.0	952.0
579.0	918.0
580.0	876.0
581.0	947.0
582.0	940.0
583.0	957.0
584.0	954.0
585.0	866.0
586.0	902.0
587.0	877.0
588.0	871.0
589.0	924.0
590.0	879.0
591.0	860.0
592.0	832.0
593.0	799.0
594.0	811.0
595.0	791.0
596.0	756.0
597.0	746.0
598.0	745.0
599.0	727.0
600.0	675.0
601.0	770.0
602.0	722.0
603.0	740.0
604.0	706.0
605.0	741.0
606.0	715.0
607.0	699.0
608.0	695.0
609.0	722.0
610.0	626.0
611.0	693.0
612.0	719.0
613.0	716.0
614.0	694.0
615.0	629.0
616.0	669.0
617.0	634.0
618.0	637.0
619.0	628.0
620.0	611.0
621.0	649.0
622.0	666.0
623.0	642.0
624.0	620.0
625.0	626.0
626.0	662.0
627.0	644.0
628.0	627.0
629.0	593.0
630.0	599.0
631.0	650.0
632.0	635.0
633.0	599.0
634.0	611.0
635.0	614.0
636.0	603.0
637.0	645.0
638.0	544.0
639.0	524.0
640.0	565.0
641.0	535.0
642.0	556.0
643.0	553.0
644.0	575.0
645.0	551.0
646.0	495.0
647.0	490.0
648.0	583.0
649.0	569.0
650.0	568.0
651.0	557.0
652.0	516.0
653.0	502.0
654.0	540.0
655.0	466.0
656.0	471.0
657.0	499.0
658.0	460.0
659.0	510.0
660.0	513.0
661.0	441.0
662.0	459.0
663.0	440.0
664.0	470.0
665.0	412.0
666.0	493.0
667.0	463.0
668.0	438.0
669.0	420.0
670.0	392.0
671.0	405.0
672.0	426.0
673.0	437.0
674.0	442.0
675.0	432.0
676.0	427.0
677.0	388.0
678.0	400.0
679.0	443.0
680.0	392.0
681.0	419.0
682.0	412.0
683.0	409.0
684.0	364.0
685.0	365.0
686.0	386.0
687.0	415.0
688.0	411.0
689.0	422.0
690.0	399.0
691.0	369.0
692.0	422.0
693.0	380.0
694.0	419.0
695.0	352.0
696.0	378.0
697.0	425.0
698.0	402.0
699.0	363.0
700.0	408.0
701.0	354.0
702.0	395.0
703.0	350.0
704.0	350.0
705.0	335.0
706.0	351.0
707.0	343.0
708.0	339.0
709.0	349.0
710.0	356.0
711.0	335.0
712.0	322.0
713.0	299.0
714.0	312.0
715.0	342.0
716.0	316.0
717.0	314.0
718.0	367.0
719.0	297.0
720.0	313.0
721.0	288.0
722.0	293.0
723.0	302.0
724.0	311.0
725.0	321.0
726.0	304.0
727.0	329.0
728.0	290.0
729.0	313.0
730.0	296.0
731.0	247.0
732.0	287.0
733.0	274.0
734.0	278.0
735.0	275.0
736.0	283.0
737.0	313.0
738.0	265.0
739.0	302.0
740.0	284.0
741.0	311.0
742.0	284.0
743.0	290.0
744.0	284.0
745.0	244.0
746.0	261.0
747.0	252.0
748.0	282.0
749.0	266.0
750.0	274.0
751.0	275.0
752.0	243.0
753.0	278.0
754.0	256.0
755.0	259.0
756.0	265.0
757.0	250.0
758.0	243.0
759.0	241.0
760.0	259.0
761.0	266.0
762.0	255.0
763.0	253.0
764.0	251.0
765.0	259.0
766.0	247.0
767.0	244.0
768.0	286.0
769.0	247.0
770.0	263.0
771.0	242.0
772.0	235.0
773.0	248.0
774.0	232.0
775.0	236.0
776.0	254.0
777.0	237.0
778.0	237.0
779.0	236.0
780.0	244.0
781.0	220.0
782.0	248.0
783.0	228.0
784.0	227.0
785.0	233.0
786.0	242.0
787.0	221.0
788.0	196.0
789.0	222.0
790.0	214.0
791.0	221.0
792.0	234.0
793.0	193.0
794.0	191.0
795.0	197.0
796.0	211.0
797.0	196.0
798.0	186.0
799.0	217.0
800.0	233.0
801.0	200.0
802.0	198.0
803.0	187.0
804.0	213.0
805.0	202.0
806.0	199.0
807.0	189.0
808.0	197.0
809.0	192.0
810.0	199.0
811.0	224.0
812.0	196.0
813.0	191.0
814.0	201.0
815.0	179.0
816.0	207.0
817.0	170.0
818.0	184.0
819.0	172.0
820.0	184.0
821.0	185.0
822.0	210.0
823.0	186.0
824.0	174.0
825.0	194.0
826.0	166.0
827.0	202.0
828.0	197.0
829.0	185.0
830.0	206.0
831.0	191.0
832.0	165.0
833.0	195.0
834.0	175.0
835.0	182.0
836.0	160.0
837.0	197.0
838.0	159.0
839.0	134.0
840.0	152.0
841.0	145.0
842.0	180.0
843.0	161.0
844.0	145.0
845.0	163.0
846.0	155.0
847.0	146.0
848.0	157.0
849.0	121.0
850.0	152.0
851.0	134.0
852.0	143.0
853.0	128.0
854.0	163.0
855.0	148.0
856.0	144.0
857.0	143.0
858.0	162.0
859.0	183.0
860.0	154.0
861.0	170.0
862.0	144.0
863.0	177.0
864.0	169.0
865.0	144.0
866.0	133.0
867.0	153.0
868.0	133.0
869.0	159.0
870.0	128.0
871.0	155.0
872.0	122.0
873.0	157.0
874.0	138.0
875.0	157.0
876.0	126.0
877.0	132.0
878.0	135.0
879.0	144.0
880.0	112.0
881.0	120.0
882.0	124.0
883.0	128.0
884.0	165.0
885.0	148.0
886.0	127.0
887.0	97.0
888.0	100.0
889.0	129.0
890.0	127.0
891.0	129.0
892.0	158.0
893.0	119.0
894.0	114.0
895.0	125.0
896.0	117.0
897.0	137.0
898.0	134.0
899.0	144.0
900.0	113.0
901.0	94.0
902.0	148.0
903.0	103.0
904.0	129.0
905.0	120.0
906.0	112.0
907.0	122.0
908.0	106.0
909.0	139.0
910.0	114.0
911.0	110.0
912.0	108.0
913.0	119.0
914.0	112.0
915.0	101.0
916.0	106.0
917.0	124.0
918.0	91.0
919.0	123.0
920.0	100.0
921.0	99.0
922.0	75.0
923.0	94.0
924.0	105.0
925.0	93.0
926.0	96.0
927.0	101.0
928.0	108.0
929.0	96.0
930.0	85.0
931.0	77.0
932.0	88.0
933.0	80.0
934.0	77.0
935.0	78.0
936.0	97.0
937.0	76.0
938.0	89.0
939.0	84.0
940.0	84.0
941.0	83.0
942.0	71.0
943.0	78.0
944.0	71.0
945.0	86.0
946.0	98.0
947.0	81.0
948.0	86.0
949.0	64.0
950.0	72.0
951.0	84.0
952.0	88.0
953.0	86.0
954.0	73.0
955.0	86.0
956.0	84.0
957.0	84.0
958.0	82.0
959.0	84.0
960.0	106.0
961.0	67.0
962.0	79.0
963.0	73.0
964.0	82.0
965.0	79.0
966.0	69.0
967.0	59.0
968.0	89.0
969.0	82.0
970.0	76.0
971.0	83.0
972.0	90.0
973.0	87.0
974.0	75.0
975.0	88.0
976.0	65.0
977.0	68.0
978.0	70.0
979.0	71.0
980.0	74.0
981.0	65.0
982.0	79.0
983.0	71.0
984.0	81.0
985.0	78.0
986.0	85.0
987.0	78.0
988.0	88.0
989.0	54.0
990.0	62.0
991.0	75.0
992.0	79.0
993.0	81.0
994.0	71.0
995.0	90.0
996.0	76.0
997.0	77.0
998.0	75.0
999.0	93.0
1000.0	62.0
1001.0	68.0
1002.0	70.0
1003.0	62.0
1004.0	76.0
1005.0	77.0
1006.0	51.0
1007.0	70.0
1008.0	73.0
1009.0	69.0
1010.0	74.0
1011.0	71.0
1012.0	61.0
1013.0	70.0
1014.0	72.0
1015.0	71.0
1016.0	81.0
1017.0	60.0
1018.0	68.0
1019.0	57.0
1020.0	58.0
1021.0	55.0
1022.0	70.0
1023.0	53.0
1024.0	48.0
1025.0	60.0
1026.0	62.0
1027.0	59.0
1028.0	54.0
1029.0	64.0
1030.0	62.0
1031.0	67.0
1032.0	66.0
1033.0	52.0
1034.0	59.0
1035.0	59.0
1036.0	55.0
1037.0	49.0
1038.0	62.0
1039.0	55.0
1040.0	53.0
1041.0	53.0
1042.0	52.0
1043.0	55.0
1044.0	52.0
1045.0	70.0
1046.0	56.0
1047.0	63.0
1048.0	56.0
1049.0	63.0
1050.0	54.0
1051.0	74.0
1052.0	47.0
1053.0	47.0
1054.0	63.0
1055.0	55.0
1056.0	47.0
1057.0	43.0
1058.0	72.0
1059.0	69.0
1060.0	53.0
1061.0	50.0
1062.0	50.0
1063.0	36.0
1064.0	38.0
1065.0	44.0
1066.0	49.0
1067.0	48.0
1068.0	57.0
1069.0	47.0
1070.0	56.0
1071.0	53.0
1072.0	53.0
1073.0	56.0
1074.0	60.0
1075.0	52.0
1076.0	58.0
1077.0	54.0
1078.0	49.0
1079.0	51.0
1080.0	48.0
1081.0	59.0
1082.0	61.0
1083.0	63.0
1084.0	52.0
1085.0	52.0
1086.0	50.0
1087.0	67.0
1088.0	60.0
1089.0	45.0
1090.0	57.0
1091.0	53.0
1092.0	54.0
1093.0	54.0
1094.0	51.0
1095.0	63.0
1096.0	55.0
1097.0	46.0
1098.0	65.0
1099.0	50.0
1100.0	50.0
1101.0	40.0
1102.0	46.0
1103.0	42.0
1104.0	44.0
1105.0	67.0
1106.0	37.0
1107.0	45.0
1108.0	37.0
1109.0	47.0
1110.0	50.0
1111.0	36.0
1112.0	54.0
1113.0	51.0
1114.0	39.0
1115.0	46.0
1116.0	40.0
1117.0	38.0
1118.0	39.0
1119.0	49.0
1120.0	42.0
1121.0	36.0
1122.0	36.0
1123.0	34.0
1124.0	40.0
1125.0	48.0
1126.0	48.0
1127.0	48.0
1128.0	47.0
1129.0	45.0
1130.0	44.0
1131.0	39.0
1132.0	54.0
1133.0	46.0
1134.0	57.0
1135.0	42.0
1136.0	41.0
1137.0	57.0
1138.0	55.0
1139.0	45.0
1140.0	35.0
1141.0	46.0
1142.0	60.0
1143.0	54.0
1144.0	38.0
1145.0	29.0
1146.0	45.0
1147.0	55.0
1148.0	42.0
1149.0	35.0
1150.0	55.0
1151.0	46.0
1152.0	34.0
1153.0	34.0
1154.0	41.0
1155.0	30.0
1156.0	49.0
1157.0	40.0
1158.0	41.0
1159.0	35.0
1160.0	25.0
1161.0	42.0
1162.0	38.0
1163.0	32.0
1164.0	54.0
1165.0	29.0
1166.0	35.0
1167.0	36.0
1168.0	43.0
1169.0	37.0
1170.0	30.0
1171.0	43.0
1172.0	27.0
1173.0	49.0
1174.0	33.0
1175.0	32.0
1176.0	27.0
1177.0	36.0
1178.0	30.0
1179.0	31.0
1180.0	27.0
1181.0	32.0
1182.0	33.0
1183.0	26.0
1184.0	23.0
1185.0	34.0
1186.0	30.0
1187.0	37.0
1188.0	34.0
1189.0	25.0
1190.0	34.0
1191.0	32.0
1192.0	25.0
1193.0	33.0
1194.0	27.0
1195.0	33.0
1196.0	32.0
1197.0	21.0
1198.0	34.0
1199.0	29.0
1200.0	32.0
1201.0	33.0
1202.0	28.0
1203.0	33.0
1204.0	29.0
1205.0	23.0
1206.0	44.0
1207.0	30.0
1208.0	33.0
1209.0	30.0
1210.0	33.0
1211.0	34.0
1212.0	35.0
1213.0	32.0
1214.0	41.0
1215.0	32.0
1216.0	35.0
1217.0	26.0
1218.0	32.0
1219.0	26.0
1220.0	28.0
1221.0	36.0
1222.0	31.0
1223.0	27.0
1224.0	29.0
1225.0	38.0
1226.0	33.0
1227.0	36.0
1228.0	25.0
1229.0	30.0
1230.0	32.0
1231.0	29.0
1232.0	41.0
1233.0	19.0
1234.0	26.0
1235.0	40.0
1236.0	35.0
1237.0	23.0
1238.0	37.0
1239.0	37.0
1240.0	32.0
1241.0	31.0
1242.0	26.0
1243.0	31.0
1244.0	25.0
1245.0	24.0
1246.0	26.0
1247.0	33.0
1248.0	27.0
1249.0	24.0
1250.0	29.0
1251.0	25.0
1252.0	32.0
1253.0	27.0
1254.0	31.0
1255.0	40.0
1256.0	39.0
1257.0	23.0
1258.0	33.0
1259.0	22.0
1260.0	32.0
1261.0	34.0
1262.0	31.0
1263.0	28.0
1264.0	23.0
1265.0	21.0
1266.0	25.0
1267.0	33.0
1268.0	28.0
1269.0	19.0
1270.0	36.0
1271.0	18.0
1272.0	18.0
1273.0	18.0
1274.0	23.0
1275.0	22.0
1276.0	32.0
1277.0	16.0
1278.0	18.0
1279.0	37.0
1280.0	20.0
1281.0	23.0
1282.0	25.0
1283.0	35.0
1284.0	30.0
1285.0	21.0
1286.0	27.0
1287.0	20.0
1288.0	35.0
1289.0	32.0
1290.0	27.0
1291.0	31.0
1292.0	20.0
1293.0	30.0
1294.0	25.0
1295.0	25.0
1296.0	23.0
1297.0	21.0
1298.0	21.0
1299.0	26.0
1300.0	34.0
1301.0	25.0
1302.0	29.0
1303.0	26.0
1304.0	26.0
1305.0	25.0
1306.0	23.0
1307.0	32.0
1308.0	27.0
1309.0	22.0
1310.0	40.0
1311.0	28.0
1312.0	28.0
1313.0	20.0
1314.0	40.0
1315.0	21.0
1316.0	23.0
1317.0	26.0
1318.0	17.0
1319.0	33.0
1320.0	27.0
1321.0	18.0
1322.0	31.0
1323.0	25.0
1324.0	29.0
1325.0	20.0
1326.0	32.0
1327.0	37.0
1328.0	29.0
1329.0	30.0
1330.0	24.0
1331.0	29.0
1332.0	18.0
1333.0	25.0
1334.0	21.0
1335.0	21.0
1336.0	22.0
1337.0	23.0
1338.0	24.0
1339.0	31.0
1340.0	20.0
1341.0	21.0
1342.0	20.0
1343.0	30.0
1344.0	11.0
1345.0	24.0
1346.0	16.0
1347.0	25.0
1348.0	26.0
1349.0	28.0
1350.0	25.0
1351.0	15.0
1352.0	29.0
1353.0	17.0
1354.0	30.0
1355.0	23.0
1356.0	17.0
1357.0	19.0
1358.0	28.0
1359.0	14.0
1360.0	26.0
1361.0	20.0
1362.0	14.0
1363.0	23.0
1364.0	23.0
1365.0	35.0
1366.0	26.0
1367.0	26.0
1368.0	27.0
1369.0	24.0
1370.0	18.0
1371.0	24.0
1372.0	23.0
1373.0	14.0
1374.0	23.0
1375.0	15.0
1376.0	16.0
1377.0	20.0
1378.0	34.0
1379.0	32.0
1380.0	15.0
1381.0	13.0
1382.0	17.0
1383.0	20.0
1384.0	23.0
1385.0	21.0
1386.0	21.0
1387.0	27.0
1388.0	20.0
1389.0	27.0
1390.0	14.0
1391.0	27.0
1392.0	7.0
1393.0	19.0
1394.0	19.0
1395.0	16.0
1396.0	21.0
1397.0	27.0
1398.0	23.0
1399.0	24.0
1400.0	20.0
1401.0	21.0
1402.0	25.0
1403.0	22.0
1404.0	12.0
1405.0	18.0
1406.0	19.0
1407.0	16.0
1408.0	22.0
1409.0	12.0
1410.0	20.0
1411.0	25.0
1412.0	17.0
1413.0	26.0
1414.0	17.0
1415.0	26.0
1416.0	17.0
1417.0	25.0
1418.0	17.0
1419.0	25.0
1420.0	15.0
1421.0	15.0
1422.0	13.0
1423.0	19.0
1424.0	17.0
1425.0	17.0
1426.0	22.0
1427.0	24.0
1428.0	12.0
1429.0	22.0
1430.0	10.0
1431.0	19.0
1432.0	17.0
1433.0	12.0
1434.0	18.0
1435.0	14.0
1436.0	15.0
1437.0	18.0
1438.0	19.0
1439.0	16.0
1440.0	20.0
1441.0	8.0
1442.0	24.0
1443.0	16.0
1444.0	10.0
1445.0	16.0
1446.0	16.0
1447.0	15.0
1448.0	15.0
1449.0	18.0
1450.0	14.0
1451.0	20.0
1452.0	26.0
1453.0	10.0
1454.0	18.0
1455.0	27.0
1456.0	17.0
1457.0	18.0
1458.0	12.0
1459.0	19.0
1460.0	14.0
1461.0	22.0
1462.0	18.0
1463.0	6.0
1464.0	10.0
1465.0	28.0
1466.0	17.0
1467.0	16.0
1468.0	22.0
1469.0	10.0
1470.0	16.0
1471.0	8.0
1472.0	27.0
1473.0	16.0
1474.0	10.0
1475.0	18.0
1476.0	9.0
1477.0	10.0
1478.0	17.0
1479.0	13.0
1480.0	7.0
1481.0	20.0
1482.0	18.0
1483.0	10.0
1484.0	15.0
1485.0	16.0
1486.0	17.0
1487.0	15.0
1488.0	10.0
1489.0	18.0
1490.0	9.0
1491.0	20.0
1492.0	14.0
1493.0	13.0
1494.0	15.0
1495.0	15.0
1496.0	8.0
1497.0	12.0
1498.0	15.0
1499.0	18.0
1500.0	12.0
1501.0	18.0
1502.0	12.0
1503.0	23.0
1504.0	16.0
1505.0	12.0
1506.0	10.0
1507.0	11.0
1508.0	15.0
1509.0	13.0
1510.0	12.0
1511.0	13.0
1512.0	8.0
1513.0	8.0
1514.0	13.0
1515.0	12.0
1516.0	9.0
1517.0	22.0
1518.0	13.0
1519.0	8.0
1520.0	23.0
1521.0	13.0
1522.0	13.0
1523.0	15.0
1524.0	9.0
1525.0	14.0
1526.0	13.0
1527.0	19.0
1528.0	13.0
1529.0	16.0
1530.0	18.0
1531.0	15.0
1532.0	13.0
1533.0	16.0
1534.0	12.0
1535.0	12.0
1536.0	11.0
1537.0	14.0
1538.0	12.0
1539.0	15.0
1540.0	5.0
1541.0	13.0
1542.0	8.0
1543.0	13.0
1544.0	14.0
1545.0	11.0
1546.0	13.0
1547.0	11.0
1548.0	4.0
1549.0	15.0
1550.0	15.0
1551.0	12.0
1552.0	8.0
1553.0	13.0
1554.0	7.0
1555.0	12.0
1556.0	14.0
1557.0	9.0
1558.0	8.0
1559.0	8.0
1560.0	11.0
1561.0	14.0
1562.0	7.0
1563.0	12.0
1564.0	15.0
1565.0	13.0
1566.0	3.0
1567.0	14.0
1568.0	14.0
1569.0	12.0
1570.0	9.0
1571.0	4.0
1572.0	6.0
1573.0	17.0
1574.0	18.0
1575.0	9.0
1576.0	11.0
1577.0	16.0
1578.0	14.0
1579.0	3.0
1580.0	14.0
1581.0	11.0
1582.0	13.0
1583.0	21.0
1584.0	12.0
1585.0	11.0
