#Coverage	Number of genomic locations
364.0	1244.0
365.0	1314.0
366.0	1214.0
367.0	1324.0
368.0	1271.0
369.0	1295.0
370.0	1232.0
371.0	1194.0
372.0	1222.0
373.0	1220.0
374.0	1138.0
375.0	1175.0
376.0	1126.0
377.0	1087.0
378.0	1124.0
379.0	1107.0
380.0	1103.0
381.0	1097.0
382.0	1062.0
383.0	1073.0
384.0	1017.0
385.0	1056.0
386.0	1036.0
387.0	994.0
388.0	919.0
389.0	999.0
390.0	854.0
391.0	937.0
392.0	937.0
393.0	786.0
394.0	887.0
395.0	886.0
396.0	850.0
397.0	863.0
398.0	871.0
399.0	806.0
400.0	838.0
401.0	850.0
402.0	822.0
403.0	798.0
404.0	777.0
405.0	779.0
406.0	792.0
407.0	773.0
408.0	773.0
409.0	767.0
410.0	747.0
411.0	727.0
412.0	798.0
413.0	749.0
414.0	736.0
415.0	738.0
416.0	727.0
417.0	702.0
418.0	664.0
419.0	654.0
420.0	631.0
421.0	638.0
422.0	570.0
423.0	544.0
424.0	635.0
425.0	570.0
426.0	575.0
427.0	582.0
428.0	584.0
429.0	571.0
430.0	563.0
431.0	591.0
432.0	561.0
433.0	590.0
434.0	544.0
435.0	545.0
436.0	577.0
437.0	594.0
438.0	538.0
439.0	561.0
440.0	563.0
441.0	548.0
442.0	542.0
443.0	504.0
444.0	514.0
445.0	533.0
446.0	518.0
447.0	520.0
448.0	519.0
449.0	484.0
450.0	479.0
451.0	448.0
452.0	505.0
453.0	463.0
454.0	514.0
455.0	480.0
456.0	490.0
457.0	481.0
458.0	477.0
459.0	448.0
460.0	499.0
461.0	488.0
462.0	472.0
463.0	432.0
464.0	471.0
465.0	485.0
466.0	428.0
467.0	436.0
468.0	389.0
469.0	378.0
470.0	444.0
471.0	433.0
472.0	408.0
473.0	372.0
474.0	440.0
475.0	392.0
476.0	409.0
477.0	406.0
478.0	404.0
479.0	385.0
480.0	444.0
481.0	396.0
482.0	393.0
483.0	403.0
484.0	407.0
485.0	355.0
486.0	382.0
487.0	345.0
488.0	358.0
489.0	381.0
490.0	380.0
491.0	389.0
492.0	373.0
493.0	414.0
494.0	398.0
495.0	370.0
496.0	363.0
497.0	376.0
498.0	355.0
499.0	343.0
500.0	380.0
501.0	340.0
502.0	371.0
503.0	352.0
504.0	310.0
505.0	362.0
506.0	358.0
507.0	339.0
508.0	326.0
509.0	349.0
510.0	320.0
511.0	327.0
512.0	282.0
513.0	328.0
514.0	312.0
515.0	332.0
516.0	283.0
517.0	336.0
518.0	310.0
519.0	299.0
520.0	333.0
521.0	336.0
522.0	277.0
523.0	328.0
524.0	335.0
525.0	317.0
526.0	315.0
527.0	364.0
528.0	320.0
529.0	355.0
530.0	334.0
531.0	293.0
532.0	293.0
533.0	315.0
534.0	290.0
535.0	296.0
536.0	282.0
537.0	288.0
538.0	310.0
539.0	248.0
540.0	266.0
541.0	272.0
542.0	271.0
543.0	272.0
544.0	269.0
545.0	283.0
546.0	260.0
547.0	248.0
548.0	249.0
549.0	230.0
550.0	222.0
551.0	213.0
552.0	255.0
553.0	269.0
554.0	271.0
555.0	261.0
556.0	263.0
557.0	258.0
558.0	263.0
559.0	270.0
560.0	277.0
561.0	269.0
562.0	257.0
563.0	291.0
564.0	248.0
565.0	210.0
566.0	225.0
567.0	236.0
568.0	228.0
569.0	238.0
570.0	249.0
571.0	258.0
572.0	232.0
573.0	240.0
574.0	239.0
575.0	237.0
576.0	234.0
577.0	239.0
578.0	250.0
579.0	229.0
580.0	262.0
581.0	203.0
582.0	231.0
583.0	209.0
584.0	224.0
585.0	247.0
586.0	223.0
587.0	223.0
588.0	222.0
589.0	195.0
590.0	206.0
591.0	215.0
592.0	246.0
593.0	206.0
594.0	211.0
595.0	198.0
596.0	231.0
597.0	250.0
598.0	250.0
599.0	268.0
600.0	271.0
601.0	244.0
602.0	214.0
603.0	267.0
604.0	240.0
605.0	225.0
606.0	207.0
607.0	253.0
608.0	214.0
609.0	266.0
610.0	227.0
611.0	238.0
612.0	210.0
613.0	235.0
614.0	264.0
615.0	227.0
616.0	262.0
617.0	238.0
618.0	252.0
619.0	217.0
620.0	258.0
621.0	270.0
622.0	260.0
623.0	275.0
624.0	262.0
625.0	263.0
626.0	230.0
627.0	263.0
628.0	250.0
629.0	252.0
630.0	270.0
631.0	240.0
632.0	224.0
633.0	264.0
634.0	230.0
635.0	274.0
636.0	277.0
637.0	236.0
638.0	229.0
639.0	229.0
640.0	227.0
641.0	241.0
642.0	214.0
643.0	230.0
644.0	224.0
645.0	236.0
646.0	257.0
647.0	227.0
648.0	221.0
649.0	212.0
650.0	224.0
651.0	207.0
652.0	205.0
653.0	234.0
654.0	181.0
655.0	224.0
656.0	203.0
657.0	206.0
658.0	202.0
659.0	193.0
660.0	190.0
661.0	181.0
662.0	176.0
663.0	190.0
664.0	179.0
665.0	169.0
666.0	170.0
667.0	169.0
668.0	173.0
669.0	210.0
670.0	172.0
671.0	179.0
672.0	188.0
673.0	189.0
674.0	186.0
675.0	192.0
676.0	167.0
677.0	166.0
678.0	160.0
679.0	156.0
680.0	181.0
681.0	137.0
682.0	161.0
683.0	159.0
684.0	135.0
685.0	146.0
686.0	149.0
687.0	174.0
688.0	129.0
689.0	169.0
690.0	160.0
691.0	147.0
692.0	150.0
693.0	158.0
694.0	159.0
695.0	136.0
696.0	142.0
697.0	137.0
698.0	156.0
699.0	151.0
700.0	144.0
701.0	132.0
702.0	147.0
703.0	165.0
704.0	131.0
705.0	156.0
706.0	156.0
707.0	129.0
708.0	117.0
709.0	149.0
710.0	120.0
711.0	131.0
712.0	128.0
713.0	147.0
714.0	106.0
715.0	118.0
716.0	99.0
717.0	138.0
718.0	116.0
719.0	123.0
720.0	139.0
721.0	126.0
722.0	109.0
723.0	109.0
724.0	121.0
725.0	121.0
726.0	112.0
727.0	118.0
728.0	111.0
729.0	107.0
730.0	124.0
731.0	89.0
732.0	88.0
733.0	102.0
734.0	92.0
735.0	111.0
736.0	96.0
737.0	94.0
738.0	98.0
739.0	111.0
740.0	83.0
741.0	74.0
742.0	89.0
743.0	85.0
744.0	94.0
745.0	105.0
746.0	98.0
747.0	100.0
748.0	105.0
749.0	118.0
750.0	108.0
751.0	90.0
752.0	76.0
753.0	92.0
754.0	75.0
755.0	100.0
756.0	86.0
757.0	89.0
758.0	90.0
759.0	87.0
760.0	85.0
761.0	88.0
762.0	89.0
763.0	98.0
764.0	77.0
765.0	91.0
766.0	98.0
767.0	83.0
768.0	82.0
769.0	120.0
770.0	107.0
771.0	88.0
772.0	88.0
773.0	89.0
774.0	85.0
775.0	91.0
776.0	90.0
777.0	108.0
778.0	109.0
779.0	97.0
780.0	116.0
781.0	83.0
782.0	95.0
783.0	96.0
784.0	101.0
785.0	88.0
786.0	100.0
787.0	84.0
788.0	93.0
789.0	129.0
790.0	94.0
791.0	109.0
792.0	110.0
793.0	96.0
794.0	100.0
795.0	99.0
796.0	91.0
797.0	70.0
798.0	113.0
799.0	107.0
800.0	90.0
801.0	100.0
802.0	80.0
803.0	89.0
804.0	97.0
805.0	90.0
806.0	87.0
807.0	98.0
808.0	93.0
809.0	80.0
810.0	105.0
811.0	87.0
812.0	90.0
813.0	83.0
814.0	93.0
815.0	98.0
816.0	76.0
817.0	80.0
818.0	79.0
819.0	74.0
820.0	89.0
821.0	88.0
822.0	87.0
823.0	77.0
824.0	83.0
825.0	95.0
826.0	81.0
827.0	78.0
828.0	86.0
829.0	80.0
830.0	88.0
831.0	93.0
832.0	85.0
833.0	86.0
834.0	88.0
835.0	68.0
836.0	94.0
837.0	56.0
838.0	92.0
839.0	61.0
840.0	75.0
841.0	91.0
842.0	83.0
843.0	104.0
844.0	86.0
845.0	91.0
846.0	78.0
847.0	92.0
848.0	93.0
849.0	80.0
850.0	80.0
851.0	117.0
852.0	78.0
853.0	95.0
854.0	88.0
855.0	114.0
856.0	100.0
857.0	106.0
858.0	98.0
859.0	95.0
860.0	119.0
861.0	115.0
862.0	86.0
863.0	78.0
864.0	101.0
865.0	96.0
866.0	83.0
867.0	90.0
868.0	89.0
869.0	83.0
870.0	95.0
871.0	79.0
872.0	76.0
873.0	95.0
874.0	94.0
875.0	95.0
876.0	83.0
877.0	98.0
878.0	87.0
879.0	105.0
880.0	86.0
881.0	65.0
882.0	78.0
883.0	100.0
884.0	84.0
885.0	82.0
886.0	87.0
887.0	96.0
888.0	87.0
889.0	71.0
890.0	96.0
891.0	94.0
892.0	92.0
893.0	89.0
894.0	79.0
895.0	74.0
896.0	89.0
897.0	84.0
898.0	84.0
899.0	82.0
900.0	75.0
901.0	83.0
902.0	82.0
903.0	81.0
904.0	87.0
905.0	85.0
906.0	72.0
907.0	96.0
908.0	81.0
909.0	81.0
910.0	84.0
911.0	77.0
912.0	62.0
913.0	83.0
914.0	66.0
915.0	64.0
916.0	64.0
917.0	62.0
918.0	70.0
919.0	60.0
920.0	71.0
921.0	67.0
922.0	58.0
923.0	71.0
924.0	59.0
925.0	64.0
926.0	65.0
927.0	45.0
928.0	45.0
929.0	65.0
930.0	65.0
931.0	70.0
932.0	64.0
933.0	68.0
934.0	46.0
935.0	50.0
936.0	63.0
937.0	52.0
938.0	73.0
939.0	54.0
940.0	56.0
941.0	65.0
942.0	33.0
943.0	41.0
944.0	40.0
945.0	65.0
946.0	52.0
947.0	60.0
948.0	45.0
949.0	48.0
950.0	40.0
951.0	65.0
952.0	43.0
953.0	55.0
954.0	45.0
955.0	50.0
956.0	49.0
957.0	51.0
958.0	48.0
959.0	45.0
960.0	60.0
961.0	46.0
962.0	55.0
963.0	38.0
964.0	38.0
965.0	37.0
966.0	46.0
967.0	56.0
968.0	44.0
969.0	42.0
970.0	56.0
971.0	56.0
972.0	45.0
973.0	44.0
974.0	50.0
975.0	30.0
976.0	35.0
977.0	34.0
978.0	36.0
979.0	31.0
980.0	35.0
981.0	28.0
982.0	44.0
983.0	43.0
984.0	35.0
985.0	43.0
986.0	29.0
987.0	29.0
988.0	34.0
989.0	34.0
990.0	37.0
991.0	33.0
992.0	41.0
993.0	37.0
994.0	39.0
995.0	28.0
996.0	33.0
997.0	33.0
998.0	30.0
999.0	32.0
1000.0	31.0
1001.0	28.0
1002.0	22.0
1003.0	28.0
1004.0	34.0
1005.0	28.0
1006.0	31.0
1007.0	37.0
1008.0	32.0
1009.0	23.0
1010.0	28.0
1011.0	23.0
1012.0	34.0
1013.0	38.0
1014.0	31.0
1015.0	28.0
1016.0	24.0
1017.0	24.0
1018.0	29.0
1019.0	25.0
1020.0	30.0
1021.0	37.0
1022.0	25.0
1023.0	31.0
1024.0	30.0
1025.0	21.0
1026.0	29.0
1027.0	22.0
1028.0	30.0
1029.0	22.0
1030.0	32.0
1031.0	32.0
1032.0	37.0
1033.0	32.0
1034.0	41.0
1035.0	32.0
1036.0	35.0
1037.0	47.0
1038.0	41.0
1039.0	35.0
1040.0	28.0
1041.0	21.0
1042.0	25.0
1043.0	33.0
1044.0	42.0
1045.0	32.0
1046.0	33.0
1047.0	28.0
1048.0	23.0
1049.0	39.0
1050.0	33.0
1051.0	30.0
1052.0	36.0
1053.0	31.0
1054.0	37.0
1055.0	27.0
1056.0	23.0
1057.0	26.0
1058.0	27.0
1059.0	22.0
1060.0	35.0
1061.0	24.0
1062.0	26.0
1063.0	37.0
1064.0	24.0
1065.0	24.0
1066.0	20.0
1067.0	24.0
1068.0	17.0
1069.0	34.0
1070.0	16.0
1071.0	23.0
1072.0	18.0
1073.0	23.0
1074.0	20.0
1075.0	27.0
1076.0	24.0
1077.0	24.0
1078.0	35.0
1079.0	24.0
1080.0	16.0
1081.0	24.0
1082.0	14.0
1083.0	20.0
1084.0	28.0
1085.0	19.0
1086.0	16.0
1087.0	22.0
1088.0	28.0
1089.0	21.0
1090.0	22.0
1091.0	17.0
1092.0	22.0
1093.0	19.0
1094.0	25.0
1095.0	23.0
1096.0	18.0
1097.0	32.0
1098.0	19.0
1099.0	22.0
1100.0	14.0
1101.0	24.0
1102.0	20.0
1103.0	30.0
1104.0	16.0
1105.0	20.0
1106.0	27.0
1107.0	22.0
1108.0	20.0
1109.0	24.0
1110.0	22.0
1111.0	30.0
1112.0	19.0
1113.0	24.0
1114.0	19.0
1115.0	16.0
1116.0	17.0
1117.0	14.0
1118.0	25.0
1119.0	17.0
1120.0	25.0
1121.0	17.0
1122.0	18.0
1123.0	22.0
1124.0	15.0
1125.0	22.0
1126.0	13.0
1127.0	19.0
1128.0	14.0
1129.0	11.0
1130.0	26.0
1131.0	17.0
1132.0	14.0
1133.0	12.0
1134.0	14.0
1135.0	13.0
1136.0	12.0
1137.0	19.0
1138.0	8.0
1139.0	11.0
1140.0	16.0
1141.0	22.0
1142.0	23.0
1143.0	17.0
1144.0	20.0
1145.0	12.0
1146.0	12.0
1147.0	14.0
1148.0	17.0
1149.0	14.0
1150.0	28.0
1151.0	20.0
1152.0	17.0
1153.0	17.0
1154.0	26.0
1155.0	24.0
1156.0	16.0
1157.0	12.0
1158.0	18.0
1159.0	18.0
1160.0	10.0
1161.0	14.0
1162.0	18.0
1163.0	13.0
1164.0	11.0
1165.0	21.0
1166.0	16.0
1167.0	15.0
1168.0	19.0
1169.0	19.0
1170.0	27.0
1171.0	13.0
1172.0	29.0
1173.0	16.0
1174.0	20.0
1175.0	24.0
1176.0	19.0
1177.0	23.0
1178.0	20.0
1179.0	25.0
1180.0	20.0
1181.0	15.0
1182.0	13.0
1183.0	15.0
1184.0	25.0
1185.0	16.0
1186.0	16.0
1187.0	21.0
1188.0	19.0
1189.0	15.0
1190.0	23.0
1191.0	21.0
1192.0	19.0
1193.0	14.0
1194.0	14.0
1195.0	20.0
1196.0	21.0
1197.0	25.0
1198.0	23.0
1199.0	28.0
1200.0	17.0
1201.0	28.0
1202.0	23.0
1203.0	26.0
1204.0	18.0
1205.0	17.0
1206.0	25.0
1207.0	22.0
1208.0	17.0
1209.0	21.0
1210.0	20.0
1211.0	14.0
1212.0	12.0
1213.0	27.0
1214.0	21.0
1215.0	18.0
1216.0	18.0
1217.0	18.0
1218.0	19.0
1219.0	17.0
1220.0	12.0
1221.0	10.0
1222.0	17.0
1223.0	15.0
1224.0	19.0
1225.0	13.0
1226.0	14.0
1227.0	14.0
1228.0	21.0
1229.0	21.0
1230.0	16.0
1231.0	12.0
1232.0	23.0
1233.0	12.0
1234.0	16.0
1235.0	14.0
1236.0	20.0
1237.0	12.0
1238.0	9.0
1239.0	15.0
1240.0	14.0
1241.0	15.0
1242.0	11.0
1243.0	14.0
1244.0	13.0
1245.0	16.0
1246.0	13.0
1247.0	16.0
1248.0	16.0
1249.0	13.0
1250.0	14.0
1251.0	17.0
1252.0	11.0
1253.0	8.0
1254.0	13.0
1255.0	21.0
1256.0	22.0
1257.0	16.0
1258.0	20.0
1259.0	16.0
1260.0	18.0
1261.0	24.0
1262.0	14.0
1263.0	17.0
1264.0	20.0
1265.0	20.0
1266.0	14.0
1267.0	21.0
1268.0	16.0
1269.0	23.0
1270.0	16.0
1271.0	24.0
1272.0	12.0
1273.0	16.0
1274.0	15.0
1275.0	17.0
1276.0	25.0
1277.0	18.0
1278.0	16.0
1279.0	18.0
1280.0	21.0
1281.0	23.0
1282.0	22.0
1283.0	16.0
1284.0	9.0
1285.0	13.0
1286.0	12.0
1287.0	16.0
1288.0	22.0
1289.0	19.0
1290.0	18.0
1291.0	15.0
1292.0	18.0
1293.0	16.0
1294.0	20.0
1295.0	13.0
1296.0	14.0
1297.0	17.0
1298.0	14.0
1299.0	13.0
1300.0	13.0
1301.0	10.0
1302.0	13.0
1303.0	12.0
1304.0	14.0
1305.0	10.0
1306.0	11.0
1307.0	12.0
1308.0	13.0
1309.0	12.0
1310.0	17.0
1311.0	16.0
1312.0	13.0
1313.0	14.0
1314.0	17.0
1315.0	18.0
1316.0	13.0
1317.0	21.0
1318.0	15.0
1319.0	15.0
1320.0	11.0
1321.0	17.0
1322.0	28.0
1323.0	23.0
1324.0	23.0
1325.0	20.0
1326.0	14.0
1327.0	16.0
1328.0	13.0
1329.0	8.0
1330.0	17.0
1331.0	8.0
1332.0	13.0
1333.0	27.0
1334.0	28.0
1335.0	17.0
1336.0	21.0
1337.0	17.0
1338.0	15.0
1339.0	21.0
1340.0	14.0
1341.0	11.0
1342.0	15.0
1343.0	19.0
1344.0	15.0
1345.0	11.0
1346.0	14.0
1347.0	24.0
1348.0	17.0
1349.0	9.0
1350.0	9.0
1351.0	20.0
1352.0	16.0
1353.0	14.0
1354.0	10.0
1355.0	12.0
1356.0	15.0
1357.0	8.0
1358.0	16.0
1359.0	20.0
1360.0	14.0
1361.0	12.0
1362.0	19.0
1363.0	10.0
1364.0	16.0
1365.0	15.0
1366.0	19.0
1367.0	16.0
1368.0	13.0
1369.0	12.0
1370.0	17.0
1371.0	12.0
1372.0	9.0
1373.0	12.0
1374.0	14.0
1375.0	11.0
1376.0	10.0
1377.0	10.0
1378.0	9.0
1379.0	11.0
1380.0	10.0
1381.0	17.0
1382.0	16.0
1383.0	11.0
1384.0	11.0
1385.0	11.0
1386.0	14.0
1387.0	17.0
1388.0	15.0
1389.0	10.0
1390.0	10.0
1391.0	11.0
1392.0	10.0
1393.0	13.0
1394.0	13.0
1395.0	8.0
1396.0	17.0
1397.0	18.0
1398.0	12.0
1399.0	14.0
1400.0	14.0
1401.0	9.0
1402.0	8.0
1403.0	14.0
1404.0	6.0
1405.0	16.0
1406.0	14.0
1407.0	8.0
1408.0	21.0
1409.0	11.0
1410.0	14.0
1411.0	18.0
1412.0	19.0
1413.0	16.0
1414.0	14.0
1415.0	11.0
1416.0	19.0
1417.0	10.0
1418.0	16.0
1419.0	14.0
1420.0	16.0
1421.0	23.0
1422.0	8.0
1423.0	7.0
1424.0	12.0
1425.0	13.0
1426.0	12.0
1427.0	12.0
1428.0	18.0
1429.0	14.0
1430.0	10.0
1431.0	9.0
1432.0	15.0
1433.0	15.0
1434.0	14.0
1435.0	14.0
1436.0	12.0
1437.0	10.0
1438.0	10.0
1439.0	5.0
1440.0	8.0
1441.0	13.0
1442.0	12.0
1443.0	11.0
1444.0	11.0
1445.0	8.0
1446.0	14.0
1447.0	5.0
1448.0	8.0
1449.0	5.0
1450.0	5.0
1451.0	8.0
1452.0	5.0
1453.0	5.0
1454.0	4.0
1455.0	5.0
1456.0	8.0
1457.0	2.0
1458.0	9.0
1459.0	4.0
1460.0	5.0
1461.0	5.0
1462.0	3.0
1463.0	4.0
1464.0	6.0
1465.0	7.0
1466.0	6.0
1467.0	10.0
1468.0	6.0
1469.0	1.0
1470.0	4.0
1471.0	8.0
1472.0	4.0
1473.0	9.0
1474.0	9.0
1475.0	7.0
1476.0	5.0
1477.0	7.0
1478.0	10.0
1479.0	8.0
1480.0	4.0
1481.0	4.0
1482.0	8.0
1483.0	6.0
1484.0	7.0
1485.0	8.0
1486.0	4.0
1487.0	2.0
1488.0	7.0
1489.0	3.0
1490.0	10.0
1491.0	5.0
1492.0	10.0
1493.0	3.0
1494.0	14.0
1495.0	10.0
1496.0	12.0
1497.0	8.0
1498.0	9.0
1499.0	8.0
1500.0	7.0
1501.0	10.0
1502.0	14.0
1503.0	5.0
1504.0	9.0
1505.0	10.0
1506.0	8.0
1507.0	10.0
1508.0	3.0
1509.0	7.0
1510.0	7.0
1511.0	10.0
1512.0	14.0
1513.0	11.0
1514.0	10.0
1515.0	12.0
1516.0	9.0
1517.0	10.0
1518.0	8.0
1519.0	10.0
1520.0	4.0
1521.0	7.0
1522.0	14.0
1523.0	7.0
1524.0	7.0
1525.0	8.0
1526.0	6.0
1527.0	5.0
1528.0	10.0
1529.0	8.0
1530.0	6.0
1531.0	11.0
1532.0	11.0
1533.0	12.0
1534.0	8.0
1535.0	6.0
1536.0	11.0
1537.0	7.0
1538.0	7.0
1539.0	4.0
1540.0	7.0
1541.0	10.0
1542.0	7.0
1543.0	7.0
1544.0	8.0
1545.0	10.0
1546.0	10.0
1547.0	9.0
1548.0	12.0
1549.0	13.0
1550.0	8.0
1551.0	11.0
1552.0	4.0
1553.0	14.0
1554.0	13.0
1555.0	11.0
1556.0	13.0
1557.0	5.0
1558.0	9.0
1559.0	8.0
1560.0	12.0
1561.0	7.0
1562.0	8.0
1563.0	8.0
1564.0	9.0
1565.0	7.0
1566.0	6.0
1567.0	16.0
1568.0	11.0
1569.0	7.0
1570.0	14.0
1571.0	8.0
1572.0	10.0
1573.0	9.0
1574.0	6.0
1575.0	9.0
1576.0	8.0
1577.0	4.0
1578.0	5.0
1579.0	6.0
1580.0	13.0
1581.0	9.0
1582.0	8.0
1583.0	10.0
1584.0	12.0
1585.0	9.0
1586.0	5.0
1587.0	13.0
1588.0	6.0
1589.0	6.0
1590.0	6.0
1591.0	6.0
1592.0	6.0
1593.0	3.0
1594.0	7.0
1595.0	9.0
1596.0	3.0
1597.0	7.0
1598.0	8.0
1599.0	9.0
1600.0	7.0
1601.0	10.0
1602.0	9.0
1603.0	9.0
1604.0	11.0
1605.0	5.0
1606.0	10.0
1607.0	7.0
