sample73	sample79	sample82
Cluster_183	5.69052945827065	5.16560891892798	4.38605219670379
Cluster_184	7.52876223110479	8.16914464305311	6.52622581749886
Cluster_185	4.31688835468292	3.79374691326059	5.83687343722591
Cluster_186	4.89884288197672	5.72733875921373	5.51398586929082
Cluster_187	6.53099656795506	6.81181650844448	5.30602199876691
Cluster_188	5.11734463406089	5.94213327951974	3.45009062503158
Cluster_189	4.70875665853381	5.12178491921024	6.97257962326108
Cluster_190	6.81818721086224	6.87820722591139	2.75602927617567
Cluster_191	10.9423461965337	9.9914834186336	2.99426765718754
Cluster_192	5.01239019345185	4.82512076409489	5.71637363141583
Cluster_193	5.51137717679883	8.94807926719339	6.05104572152406
Cluster_194	6.12273211820799	5.16560891892798	4.27148434233459
Cluster_195	4.83836251965039	5.63762580837131	4.63536476113242
Cluster_196	10.6476659968962	11.1193091745525	9.51778941446469
Cluster_197	6.78723042078774	6.78437761950096	5.73717889372553
Cluster_198	8.98418072086995	8.71402386866225	8.12721126057761
Cluster_199	9.61666442711462	10.1634919614819	9.4937132394397
Cluster_200	5.51137717679883	6.01501532422105	2.16740480336846
Cluster_201	6.19543895982538	7.36834978730371	2.75602927617567
Cluster_202	12.18710895611	12.6974069963256	9.24600432121896
Cluster_203	10.7373101731089	9.50033007259713	4.27148434233459
Cluster_204	5.01239019345185	5.02977505100302	4.43979014086427
Cluster_205	5.99268506303009	3.5169948369365	5.36095830961123
Cluster_206	9.65140522939835	8.62801458081478	6.79653344725004
Cluster_207	4.31688835468292	5.96684289942019	4.38605219670379
Cluster_208	2.90375011600437	6.79816250908935	4.63536476113242
Cluster_209	3.75112664102827	4.44582942745989	5.46479615440874
Cluster_210	12.4415154569982	11.071946036836	11.4531635699588
Cluster_211	5.51137717679883	4.5169377518296	5.85600151430358
Cluster_212	4.95678111448395	4.20605519187078	4.92157743679534
Cluster_213	2.16740480336846	5.16560891892798	5.15847282947781
Cluster_214	7.86861930947787	6.35119179117283	5.93004661302845
Cluster_215	9.54918065234251	3.9105695465579	2.99426765718754
Cluster_216	8.39994995566219	4.29097957504037	2.16740480336846
Cluster_217	8.25497256123412	4.11509738981894	3.17350671118386
Cluster_218	6.92157192868151	3.9105695465579	2.16740480336846
Cluster_219	7.61933632881951	4.64873550711818	2.16740480336846
Cluster_220	6.81818721086224	2.16740480336846	2.16740480336846
Cluster_221	2.16740480336846	4.93123490187176	5.0948027090034
Cluster_222	6.17161134354271	4.11509738981894	3.17350671118386
Cluster_223	6.04613170505681	2.16740480336846	3.93004279925704
Cluster_224	7.42207938585576	5.24934175682947	5.43954409831244
Cluster_225	5.47265824724712	4.58445061110889	4.6801167592041
Cluster_226	6.04613170505681	4.01706087280711	3.45009062503158
Cluster_227	7.61933632881951	3.66391349340108	2.99426765718754
Cluster_228	5.39188403789004	4.71010385919134	4.27148434233459
Cluster_229	5.51137717679883	4.37068693951651	5.21936846045551
Cluster_230	4.56547869750342	4.20605519187078	5.15847282947781
Cluster_231	3.1980385395748	5.63762580837131	6.58450888519628
Cluster_232	3.59692967960342	5.83877942348864	6.2078653011949
Cluster_233	4.22232718094181	6.62332020358612	6.81611250295351
Cluster_234	3.75112664102827	8.17443174576799	4.00620474290907
Cluster_235	5.54906476304532	6.82534208763594	5.71637363141583
Cluster_236	7.36037760575562	4.20605519187078	2.75602927617567
Cluster_237	6.30897078235521	2.16740480336846	3.56407288873617
Cluster_238	2.16740480336846	3.9105695465579	5.71637363141583
Cluster_239	5.34969350732748	5.47421399800027	6.73614400418351
Cluster_240	3.1980385395748	6.89112541169443	2.75602927617567
Cluster_241	5.62155948367067	4.44582942745989	2.16740480336846
Cluster_242	8.05536599811219	6.47663687928087	5.02808380988158
Cluster_243	6.97747577248128	3.13845365396397	9.60746449966565
Cluster_244	4.89884288197672	5.16560891892798	2.75602927617567
Cluster_245	6.45417598483888	3.13845365396397	2.16740480336846
Cluster_246	5.78808821752681	2.16740480336846	5.02808380988158
Cluster_247	5.51137717679883	5.36626019208517	4.38605219670379
Cluster_248	5.5857754679226	4.5169377518296	4.95799752945338
Cluster_249	4.48767854252262	6.65397785755366	4.54114573071043
Cluster_250	6.01965825535418	4.01706087280711	4.58907980499886
Cluster_251	5.5857754679226	4.82512076409489	4.84571928920205
Cluster_252	6.12273211820799	10.9813591937715	9.48610627816355
Cluster_253	4.56547869750342	6.66906483552619	6.067524257342
Cluster_254	4.83836251965039	6.72787716969418	5.98316323472396
Cluster_255	5.06585659770041	4.11509738981894	5.21936846045551
Cluster_256	7.2398993254428	2.16740480336846	3.45009062503158
Cluster_257	8.71119014338819	7.83705471848463	4.14577592318929
Cluster_258	2.16740480336846	4.71010385919134	5.02808380988158
Cluster_259	4.70875665853381	3.5169948369365	5.0948027090034
Cluster_260	5.21495207556509	5.28940482759227	4.21017042429516
Cluster_261	4.22232718094181	3.9105695465579	5.69525939388679
Cluster_262	9.0178549070254	8.22626319402146	2.99426765718754
Cluster_263	10.1566306435229	8.07050386615791	2.16740480336846
Cluster_264	4.40504758264868	3.9105695465579	4.63536476113242
Cluster_265	5.65646317386623	6.40630225743418	7.12157458029822
Cluster_266	4.1202448650481	4.37068693951651	5.62996600610021
Cluster_267	2.90375011600437	7.02605964659837	7.63254945482087
Cluster_268	8.07469785752829	7.00244861488028	8.64176020777212
Cluster_269	5.9371605860981	2.86039346157687	2.16740480336846
Cluster_270	4.77509508430494	2.86039346157687	6.42775315140567
Cluster_271	8.79126378387051	2.16740480336846	2.16740480336846
Cluster_272	5.69052945827065	4.20605519187078	4.43979014086427
Cluster_273	2.16740480336846	3.34620297730879	5.51398586929082
Cluster_274	7.76927529045161	6.31323855812162	2.99426765718754
Cluster_275	4.56547869750342	4.37068693951651	8.63901856515369
Cluster_276	8.42526869617478	8.53654926695837	8.43918344059404
Cluster_277	5.72379814995597	6.2341772823483	5.18925181144161
Cluster_278	5.62155948367067	6.19294791384229	6.13160281399618
Cluster_279	4.70875665853381	4.29097957504037	4.63536476113242
Cluster_280	4.95678111448395	5.81172623602051	5.24885145285911
Cluster_281	6.7395085444874	3.66391349340108	2.16740480336846
Cluster_282	3.41722968879869	5.86532857687635	4.38605219670379
Cluster_283	5.11734463406089	4.71010385919134	4.27148434233459
Cluster_284	9.54918065234251	6.49369485044013	2.75602927617567
Cluster_285	4.22232718094181	3.34620297730879	6.32202099365165
Cluster_286	7.12087617698674	4.44582942745989	8.65267495927998
Cluster_287	6.69014796220131	6.57607103557114	4.76542628612532
Cluster_288	6.37300955154818	4.37068693951651	3.84876971307193
Cluster_289	5.21495207556509	4.87919980579413	4.00620474290907
Cluster_290	6.26463165365218	6.40630225743418	7.61031769223115
Cluster_291	5.81917618408797	4.11509738981894	4.84571928920205
Cluster_292	4.40504758264868	4.82512076409489	4.8841705175174
Cluster_293	4.70875665853381	4.5169377518296	5.51398586929082
Cluster_294	5.96519270366023	2.16740480336846	10.3009872346446
Cluster_295	2.16740480336846	9.79957898189038	2.16740480336846
Cluster_296	2.16740480336846	6.36979822566492	4.6801167592041
Cluster_297	5.21495207556509	4.58445061110889	2.75602927617567
Cluster_298	5.47265824724712	6.42421174694789	5.93004661302845
Cluster_299	5.21495207556509	5.63762580837131	5.12700078883491
Cluster_300	4.40504758264868	6.3881663607852	6.03437501361961
Cluster_301	5.9371605860981	2.86039346157687	2.75602927617567
Cluster_302	5.26131722318579	6.3881663607852	6.34919374818368
Cluster_303	4.00916749934277	2.86039346157687	6.22264219088962
Cluster_304	4.1202448650481	5.28940482759227	4.00620474290907
Cluster_305	5.11734463406089	4.29097957504037	4.54114573071043
Cluster_306	10.0532552291288	8.38973501218259	6.70497058703052
Cluster_307	2.16740480336846	2.16740480336846	6.81611250295351
Cluster_308	2.16740480336846	3.5169948369365	7.08171011755136
Cluster_309	4.48767854252262	3.34620297730879	5.36095830961123
Cluster_310	8.20905965569457	5.5418572950196	6.23726818353292
Cluster_311	8.62203575087082	6.29387837514788	7.39959932422309
Cluster_312	5.65646317386623	4.98138087721347	4.43979014086427
Cluster_313	10.7463774634074	7.04928958603395	10.8946482179862
Cluster_314	2.16740480336846	3.5169948369365	5.53795389056323
Cluster_315	2.90375011600437	3.13845365396397	7.16799910352343
Cluster_316	4.22232718094181	6.65397785755366	2.75602927617567
Cluster_317	3.41722968879869	4.87919980579413	4.54114573071043
Cluster_318	5.306199655863	5.16560891892798	5.73717889372553
Cluster_319	4.00916749934277	3.34620297730879	5.12700078883491
Cluster_320	4.83836251965039	5.02977505100302	5.12700078883491
Cluster_321	6.70679054003008	5.6064161581673	5.33375819894984
Cluster_322	4.40504758264868	5.83877942348864	5.79782922713642
Cluster_323	4.00916749934277	6.33234075456231	5.41383223374085
Cluster_324	4.63901524007068	4.58445061110889	5.30602199876691
Cluster_325	4.31688835468292	2.16740480336846	5.53795389056323
Cluster_326	4.89884288197672	6.06161646325798	6.59588696436191
Cluster_327	5.81917618408797	4.98138087721347	4.21017042429516
Cluster_328	5.62155948367067	4.20605519187078	4.8841705175174
Cluster_329	6.19543895982538	7.57444663830412	6.11585026552828
Cluster_330	9.06371592446017	9.91933093834597	7.63254945482087
Cluster_331	6.84849165037984	8.40780336653266	8.18098315211886
Cluster_332	4.48767854252262	8.95730907549794	2.99426765718754
Cluster_333	5.99268506303009	7.06076546084204	4.92157743679534
Cluster_334	4.56547869750342	3.34620297730879	4.6801167592041
Cluster_335	4.77509508430494	5.5418572950196	5.30602199876691
Cluster_336	2.90375011600437	6.03850581211263	2.16740480336846
Cluster_337	6.24193676756548	3.9105695465579	4.49143182202841
Cluster_338	4.22232718094181	2.86039346157687	5.30602199876691
Cluster_339	11.1637993112856	10.6180310306808	10.6913602272795
Cluster_340	8.82589588658592	8.75694163355536	8.80230477730282
Cluster_341	6.69014796220131	6.2341772823483	6.17784605127125
Cluster_342	6.24193676756548	2.16740480336846	2.16740480336846
Cluster_343	6.12273211820799	4.29097957504037	3.45009062503158
Cluster_344	6.01965825535418	7.49212431707531	8.23645419682844
Cluster_345	4.56547869750342	7.62939612697775	7.51180871946731
Cluster_346	6.14738039716186	6.91661890061858	6.71543702192724
Cluster_347	9.97312944031854	10.8421570139289	10.9163190928558
Cluster_348	7.89060426178805	4.98138087721347	5.77789823822683
Cluster_349	6.43431077039791	4.98138087721347	4.63536476113242
Cluster_350	2.16740480336846	2.86039346157687	6.16259704276576
Cluster_351	2.90375011600437	2.16740480336846	6.66232559792955
Cluster_352	7.89060426178805	6.06161646325798	9.41577590969892
Cluster_353	9.05076087985889	8.36682650779478	8.78999983463014
Cluster_354	3.1980385395748	5.16560891892798	4.92157743679534
Cluster_355	2.90375011600437	6.68399506947321	6.65146364801527
Cluster_356	4.63901524007068	5.07653984590199	4.54114573071043
Cluster_357	6.65627324775495	6.68399506947321	6.28027103513328
Cluster_358	5.84960017625125	5.99113218150133	5.21936846045551
Cluster_359	6.14738039716186	6.21371095793902	5.89350450694092
Cluster_360	6.45417598483888	5.75602751574771	6.89186747872636
Cluster_361	5.72379814995597	2.16740480336846	5.06184312228298
Cluster_362	2.16740480336846	5.07653984590199	4.80616087602304
Cluster_363	2.16740480336846	9.08630383140247	7.85210299550562
Cluster_364	6.54957621330498	2.16740480336846	2.75602927617567
Cluster_365	5.51137717679883	4.11509738981894	3.76151613117587
Cluster_366	6.53099656795506	3.34620297730879	3.17350671118386
Cluster_367	6.77149846821338	4.58445061110889	3.93004279925704
Cluster_368	3.41722968879869	2.16740480336846	5.48960488055546
Cluster_369	9.40393367937451	2.16740480336846	2.16740480336846
Cluster_370	8.85971593681845	8.09858775622943	9.34015332646955
Cluster_371	8.17960357633772	8.27137022492824	8.74481205740013
Cluster_372	6.87817074669095	7.37755226723555	7.98761215106671
Cluster_373	5.84960017625125	6.33234075456231	6.09992233516718
Cluster_374	6.77149846821338	3.34620297730879	2.99426765718754
Cluster_375	6.7395085444874	7.83705471848463	6.93726530045834
Cluster_376	6.80279211586763	7.59825342100404	7.08171011755136
Cluster_377	7.34983206481648	8.01853185227973	8.47344612340156
Cluster_378	8.45998440736477	8.65473844273022	8.99686688163966
Cluster_379	4.95678111448395	2.16740480336846	4.63536476113242
Cluster_380	8.28847269674688	8.10413948757669	9.53411173418056
Cluster_381	5.62155948367067	4.58445061110889	5.24885145285911
Cluster_382	5.51137717679883	4.58445061110889	5.18925181144161
Cluster_383	4.83836251965039	6.57607103557114	5.60751668816115
Cluster_384	3.41722968879869	5.16560891892798	4.33002473530457
Cluster_385	5.47265824724712	5.20810094239439	5.27772759771244
Cluster_386	3.88708485422626	3.79374691326059	5.87487630557849
Cluster_387	5.75630625170806	6.10674645322178	6.067524257342
Cluster_388	4.40504758264868	5.32835718989143	4.33002473530457
Cluster_389	3.1980385395748	5.75602751574771	6.26607967203029
Cluster_390	5.90856685616007	3.79374691326059	2.16740480336846
Cluster_391	6.01965825535418	5.83877942348864	4.43979014086427
Cluster_392	6.67331041164058	6.90392862522504	5.30602199876691
Cluster_393	6.45417598483888	6.01501532422105	5.51398586929082
Cluster_394	5.47265824724712	4.29097957504037	4.8841705175174
Cluster_395	4.77509508430494	5.36626019208517	5.27772759771244
Cluster_396	5.306199655863	5.69805930916829	5.67382672534569
Cluster_397	6.41416667589129	6.45937375042327	6.17784605127125
Cluster_398	7.64543455409588	8.10966992550207	7.93939156617588
Cluster_399	7.37084650827078	7.33094047760565	6.89186747872636
Cluster_400	4.70875665853381	5.32835718989143	6.00043860291745
Cluster_401	5.51137717679883	6.35119179117283	5.89350450694092
Cluster_402	6.30897078235521	6.75640492551569	6.38901119258099
Cluster_403	4.48767854252262	6.35119179117283	6.19293434501971
Cluster_404	10.1611580115745	10.3254986982244	8.31756992405054
Cluster_405	6.01965825535418	6.60774251910172	6.85448866546973
Cluster_406	4.22232718094181	4.98138087721347	5.12700078883491
Cluster_407	4.89884288197672	3.9105695465579	4.95799752945338
Cluster_408	5.1669998985689	6.40630225743418	5.46479615440874
Cluster_409	9.3859946686737	8.65095092973335	8.47958918572573
Cluster_410	6.7555924785485	6.49369485044013	5.94797263994106
Cluster_411	6.87817074669095	6.36979822566492	5.06184312228298
Cluster_412	6.97747577248128	7.33094047760565	7.16799910352343
Cluster_413	5.99268506303009	5.72733875921373	5.18925181144161
Cluster_414	4.22232718094181	4.37068693951651	6.77668412750738
Cluster_415	4.31688835468292	5.32835718989143	5.73717889372553
Cluster_416	6.93575283162673	10.0386216816976	5.79782922713642
Cluster_417	5.65646317386623	7.92751867351445	4.6801167592041
Cluster_418	2.16740480336846	3.34620297730879	6.69442737897722
Cluster_419	4.40504758264868	7.48362738470531	7.38001773935188
Cluster_420	3.1980385395748	7.65231933187452	6.50223368481852
Cluster_421	9.9714119037291	7.98882794164799	9.17775371793671
Cluster_422	4.1202448650481	4.98138087721347	6.65146364801527
Cluster_423	7.65402998774435	7.12776339624242	8.39761295685431
Cluster_424	10.916693608484	10.7281654541135	10.5320481228662
Cluster_425	6.21887655040853	7.07215056737819	6.51427986594857
Cluster_426	7.21686874860507	9.13592050684061	7.85210299550562
Cluster_427	13.0679028723866	10.1661477095247	12.2512645715355
Cluster_428	10.3632859969202	9.07504223976276	10.0527566845344
Cluster_429	2.16740480336846	6.5272145197578	2.99426765718754
Cluster_430	7.73727745718288	7.26304117407147	7.02397751098543
Cluster_431	5.06585659770041	4.93123490187176	4.27148434233459
Cluster_432	9.74485352537864	9.18388716162947	8.36479986187311
Cluster_433	4.89884288197672	5.12178491921024	4.27148434233459
Cluster_434	6.92157192868151	6.92919821833631	5.36095830961123
Cluster_435	4.56547869750342	4.76882222081709	6.45301190400935
Cluster_436	5.69052945827065	3.5169948369365	5.46479615440874
Cluster_437	6.62158066767024	6.35119179117283	6.52622581749886
Cluster_438	11.7862459522812	10.9361751816582	11.1261377697331
Cluster_439	6.01965825535418	5.36626019208517	5.15847282947781
Cluster_440	7.46179306740471	7.26304117407147	7.54735056438814
Cluster_441	3.59692967960342	4.20605519187078	6.23726818353292
Cluster_442	8.9427057472324	6.66906483552619	8.65810151679752
Cluster_443	5.90856685616007	5.24934175682947	4.00620474290907
Cluster_444	6.69014796220131	8.64334593493126	5.3876431264478
Cluster_445	5.47265824724712	6.21371095793902	4.54114573071043
Cluster_446	5.5857754679226	5.12178491921024	4.00620474290907
Cluster_447	6.90724985930416	7.32143435397763	5.48960488055546
Cluster_448	7.44207305676073	7.56642283826364	3.93004279925704
Cluster_449	12.5049240688773	12.7485829696193	11.4632718806226
Cluster_450	7.0831621744418	6.91661890061858	5.58470633901053
Cluster_451	6.39373571504006	5.6064161581673	4.92157743679534
