,source,target,PCC.cor,PCC_magnitude,PCC_direction,p_value
18,ptuh-mir-100,Pocillopora_meandrina_HIv1___TS.g29797.t1a,-0.932325817028199,0.932325817028199,-1,0.0209175111668761
19,ptuh-mir-novel-32,Pocillopora_meandrina_HIv1___RNAseq.g13929.t1,-0.907972271074224,0.907972271074224,-1,0.0330464043737508
20,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___RNAseq.g10343.t1,0.906723839752342,0.906723839752342,1,0.0337146192139061
21,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g14845.t1,0.950813862951001,0.950813862951001,1,0.0129977311084384
22,ptuh-mir-100,Pocillopora_meandrina_HIv1___RNAseq.g15866.t1,-0.941449087059812,0.941449087059812,-1,0.0168571020246151
23,ptuh-mir-novel-17,Pocillopora_meandrina_HIv1___RNAseq.g13578.t1,-0.888771752750385,0.888771752750385,-1,0.0437798916917374
24,ptuh-mir-novel-25,Pocillopora_meandrina_HIv1___RNAseq.g28481.t1,-0.968528512591817,0.968528512591817,-1,0.00667035424164904
25,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g549.t1b,0.93082688656806,0.93082688656806,1,0.0216113335862707
26,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g7360.t1,0.983640847512444,0.983640847512444,1,0.00250556964960435
27,ptuh-mir-novel-10,Pocillopora_meandrina_HIv1___RNAseq.g2388.t1,0.925501651855862,0.925501651855862,1,0.0241346074574253
28,ptuh-mir-novel-10,Pocillopora_meandrina_HIv1___TS.g5141.t1,0.967616283342236,0.967616283342236,1,0.0069615023574331
29,ptuh-mir-novel-19,Pocillopora_meandrina_HIv1___RNAseq.g28898.t1,0.885183202030469,0.885183202030469,1,0.045889928057982
30,ptuh-mir-novel-12,Pocillopora_meandrina_HIv1___RNAseq.g29320.t1,-0.896641214423057,0.896641214423057,-1,0.0392649064343619
31,ptuh-mir-2030,Pocillopora_meandrina_HIv1___TS.g16575.t1,0.982768196936009,0.982768196936009,1,0.00270834633033426
32,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g21663.t3,0.98901770010242,0.98901770010242,1,0.00137929473649854
33,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g1558.t1,0.954332450874319,0.954332450874319,1,0.0116345041667617
34,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g18290.t1,-0.906573477308051,0.906573477308051,-1,0.0337953882872726
35,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___RNAseq.g5133.t1,-0.903756010587007,0.903756010587007,-1,0.0353201981475969
36,ptuh-mir-novel-9,Pocillopora_meandrina_HIv1___TS.g12427.t1,0.974320381559136,0.974320381559136,1,0.00492081150775928
37,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g22440.t1,0.926132370246854,0.926132370246854,1,0.0238310751427333
38,ptuh-mir-novel-23,Pocillopora_meandrina_HIv1___TS.g6076.t1,0.984428566503814,0.984428566503814,1,0.00232707166309416
39,ptuh-mir-novel-11; ptuh-mir-novel-15,Pocillopora_meandrina_HIv1___TS.g2276.t1,-0.907316772879209,0.907316772879209,-1,0.0333967215434546
40,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___TS.g2276.t1,0.883078363299869,0.883078363299869,1,0.0471421082291262
41,ptuh-mir-novel-33,Pocillopora_meandrina_HIv1___RNAseq.g22816.t2,-0.892591265912176,0.892591265912176,-1,0.0415689975375243
42,ptuh-mir-novel-12,Pocillopora_meandrina_HIv1___RNAseq.g22088.t1,-0.920794623606383,0.920794623606383,-1,0.0264385525938862
43,ptuh-mir-novel-17,Pocillopora_meandrina_HIv1___TS.g9480.t1,-0.9816904077195,0.9816904077195,-1,0.00296589315169402
44,ptuh-mir-novel-19,Pocillopora_meandrina_HIv1___RNAseq.g5368.t1,0.997797300050035,0.997797300050035,1,0.000124057585767372
45,ptuh-mir-novel-22,Pocillopora_meandrina_HIv1___RNAseq.g16818.t2,0.949246788610651,0.949246788610651,1,0.0136205603286036
46,ptuh-mir-novel-12,Pocillopora_meandrina_HIv1___TS.g18078.t3,-0.952837587820548,0.952837587820548,-1,0.0122076324666849
47,ptuh-mir-novel-31,Pocillopora_meandrina_HIv1___RNAseq.g18023.t1,-0.960310243284543,0.960310243284543,-1,0.00943515284188613
48,ptuh-mir-novel-21,Pocillopora_meandrina_HIv1___RNAseq.g7261.t1,0.878762682144176,0.878762682144176,1,0.0497426056871197
49,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g25846.t1,0.891484471128355,0.891484471128355,1,0.0422059064532521
50,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g26345.t1,0.922346426540245,0.922346426540245,1,0.0256715221765936
51,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g27756.t1,-0.912633264259429,0.912633264259429,-1,0.0305899097440413
52,ptuh-mir-novel-17,Pocillopora_meandrina_HIv1___TS.g25963.t1,-0.887124502196104,0.887124502196104,-1,0.0447445494731387
53,ptuh-mir-novel-14,Pocillopora_meandrina_HIv1___TS.g25933.t1,-0.923994405874994,0.923994405874994,-1,0.0248649694678369
54,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g23007.t1,0.951315168814306,0.951315168814306,1,0.0128005069263182
55,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g11119.t1,0.956099402283357,0.956099402283357,1,0.0109687919671977
56,ptuh-mir-novel-10,Pocillopora_meandrina_HIv1___RNAseq.g21081.t1,-0.895649530245634,0.895649530245634,-1,0.0398252208363959
57,ptuh-mir-novel-21,Pocillopora_meandrina_HIv1___RNAseq.g27468.t1,-0.91377697540403,0.91377697540403,-1,0.0299965016929089
58,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g27793.t1,0.895299567906285,0.895299567906285,1,0.0400235567571623
59,ptuh-mir-novel-20,Pocillopora_meandrina_HIv1___RNAseq.g10367.t1,0.939433295590476,0.939433295590476,1,0.0177296181453451
60,ptuh-mir-novel-31,Pocillopora_meandrina_HIv1___RNAseq.g9583.t1,-0.895853447819999,0.895853447819999,-1,0.0397097983597128
61,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g22048.t1a,-0.931929555088538,0.931929555088538,-1,0.021100218742159
62,ptuh-mir-novel-23,Pocillopora_meandrina_HIv1___RNAseq.g11546.t1,0.935369740436277,0.935369740436277,1,0.0195313397102345
63,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g16419.t1,0.973906530382202,0.973906530382202,1,0.00503992918544744
64,ptuh-mir-100,Pocillopora_meandrina_HIv1___RNAseq.g15378.t1,0.883365219286887,0.883365219286887,1,0.0469708286266113
65,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g15470.t2,0.935624225190175,0.935624225190175,1,0.0194168522090323
66,ptuh-mir-novel-11; ptuh-mir-novel-15,Pocillopora_meandrina_HIv1___RNAseq.g807.t1,0.878677365221589,0.878677365221589,1,0.049794458328203
67,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g20080.t1,0.903300824014434,0.903300824014434,1,0.0355685565365483
68,ptuh-mir-novel-31,Pocillopora_meandrina_HIv1___RNAseq.g26469.t1,0.912014555696675,0.912014555696675,1,0.030912474796718
69,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g21739.t1,0.886677870981431,0.886677870981431,1,0.0450072510711981
70,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g11181.t1,-0.931929555088539,0.931929555088539,-1,0.021100218742159
71,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g16602.t1,-0.931929555088538,0.931929555088538,-1,0.0211002187421591
72,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g293.t1,0.946921132127116,0.946921132127116,1,0.0145622346520463
73,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g293.t1,0.957927847162151,0.957927847162151,1,0.0102935712182265
74,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g20424.t1,0.948259516464972,0.948259516464972,1,0.0140178042193319
75,ptuh-mir-novel-22,Pocillopora_meandrina_HIv1___RNAseq.g15523.t1,-0.92197265677488,0.92197265677488,-1,0.0258556042857837
76,ptuh-mir-novel-16,Pocillopora_meandrina_HIv1___RNAseq.g3258.t1,-0.935139168288213,0.935139168288213,-1,0.0196352577362362
77,ptuh-mir-novel-5,Pocillopora_meandrina_HIv1___RNAseq.g6185.t1,0.908577108315554,0.908577108315554,1,0.032724213328085
78,ptuh-mir-novel-31,Pocillopora_meandrina_HIv1___RNAseq.g26465.t1,-0.880758144090648,0.880758144090648,-1,0.0485347163548359
79,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g27884.t1,0.938753280969365,0.938753280969365,1,0.0180271679691958
80,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21320.t1,-0.891992812781145,0.891992812781145,-1,0.0419129972573037
81,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g1987.t1,-0.898459659089306,0.898459659089306,-1,0.0382440601663563
82,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g1040.t1,0.927782650498652,0.927782650498652,1,0.0230427793900231
83,ptuh-mir-2025,Pocillopora_meandrina_HIv1___TS.g2795.t1,0.945855856746704,0.945855856746704,1,0.0150003756458595
84,ptuh-mir-novel-5,Pocillopora_meandrina_HIv1___RNAseq.g13783.t1,-0.89208898995242,0.89208898995242,-1,0.0418576524347325
85,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g22875.t1,-0.969434363395785,0.969434363395785,-1,0.00638532169500294
86,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___RNAseq.8567_t,0.903752805571931,0.903752805571931,1,0.0353219449190277
87,ptuh-mir-novel-21,Pocillopora_meandrina_HIv1___RNAseq.g4243.t1,-0.946607718175211,0.946607718175211,-1,0.0146906999869563
88,ptuh-mir-novel-32,Pocillopora_meandrina_HIv1___RNAseq.g11161.t1,-0.880732503165601,0.880732503165601,-1,0.0485501776728136
89,ptuh-mir-novel-26,Pocillopora_meandrina_HIv1___RNAseq.g2284.t1,0.960253555050915,0.960253555050915,1,0.00945529270598953
90,ptuh-mir-novel-25,Pocillopora_meandrina_HIv1___RNAseq.g16451.t1,-0.936247009323363,0.936247009323363,-1,0.0191375971948677
91,ptuh-mir-novel-5,Pocillopora_meandrina_HIv1___TS.g7132.t1,-0.948802331237266,0.948802331237266,-1,0.0137989332887632
92,ptuh-mir-novel-10,Pocillopora_meandrina_HIv1___RNAseq.g514.t1,-0.94517136232614,0.94517136232614,-1,0.0152841286265932
93,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g14976.t1,0.958424115123168,0.958424115123168,1,0.0101127437370826
94,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g6117.t1,0.939181928539767,0.939181928539767,1,0.0178394197910354
95,ptuh-mir-novel-31,Pocillopora_meandrina_HIv1___RNAseq.g8464.t2,0.90899480722513,0.90899480722513,1,0.0325023002881069
96,ptuh-mir-novel-16,Pocillopora_meandrina_HIv1___RNAseq.g23266.t1,-0.987634431609457,0.987634431609457,-1,0.00164758487769032
97,ptuh-mir-novel-18,Pocillopora_meandrina_HIv1___RNAseq.g21229.t1,0.920182373484541,0.920182373484541,1,0.0267431733841913
98,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g18163.t1,-0.93574055261641,0.93574055261641,-1,0.0193645916291581
99,ptuh-mir-novel-17,Pocillopora_meandrina_HIv1___RNAseq.g13279.t1,-0.927751865060304,0.927751865060304,-1,0.023057406206446
100,ptuh-mir-novel-5,Pocillopora_meandrina_HIv1___RNAseq.g17978.t1,0.939598045412278,0.939598045412278,1,0.0176577720586164
101,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.9756_t,-0.89227610988315,0.89227610988315,-1,0.0417500415514493
102,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g23639.t1,0.951038072851883,0.951038072851883,1,0.0129094005304719
103,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g1033.t1,-0.898686203596977,0.898686203596977,-1,0.0381174833376209
104,ptuh-mir-novel-33,Pocillopora_meandrina_HIv1___RNAseq.g26196.t1,-0.924419052926529,0.924419052926529,-1,0.0246584888615493
105,ptuh-mir-2023,Pocillopora_meandrina_HIv1___RNAseq.g26385.t1,-0.93258135947556,0.93258135947556,-1,0.02079995950408
106,ptuh-mir-novel-16,Pocillopora_meandrina_HIv1___RNAseq.g12113.t1,-0.96164990501802,0.96164990501802,-1,0.00896332937875625
107,ptuh-mir-novel-11; ptuh-mir-novel-15,Pocillopora_meandrina_HIv1___RNAseq.g24301.t1,-0.931343353347997,0.931343353347997,-1,0.0213714450750238
108,ptuh-mir-novel-11; ptuh-mir-novel-15,Pocillopora_meandrina_HIv1___RNAseq.g12193.t1,0.917070951224755,0.917070951224755,1,0.0283084755568237
109,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g9971.t1,-0.931929555088539,0.931929555088539,-1,0.021100218742159
110,ptuh-mir-novel-3,Pocillopora_meandrina_HIv1___RNAseq.g28314.t1,-0.940898040969052,0.940898040969052,-1,0.0170941935745587
111,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g8061.t1,-0.949659786805903,0.949659786805903,-1,0.0134554931121748
112,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g9784.t1,-0.929463219277509,0.929463219277509,-1,0.0222488777126949
113,ptuh-mir-novel-32,Pocillopora_meandrina_HIv1___RNAseq.g23603.t1,-0.940886427046843,0.940886427046843,-1,0.0170992021245743
114,ptuh-mir-novel-5,Pocillopora_meandrina_HIv1___RNAseq.g8655.t1,0.900450979113624,0.900450979113624,1,0.0371360511273948
115,ptuh-mir-novel-16,Pocillopora_meandrina_HIv1___RNAseq.g21350.t1,-0.95233477493217,0.95233477493217,-1,0.012402425562055
116,ptuh-mir-novel-12,Pocillopora_meandrina_HIv1___RNAseq.g29280.t1,-0.897917385901229,0.897917385901229,-1,0.0385475863417802
117,ptuh-mir-novel-9,Pocillopora_meandrina_HIv1___RNAseq.g24014.t1,0.97443907899697,0.97443907899697,1,0.00488682092941097
118,ptuh-mir-novel-25,Pocillopora_meandrina_HIv1___TS.g177.t1,-0.913606896832883,0.913606896832883,-1,0.0300845095403164
119,ptuh-mir-2030,Pocillopora_meandrina_HIv1___TS.g7248.t1,0.951315168814306,0.951315168814306,1,0.0128005069263181
120,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g490.t1,0.959831636100303,0.959831636100303,1,0.00960563113758652
121,ptuh-mir-100,Pocillopora_meandrina_HIv1___RNAseq.g26433.t2,-0.905663140405419,0.905663140405419,-1,0.0342857055424154
122,ptuh-mir-novel-11; ptuh-mir-novel-15,Pocillopora_meandrina_HIv1___RNAseq.g27393.t1,0.950317229002131,0.950317229002131,1,0.0131940857571425
123,ptuh-mir-novel-21,Pocillopora_meandrina_HIv1___TS.g19078.t1,0.879490561552806,0.879490561552806,1,0.0493009206174944
124,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g14695.t1,-0.971309164464342,0.971309164464342,-1,0.00580859025100978
125,ptuh-mir-novel-19,Pocillopora_meandrina_HIv1___RNAseq.g11538.t1,0.944276647979206,0.944276647979206,1,0.0156576285678091
126,ptuh-mir-novel-9,Pocillopora_meandrina_HIv1___RNAseq.g13302.t1,-0.969770316734252,0.969770316734252,-1,0.00628065756643079
127,ptuh-mir-novel-19,Pocillopora_meandrina_HIv1___RNAseq.g13379.t1,0.903490921042001,0.903490921042001,1,0.0354647683728416
128,ptuh-mir-100,Pocillopora_meandrina_HIv1___RNAseq.g3681.t1,-0.941449087059812,0.941449087059812,-1,0.0168571020246151
129,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g15954.t1,0.951315168814306,0.951315168814306,1,0.0128005069263182
130,ptuh-mir-novel-5,Pocillopora_meandrina_HIv1___RNAseq.g26877.t1,-0.883505959496493,0.883505959496493,-1,0.0468868658722435
131,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g12008.t1,-0.979171224688622,0.979171224688622,-1,0.00359722763403827
132,ptuh-mir-novel-16,Pocillopora_meandrina_HIv1___RNAseq.g29818.t1,-0.930133756296179,0.930133756296179,-1,0.0219346375803215
133,ptuh-mir-novel-21,Pocillopora_meandrina_HIv1___RNAseq.g30359.t1,0.943620156036596,0.943620156036596,1,0.0159335435147672
134,ptuh-mir-novel-24,Pocillopora_meandrina_HIv1___RNAseq.g12090.t1,0.940344476792695,0.940344476792695,1,0.0173334499744056
135,ptuh-mir-novel-11; ptuh-mir-novel-15,Pocillopora_meandrina_HIv1___RNAseq.g5747.t1,0.973469289464184,0.973469289464184,1,0.00516679556528131
136,ptuh-mir-novel-14,Pocillopora_meandrina_HIv1___TS.g27445.t1,0.920671260038909,0.920671260038909,1,0.0264998407971205
137,ptuh-mir-novel-24,Pocillopora_meandrina_HIv1___RNAseq.g17412.t1,0.906925949654729,0.906925949654729,1,0.0336061508622888
138,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g22817.t1,0.961709601999612,0.961709601999612,1,0.00894248971622479
139,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19720.t1,-0.902859255736204,0.902859255736204,-1,0.0358100153277133
140,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___TS.g19282.t1,-0.931929555088538,0.931929555088538,-1,0.021100218742159
141,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g20993.t2,-0.931443533508409,0.931443533508409,-1,0.0213250138632075
142,ptuh-mir-novel-14,Pocillopora_meandrina_HIv1___RNAseq.g11445.t1,-0.922118217157041,0.922118217157041,-1,0.0257838651923002
143,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g28515.t2b,0.921105549894703,0.921105549894703,1,0.0262842844606232
144,ptuh-mir-novel-12,Pocillopora_meandrina_HIv1___RNAseq.g297.t1,-0.903191179650025,0.903191179650025,-1,0.0356284636438891
145,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g5338.t1,-0.931929555088538,0.931929555088538,-1,0.0211002187421591
146,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g17919.t1,-0.991500685182147,0.991500685182147,-1,0.000939410209737783
147,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g2373.t1,-0.971793746076959,0.971793746076959,-1,0.0056624702103398
148,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g18093.t1,0.904067251953662,0.904067251953662,1,0.0351506995209651
149,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g14438.t1,0.895299567906285,0.895299567906285,1,0.0400235567571622
150,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g19428.t1,-0.905042178341792,0.905042178341792,-1,0.0346214561953341
151,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g14394.t1,-0.948290634911099,0.948290634911099,-1,0.0140052264655497
152,ptuh-mir-novel-17,Pocillopora_meandrina_HIv1___TS.g20181.t1,-0.942597327178205,0.942597327178205,-1,0.0163665384985935
153,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g11703.t1b,-0.947031913206519,0.947031913206519,-1,0.014516914626036
154,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g12751.t1,-0.969995954728004,0.969995954728004,-1,0.00621068187581405
155,ptuh-mir-novel-33,Pocillopora_meandrina_HIv1___RNAseq.g22695.t1,-0.980759439431009,0.980759439431009,-1,0.00319450114866316
156,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g22032.t2,0.991502069323671,0.991502069323671,1,0.000939180935532144
157,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g21904.t1,-0.994151970879155,0.994151970879155,-1,0.000536372885840094
158,ptuh-mir-novel-16,Pocillopora_meandrina_HIv1___RNAseq.g5.t1,0.935119029343327,0.935119029343327,1,0.0196443427746698
159,ptuh-mir-novel-13,Pocillopora_meandrina_HIv1___RNAseq.g9830.t1,0.910480484862877,0.910480484862877,1,0.0317169316708839
160,ptuh-mir-novel-33,Pocillopora_meandrina_HIv1___RNAseq.g28356.t1,-0.90882515821877,0.90882515821877,-1,0.0325923722326039
161,ptuh-mir-novel-22,Pocillopora_meandrina_HIv1___RNAseq.g4310.t1,0.89168153819409,0.89168153819409,1,0.0420922784075487
162,ptuh-mir-novel-21,Pocillopora_meandrina_HIv1___TS.g12426.t1,0.910477599573841,0.910477599573841,1,0.0317184509338205
163,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g17631.t2,-0.914392785622325,0.914392785622325,-1,0.0296785419395285
164,ptuh-mir-novel-5,Pocillopora_meandrina_HIv1___RNAseq.g18289.t1,-0.887397819569624,0.887397819569624,-1,0.0445840291194838
165,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___TS.g25423.t1,0.959673772990187,0.959673772990187,1,0.00966208058410447
166,ptuh-mir-novel-22,Pocillopora_meandrina_HIv1___RNAseq.g26224.t1,-0.933590304879149,0.933590304879149,-1,0.0203379389534333
167,ptuh-mir-novel-11; ptuh-mir-novel-15,Pocillopora_meandrina_HIv1___RNAseq.g808.t1,0.964333755036781,0.964333755036781,1,0.00804234617936397
168,ptuh-mir-novel-33,Pocillopora_meandrina_HIv1___RNAseq.g10673.t1,-0.887674173030973,0.887674173030973,-1,0.0444219118098545
169,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g4165.t1,-0.898970372332829,0.898970372332829,-1,0.0379588995558022
170,ptuh-mir-novel-17,Pocillopora_meandrina_HIv1___RNAseq.g22070.t1,0.952042879008931,0.952042879008931,1,0.0125159694031778
171,ptuh-mir-novel-16,Pocillopora_meandrina_HIv1___RNAseq.g4778.t1,0.890600154597405,0.890600154597405,1,0.0427169961077345
172,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g6162.t1a,0.951315168814306,0.951315168814306,1,0.0128005069263182
173,ptuh-mir-novel-4,Pocillopora_meandrina_HIv1___RNAseq.g14719.t1c,-0.993229105062834,0.993229105062834,-1,0.000668130648396527
174,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g13574.t1,0.985997914465537,0.985997914465537,1,0.00198476314732131
175,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___RNAseq.g2495.t1,0.887252571551935,0.887252571551935,1,0.0446693110650477
176,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g21284.t1,0.913752612928791,0.913752612928791,1,0.030009103073011
177,ptuh-mir-novel-19,Pocillopora_meandrina_HIv1___RNAseq.g25934.t1,0.944276647979206,0.944276647979206,1,0.0156576285678091
178,ptuh-mir-novel-5,Pocillopora_meandrina_HIv1___TS.g9824.t1,-0.901028910947494,0.901028910947494,-1,0.0368164302256129
179,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g8619.t1,0.953315432597821,0.953315432597821,1,0.0120234487422706
180,ptuh-mir-novel-20,Pocillopora_meandrina_HIv1___RNAseq.g19866.t1,-0.947576347318026,0.947576347318026,-1,0.014294859850151
181,ptuh-mir-novel-31,Pocillopora_meandrina_HIv1___TS.g23557.t1,-0.942565645223065,0.942565645223065,-1,0.0163800106727431
182,ptuh-mir-novel-28,Pocillopora_meandrina_HIv1___TS.g26182.t1,0.887423324600379,0.887423324600379,1,0.0445690592515891
183,ptuh-mir-novel-22,Pocillopora_meandrina_HIv1___RNAseq.g26785.t1,0.890247907135221,0.890247907135221,1,0.0429211206453861
184,ptuh-mir-novel-11; ptuh-mir-novel-15,Pocillopora_meandrina_HIv1___RNAseq.g5374.t1,-0.973512660116348,0.973512660116348,-1,0.00515416506623908
185,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g20311.t2,-0.895079107951158,0.895079107951158,-1,0.0401486600801127
186,ptuh-mir-novel-14,Pocillopora_meandrina_HIv1___RNAseq.g7708.t1,0.895958650860354,0.895958650860354,1,0.0396502925243327
187,ptuh-mir-2030,Pocillopora_meandrina_HIv1___RNAseq.g17683.t1,0.892787350813376,0.892787350813376,1,0.0414564812441189
188,ptuh-mir-novel-6,Pocillopora_meandrina_HIv1___RNAseq.g24443.t1,-0.921754034226958,0.921754034226958,-1,0.0259634725499147
189,ptuh-mir-novel-25,Pocillopora_meandrina_HIv1___RNAseq.g14189.t1,-0.933628431077529,0.933628431077529,-1,0.0203205460777593
190,ptuh-mir-novel-16,Pocillopora_meandrina_HIv1___TS.g20446.t1,-0.99438839183868,0.99438839183868,-1,0.000504195498156251
191,ptuh-mir-2023,Pocillopora_meandrina_HIv1___RNAseq.g23519.t1a,-0.96217995143436,0.96217995143436,-1,0.00877885307613457
