gene-Peve_00000207	Q5R7B8
gene-Peve_00000208	P91119
gene-Peve_00000210	Q9D8V0
gene-Peve_00000220	P40646
gene-Peve_00000221	P41516
gene-Peve_00000229	P42263
gene-Peve_00000197	P42262
gene-Peve_00000199	Q8BMF5
gene-Peve_00000200	Q26619
gene-Peve_00000205	Q02375
gene-Peve_00000206	Q02375
gene-Peve_00000237	Q00532
gene-Peve_00000241	A0JMY4
gene-Peve_00000244	O43283
gene-Peve_00000286	P21328
gene-Peve_00000288	Q9UK23
gene-Peve_00000292	P18700
gene-Peve_00000293	P18700
gene-Peve_00000294	P18700
gene-Peve_00000295	Q96RS6
gene-Peve_00000296	A4VCH0
gene-Peve_00000339	P0CT41
gene-Peve_00000351	Q5H9U9
gene-Peve_00000350	Q8IY21
gene-Peve_00000342	P13019
gene-Peve_00000346	Q6DBY9
gene-Peve_00000377	E7F0Z8
gene-Peve_00000384	Q4G176
gene-Peve_00000391	O00409
gene-Peve_00000394	Q0IID7
gene-Peve_00000399	Q95SX7
gene-Peve_00000400	Q5ZJM3
gene-Peve_00000404	Q8VDF3
gene-Peve_00000409	A0A1L8GXM0
gene-Peve_00000412	A7RWC9
gene-Peve_00000413	Q8WTU2
gene-Peve_00000415	Q4A3R3
gene-Peve_00000416	Q66JG2
gene-Peve_00000427	D2HKB0
gene-Peve_00000417	P15384
gene-Peve_00000418	Q6MHJ5
gene-Peve_00000426	A1Z6E0
gene-Peve_00000442	O18927
gene-Peve_00000437	Q9GJW7
gene-Peve_00000465	P47793
gene-Peve_00000455	Q9JJS8
gene-Peve_00000456	Q3UQ28
gene-Peve_00000461	Q21565
gene-Peve_00000475	Q504A5
gene-Peve_00000476	Q504A5
gene-Peve_00000470	A7RR04
gene-Peve_00000469	Q6Q4G4
gene-Peve_00000477	Q96AY4
gene-Peve_00000485	Q96AY4
gene-Peve_00000486	Q96AY4
gene-Peve_00000487	A7MB10
gene-Peve_00000494	Q8IUR6
gene-Peve_00000505	Q91ZW8
gene-Peve_00000499	Q0P4M4
gene-Peve_00000508	Q86UW7
gene-Peve_00000514	O75369
gene-Peve_00000515	Q80X90
gene-Peve_00000512	Q3URD3
gene-Peve_00000550	Q9NY64
gene-Peve_00000538	Q9DAK2
gene-Peve_00000551	Q4QRH7
gene-Peve_00000524	Q64737
gene-Peve_00000525	Q0VC50
gene-Peve_00000526	B1AXD8
gene-Peve_00000527	Q9CXC3
gene-Peve_00000528	Q15286
gene-Peve_00000572	A7E305
gene-Peve_00000575	Q08699
gene-Peve_00000570	Q6B6N4
gene-Peve_00000571	Q92903
gene-Peve_00000613	A0A386CAB9
gene-Peve_00000627	Q9R1C7
gene-Peve_00000632	Q6ZUT9
gene-Peve_00000625	P17276
gene-Peve_00000629	P49146
gene-Peve_00000631	P97295
gene-Peve_00000647	Q9R062
gene-Peve_00000635	Q6TDP3
gene-Peve_00000636	Q9DBA9
gene-Peve_00000637	Q70IA6
gene-Peve_00000638	Q7ZXF5
gene-Peve_00000654	Q6UWP7
gene-Peve_00000655	Q7T3H2
gene-Peve_00000648	Q8NHS3
gene-Peve_00000650	Q64LD2
gene-Peve_00000682	Q95SX7
gene-Peve_00000692	Q96CG8
gene-Peve_00000691	Q96CG8
gene-Peve_00000693	O80874
gene-Peve_00000696	Q0D2A9
gene-Peve_00000698	P84770
gene-Peve_00000700	Q5M7N9
gene-Peve_00000701	Q58CQ9
gene-Peve_00000664	Q9WUV0
gene-Peve_00000665	Q9Y6A2
gene-Peve_00000666	Q9JIY8
gene-Peve_00000668	Q9QXT3
gene-Peve_00000672	Q86Y13
gene-Peve_00000674	Q7TPV2
gene-Peve_00000677	Q95SX7
gene-Peve_00000705	Q55E58
gene-Peve_00000716	Q7TPD3
gene-Peve_00000713	Q90Z05
gene-Peve_00000724	P63030
gene-Peve_00000751	Q9W352
gene-Peve_00000746	Q3UQ28
gene-Peve_00000748	Q63ZK1
gene-Peve_00000750	Q9HAU5
gene-Peve_00000775	A0A4X1TZW7
gene-Peve_00000779	A4IGK3
gene-Peve_00000788	Q98925
gene-Peve_00000778	Q922R8
gene-Peve_00000780	Q922R8
gene-Peve_00000785	Q9BSF4
gene-Peve_00000800	Q0DXS3
gene-Peve_00000804	Q92900
gene-Peve_00000868	O00303
gene-Peve_00000867	Q62217
gene-Peve_00000883	Q6GPF3
gene-Peve_00000885	Q99LJ7
gene-Peve_00000890	Q8IYS0
gene-Peve_00000906	Q9SE95
gene-Peve_00000936	V6CLA2
gene-Peve_00000952	Q5ZIB2
gene-Peve_00000946	P41112
gene-Peve_00000947	P69002
gene-Peve_00000948	Q70CQ4
gene-Peve_00000965	Q8K0U4
gene-Peve_00000980	O43933
gene-Peve_00000975	Q5S006
gene-Peve_00000989	F6R2G2
gene-Peve_00000992	P48442
gene-Peve_00000995	Q5ZM55
gene-Peve_00000998	Q01984
gene-Peve_00000999	Q01984
gene-Peve_00001000	Q93Z30
gene-Peve_00001035	Q8N8K9
gene-Peve_00001041	Q3SZF8
gene-Peve_00001044	Q6NVP6
gene-Peve_00001052	P0A963
gene-Peve_00001054	P0A963
gene-Peve_00001055	D3YXK2
gene-Peve_00001060	Q76LL6
gene-Peve_00001059	Q08CH8
gene-Peve_00001065	P22412
gene-Peve_00001090	Q6TDU1
gene-Peve_00001077	Q6PCS6
gene-Peve_00001080	Q8BIY1
gene-Peve_00001081	Q5PPV3
gene-Peve_00001083	Q6P1G2
gene-Peve_00001086	G3M4F8
gene-Peve_00001096	P0CT41
gene-Peve_00001099	P9WEL4
gene-Peve_00001103	Q8N7X0
gene-Peve_00001104	A0A2I4HXH5
gene-Peve_00001111	Q96S44
gene-Peve_00001106	Q9UKM9
gene-Peve_00001108	Q54PH5
gene-Peve_00001116	Q6PUR6
gene-Peve_00001121	Q6ZPR6
gene-Peve_00001157	B0W8L4
gene-Peve_00001158	Q8C6G1
gene-Peve_00001160	P20482
gene-Peve_00001126	Q2KIZ8
gene-Peve_00001162	Q6GQ82
gene-Peve_00001163	P83876
gene-Peve_00001165	Q969K3
gene-Peve_00001169	Q9UBQ0
gene-Peve_00001174	Q9UBQ0
gene-Peve_00001201	P45974
gene-Peve_00001208	Q7WL48
gene-Peve_00001209	Q9VJ26
gene-Peve_00001190	Q8TBF2
gene-Peve_00001191	P97739
gene-Peve_00001193	Q5ZIT5
gene-Peve_00001194	Q92930
gene-Peve_00001195	Q5F470
gene-Peve_00001200	Q58DS5
gene-Peve_00001213	Q8R087
gene-Peve_00001215	P55039
gene-Peve_00001217	P55039
gene-Peve_00001221	P46023
gene-Peve_00001230	Q9JLB4
gene-Peve_00001249	Q8TB52
gene-Peve_00001252	P43141
gene-Peve_00001254	Q9P2S5
gene-Peve_00001258	Q92113
gene-Peve_00001257	Q92113
gene-Peve_00001262	O54750
gene-Peve_00001283	Q8GW72
gene-Peve_00001282	O73853
gene-Peve_00001286	O88761
gene-Peve_00001293	Q86YW9
gene-Peve_00001295	Q4R517
gene-Peve_00001297	Q6V0K7
gene-Peve_00001300	Q96CG8
gene-Peve_00001301	Q96CG8
gene-Peve_00001303	G8HTB6
gene-Peve_00001307	Q5BIM1
gene-Peve_00001308	Q5BIM1
gene-Peve_00001310	E7FAM5
gene-Peve_00001312	E7FAM5
gene-Peve_00001315	E7FAM5
gene-Peve_00001325	O70249
gene-Peve_00001326	Q505F5
gene-Peve_00001327	Q8R5L3
gene-Peve_00001320	P16930
gene-Peve_00001322	A0A8V1ABE9
gene-Peve_00001324	P16930
gene-Peve_00001336	P19477
gene-Peve_00001360	Q96SU4
gene-Peve_00001371	Q91398
gene-Peve_00001357	A7RX69
gene-Peve_00001359	Q7KN62
gene-Peve_00001411	Q63245
gene-Peve_00001423	Q6P606
gene-Peve_00001429	P98198
gene-Peve_00001431	P31907
gene-Peve_00001424	P31907
gene-Peve_00001426	Q02410
gene-Peve_00001448	Q9R0N8
gene-Peve_00001436	Q00685
gene-Peve_00001437	Q8BKF1
gene-Peve_00001438	Q28178
gene-Peve_00001440	P16460
gene-Peve_00001444	Q00685
gene-Peve_00001451	P28666
gene-Peve_00001453	Q13591
gene-Peve_00001454	Q6UWM9
gene-Peve_00001455	O35244
gene-Peve_00001456	Q9JKD8
gene-Peve_00001457	Q2HIK4
gene-Peve_00001459	A4IHH4
gene-Peve_00001464	Q80XJ3
gene-Peve_00001470	P38160
gene-Peve_00001472	G3X9X1
gene-Peve_00001475	Q5XHM7
gene-Peve_00001480	Q95VY2
gene-Peve_00001487	Q8HXH0
gene-Peve_00001489	P07996
gene-Peve_00001491	Q15286
gene-Peve_00001490	Q15286
gene-Peve_00001496	Q6DBY9
gene-Peve_00001498	Q4R5Z4
gene-Peve_00001501	Q1L5Z9
gene-Peve_00001518	P0C6B8
gene-Peve_00001522	P32749
gene-Peve_00001538	Q9UPU7
gene-Peve_00001545	Q28013
gene-Peve_00001586	Q91765
gene-Peve_00001583	Q32P85
gene-Peve_00001585	Q3SZE9
gene-Peve_00001589	Q13613
gene-Peve_00001591	Q9NVP4
gene-Peve_00001593	Q9C0K3
gene-Peve_00001594	Q2PJ68
gene-Peve_00001599	O75165
gene-Peve_00001600	A0A8V0ZB02
gene-Peve_00001604	Q9ULI4
gene-Peve_00001606	P18700
gene-Peve_00001610	Q9VA27
gene-Peve_00001624	Q40302
gene-Peve_00001629	Q14117
gene-Peve_00001631	Q5E9X6
gene-Peve_00001654	Q9NX01
gene-Peve_00001644	Q6GNV7
gene-Peve_00001666	E7FAW3
gene-Peve_00001668	Q8VEB4
gene-Peve_00001670	Q7ZX53
gene-Peve_00001671	Q504N2
gene-Peve_00001672	B2GV36
gene-Peve_00001655	Q504N2
gene-Peve_00001658	A2BGU9
gene-Peve_00001660	Q9Y6B7
gene-Peve_00001661	Q91XJ1
gene-Peve_00001674	Q96SB8
gene-Peve_00001690	O02751
gene-Peve_00001686	Q9NY57
gene-Peve_00001695	P25291
gene-Peve_00001693	Q9VRV7
gene-Peve_00001697	Q5JVL4
gene-Peve_00001698	Q5JVL4
gene-Peve_00001710	Q3U145
gene-Peve_00001819	Q8R151
gene-Peve_00001838	Q8R151
gene-Peve_00001734	Q8R151
gene-Peve_00001740	P10394
gene-Peve_00001787	O35226
gene-Peve_00001826	Q63028
gene-Peve_00001828	A3FM55
gene-Peve_00001833	A2RSY1
gene-Peve_00001834	Q08DA5
gene-Peve_00001842	Q99N01
gene-Peve_00001844	Q24K02
gene-Peve_00001717	O95685
gene-Peve_00001720	B8A4W9
gene-Peve_00001723	P79217
gene-Peve_00001724	Q9DBV3
gene-Peve_00001726	P47970
gene-Peve_00001728	Q4LDE5
gene-Peve_00001727	Q4LDE5
gene-Peve_00001729	P47970
gene-Peve_00001730	A8E7G4
gene-Peve_00001733	P17124
gene-Peve_00001735	Q9P2E3
gene-Peve_00001737	Q8R151
gene-Peve_00001738	P41180
gene-Peve_00001877	Q95SX7
gene-Peve_00001854	Q95SX7
gene-Peve_00001855	Q09143
gene-Peve_00001856	Q09143
gene-Peve_00001870	P26150
gene-Peve_00001872	Q96KE9
gene-Peve_00001876	A4IFA7
gene-Peve_00001895	P41233
gene-Peve_00001896	P41233
gene-Peve_00001902	Q98TZ8
gene-Peve_00001903	A9JRC7
gene-Peve_00001904	Q15370
gene-Peve_00001900	Q92616
gene-Peve_00001905	Q920A6
gene-Peve_00001906	Q9HB40
gene-Peve_00001917	Q90X67
gene-Peve_00001921	Q5EAB6
gene-Peve_00001923	Q9VH19
gene-Peve_00001919	Q9W1B0
gene-Peve_00001933	Q5VZR4
gene-Peve_00001934	Q5VZR4
gene-Peve_00001925	Q6P342
gene-Peve_00001930	A2AM05
gene-Peve_00001931	O95477
gene-Peve_00001935	O97512
gene-Peve_00001953	Q5ZIG0
gene-Peve_00001965	A7RP64
gene-Peve_00001967	P59895
gene-Peve_00001955	Q5RBG4
gene-Peve_00001957	Q2T9S3
gene-Peve_00001958	Q9W6T7
gene-Peve_00001959	Q9VMU8
gene-Peve_00001960	Q9D2H2
gene-Peve_00001961	Q05974
gene-Peve_00001963	Q2HJH7
gene-Peve_00002019	Q2M385
gene-Peve_00002021	Q2M385
gene-Peve_00001975	Q6DRL4
gene-Peve_00001976	P50904
gene-Peve_00001977	P18293
gene-Peve_00001983	Q3UP75
gene-Peve_00002027	Q9HAC7
gene-Peve_00002028	Q5F495
gene-Peve_00002031	Q5ZJH6
gene-Peve_00002032	Q64373
gene-Peve_00002034	O64411
gene-Peve_00002045	B7WFQ1
gene-Peve_00002050	A6H603
gene-Peve_00002053	P49178
gene-Peve_00002055	Q9DBI0
gene-Peve_00002064	F2YMG0
gene-Peve_00002065	P07439
gene-Peve_00002066	P55039
gene-Peve_00002057	Q08288
gene-Peve_00002058	Q8R087
gene-Peve_00002059	Q8R1Q3
gene-Peve_00002067	Q6IA69
gene-Peve_00002073	Q8MIR4
gene-Peve_00002079	Q8MIR4
gene-Peve_00002068	Q96AY4
gene-Peve_00002095	Q10178
gene-Peve_00002105	Q9JID6
gene-Peve_00002096	Q8BHG9
gene-Peve_00002097	Q61425
gene-Peve_00002098	Q6XL69
gene-Peve_00002101	Q5ZKH0
gene-Peve_00002127	E9Q236
gene-Peve_00002131	Q80U30
gene-Peve_00002135	Q3UNX5
gene-Peve_00002155	Q9UBC0
gene-Peve_00002136	Q76KP1
gene-Peve_00002138	Q9UDY8
gene-Peve_00002139	A4QP78
gene-Peve_00002140	Q96HF1
gene-Peve_00002148	O43826
gene-Peve_00002149	A0A1L8GLK3
gene-Peve_00002152	Q8N8K9
gene-Peve_00002154	Q3U9N9
gene-Peve_00002156	Q8WXS8
gene-Peve_00002158	Q9N2V2
gene-Peve_00002171	E9QAM5
gene-Peve_00002177	Q9SAJ7
gene-Peve_00002174	O00308
gene-Peve_00002193	A0JPI9
gene-Peve_00002194	Q9WVF7
gene-Peve_00002195	P84080
gene-Peve_00002190	Q76KP1
gene-Peve_00002201	Q9DBI0
gene-Peve_00002208	Q9C102
gene-Peve_00002212	F1QB30
gene-Peve_00002214	Q8LET2
gene-Peve_00002215	Q8GYB1
gene-Peve_00002216	A2AV36
gene-Peve_00002233	Q8N8K9
gene-Peve_00002243	Q9BYK8
gene-Peve_00002251	Q7TPV2
gene-Peve_00002247	Q5TZA2
gene-Peve_00002248	A0A1L8FZ98
gene-Peve_00002249	Q0VD59
gene-Peve_00002263	Q01635
gene-Peve_00002265	P50429
gene-Peve_00002284	P52014
gene-Peve_00002285	Q8N2G6
gene-Peve_00002287	A0A250YGJ5
gene-Peve_00002288	Q9N0P9
gene-Peve_00002292	P54132
gene-Peve_00002298	Q68E01
gene-Peve_00002299	Q6NRK9
gene-Peve_00002272	Q9UBB5
gene-Peve_00002273	Q05A36
gene-Peve_00002274	Q9Z160
gene-Peve_00002305	P0CT41
gene-Peve_00002306	Q5F226
gene-Peve_00002308	Q5DRC0
gene-Peve_00002321	B8V7R6
gene-Peve_00002329	B8V7R6
gene-Peve_00002330	B8V7R6
gene-Peve_00002323	O43929
gene-Peve_00002325	Q13873
gene-Peve_00002336	Q6DIV6
gene-Peve_00002341	Q6DIV6
gene-Peve_00002343	Q6DIV6
gene-Peve_00002332	Q6DIV6
gene-Peve_00002333	Q6DIV6
gene-Peve_00002335	Q95SX7
gene-Peve_00002348	Q2EMV9
gene-Peve_00002360	Q7ZSX3
gene-Peve_00002381	B3EWZ9
gene-Peve_00002391	A7Z3F2
gene-Peve_00002397	O14735
gene-Peve_00002398	Q96F81
gene-Peve_00002400	Q99447
gene-Peve_00002402	P79152
gene-Peve_00002406	Q3SZR8
gene-Peve_00002408	A2BGT0
gene-Peve_00002411	Q3T0E7
gene-Peve_00002413	Q66L51
gene-Peve_00002414	Q3MHR3
gene-Peve_00002415	Q6NYA0
gene-Peve_00002417	Q5R5S1
gene-Peve_00002419	Q99J99
gene-Peve_00002420	A4IHM6
gene-Peve_00002423	Q07417
gene-Peve_00002428	Q9Y2B2
gene-Peve_00002387	Q5SPX1
gene-Peve_00002388	A3KGZ2
gene-Peve_00002435	Q8IYN6
gene-Peve_00002438	Q9EQQ4
gene-Peve_00002451	Q9LQV2
gene-Peve_00002445	Q9EQH2
gene-Peve_00002452	Q810A7
gene-Peve_00002455	Q6PF21
gene-Peve_00002457	D8VNS7
gene-Peve_00002471	O95373
gene-Peve_00002496	Q9I931
gene-Peve_00002504	P14625
gene-Peve_00002505	Q6P2S7
gene-Peve_00002501	Q6UXG2
gene-Peve_00002511	Q15042
gene-Peve_00002513	Q6GMG6
gene-Peve_00002516	Q96FI4
gene-Peve_00002520	Q29451
gene-Peve_00002527	Q6NZJ6
gene-Peve_00002529	Q8BTI9
gene-Peve_00002530	O35904
gene-Peve_00002533	Q6GPP0
gene-Peve_00002571	O14730
gene-Peve_00002580	P14381
gene-Peve_00002592	Q25410
gene-Peve_00002593	A9SIZ6
gene-Peve_00002594	O96099
gene-Peve_00002595	Q7M323
gene-Peve_00002588	Q05688
gene-Peve_00002589	C5MFB4
gene-Peve_00002590	Q7TPV2
gene-Peve_00002607	P35224
gene-Peve_00002624	P02597
gene-Peve_00002637	Q2LE78
gene-Peve_00002643	A9JRD8
gene-Peve_00002644	Q9WYX8
gene-Peve_00002647	Q5ZKZ4
gene-Peve_00002656	Q6Y7W8
gene-Peve_00002659	B9U3F2
gene-Peve_00002648	Q8NFJ9
gene-Peve_00002650	Q1JQ91
gene-Peve_00002653	Q9WU20
gene-Peve_00002672	Q9H8W5
gene-Peve_00002661	E7FAM5
gene-Peve_00002662	Q8NI60
gene-Peve_00002668	F1QMB9
gene-Peve_00002669	P12261
gene-Peve_00002673	Q95ZJ1
gene-Peve_00002682	Q9UHI7
gene-Peve_00002709	O15118
gene-Peve_00002749	Q80XJ3
gene-Peve_00002751	Q0VC03
gene-Peve_00002755	P56701
gene-Peve_00002759	P14381
gene-Peve_00002761	Q9Y399
gene-Peve_00002762	Q9Y399
gene-Peve_00002763	Q5RCW6
gene-Peve_00002764	Q5RCW6
gene-Peve_00002772	O73853
gene-Peve_00002768	Q9UQ88
gene-Peve_00002774	Q9ULJ7
gene-Peve_00002776	Q75AC3
gene-Peve_00002788	Q63553
gene-Peve_00002801	Q8QZZ8
gene-Peve_00002787	Q9NVR0
gene-Peve_00002789	Q9NVR0
gene-Peve_00002791	Q9PV94
gene-Peve_00002795	Q6NZL6
gene-Peve_00002798	A0PJN4
gene-Peve_00002808	P59046
gene-Peve_00002805	Q6ICB0
gene-Peve_00002806	Q9P0X4
gene-Peve_00002807	O88427
gene-Peve_00002831	Q8C120
gene-Peve_00002838	P42667
gene-Peve_00002839	Q96ST3
gene-Peve_00002840	Q61907
gene-Peve_00002842	Q2EY14
gene-Peve_00002871	Q96PB1
gene-Peve_00002880	P35224
gene-Peve_00002857	Q7TN33
gene-Peve_00002860	Q69Z37
gene-Peve_00002861	Q16611
gene-Peve_00002863	Q5RF73
gene-Peve_00002864	Q96HJ3
gene-Peve_00002867	Q8WY64
gene-Peve_00002868	Q5ZJA9
gene-Peve_00002888	Q96CG8
gene-Peve_00002901	Q8N8K9
gene-Peve_00002903	A0A3M6TIF0
gene-Peve_00002905	Q9SWG0
gene-Peve_00002910	Q8N9I0
gene-Peve_00002912	P24507
gene-Peve_00002920	Q3B7M5
gene-Peve_00002924	Q9HCR9
gene-Peve_00002941	Q9NVR0
gene-Peve_00002932	Q9NVR0
gene-Peve_00002935	Q9NVR0
gene-Peve_00002936	Q96M96
gene-Peve_00002937	Q9Z1K6
gene-Peve_00002942	Q5SZK8
gene-Peve_00002951	Q91YL7
gene-Peve_00002968	Q3T0F5
gene-Peve_00002969	Q6A2H1
gene-Peve_00002973	Q5F4A1
gene-Peve_00002985	Q9CPW0
gene-Peve_00002986	Q9CPW0
gene-Peve_00002983	Q9CPW0
gene-Peve_00002990	Q8ITC7
gene-Peve_00002994	Q3UUF8
gene-Peve_00003020	Q95SX7
gene-Peve_00003025	Q9CZK6
gene-Peve_00003026	P10394
gene-Peve_00003029	A0A142I737
gene-Peve_00003032	O75792
gene-Peve_00003034	Q964E3
gene-Peve_00003003	Q6NXK8
gene-Peve_00003012	Q7T1N4
gene-Peve_00003016	Q9BYK8
gene-Peve_00003057	P50431
gene-Peve_00003054	Q9Y2G5
gene-Peve_00003079	B3EWY7
gene-Peve_00003067	P06845
gene-Peve_00003077	B5X1G3
gene-Peve_00003078	P51987
gene-Peve_00003108	Q28CH3
gene-Peve_00003118	B8VIW9
gene-Peve_00003138	P46976
gene-Peve_00003139	Q95SX7
gene-Peve_00003150	Q8WPD0
gene-Peve_00003151	O42574
gene-Peve_00003173	Q9W770
gene-Peve_00003185	Q9DBR7
gene-Peve_00003175	F1LZF0
gene-Peve_00003158	O43772
gene-Peve_00003159	A0A172J1V3
gene-Peve_00003205	P97846
gene-Peve_00003206	Q8BG58
gene-Peve_00003207	Q9NXG6
gene-Peve_00003208	Q8BG58
gene-Peve_00003209	Q6DE73
gene-Peve_00003210	Q9QXA5
gene-Peve_00003236	P21692
gene-Peve_00003246	A7S7Z9
gene-Peve_00003240	Q05B78
gene-Peve_00003241	Q9WU19
gene-Peve_00003242	Q9WU19
gene-Peve_00003247	Q6L8S8
gene-Peve_00003248	Q6L9W6
gene-Peve_00003252	P36514
gene-Peve_00003273	Q710E6
gene-Peve_00003284	Q8C1A9
gene-Peve_00003282	A0A096X8J7
gene-Peve_00003287	Q95SX7
gene-Peve_00003292	F1MHT9
gene-Peve_00003299	Q95SX7
gene-Peve_00003302	A6QPM3
gene-Peve_00003305	A6QPM3
gene-Peve_00003304	A6QPM3
gene-Peve_00003306	A6QPM3
gene-Peve_00003307	A6QPM3
gene-Peve_00003308	A6QPM3
gene-Peve_00003310	A4FV72
gene-Peve_00003312	O13166
gene-Peve_00003314	Q9BVQ7
gene-Peve_00003315	Q6PFY8
gene-Peve_00003317	F6QEU4
gene-Peve_00003319	P0CT41
gene-Peve_00003332	P22127
gene-Peve_00003334	P61315
gene-Peve_00003341	Q09575
gene-Peve_00003343	Q96P65
gene-Peve_00003349	Q0VC84
gene-Peve_00003351	Q8N8K9
gene-Peve_00003354	Q95216
gene-Peve_00003359	Q9U325
gene-Peve_00003366	Q8TDJ6
gene-Peve_00003388	Q55E58
gene-Peve_00003390	Q460N5
gene-Peve_00003392	Q04609
gene-Peve_00003413	Q96AY4
gene-Peve_00003421	Q96AY4
gene-Peve_00003438	Q8N6Q8
gene-Peve_00003439	P11029
gene-Peve_00003444	Q11126
gene-Peve_00003445	Q11126
gene-Peve_00003455	O95180
gene-Peve_00003467	Q8IVT5
gene-Peve_00003460	B3EX00
gene-Peve_00003464	Q494W8
gene-Peve_00003466	P48180
gene-Peve_00003483	Q9EQQ2
gene-Peve_00003482	Q9EQQ2
gene-Peve_00003488	Q149M9
gene-Peve_00003494	A6H603
gene-Peve_00003510	E7FAM5
gene-Peve_00003522	E7FAM5
gene-Peve_00003513	E7FAM5
gene-Peve_00003521	E7FAM5
gene-Peve_00003505	Q56R14
gene-Peve_00003504	E7FAM5
gene-Peve_00003509	Q9NW08
gene-Peve_00003533	P07630
gene-Peve_00003523	P22748
gene-Peve_00003529	P43166
gene-Peve_00003535	P62253
gene-Peve_00003541	Q6TEK8
gene-Peve_00003542	A5PKJ4
gene-Peve_00003543	Q13889
gene-Peve_00003544	Q9Y4D8
gene-Peve_00003545	Q9Y4D8
gene-Peve_00003549	Q96AX1
gene-Peve_00003563	Q6GMV3
gene-Peve_00003553	P68252
gene-Peve_00003555	Q8NEM8
gene-Peve_00003559	Q803X4
gene-Peve_00003560	P48442
gene-Peve_00003561	O62714
gene-Peve_00003562	P48442
gene-Peve_00003564	P90994
gene-Peve_00003570	D2GXS7
gene-Peve_00003582	Q6P1S4
gene-Peve_00003572	Q5F361
gene-Peve_00003573	Q9Y496
gene-Peve_00003575	Q02040
gene-Peve_00003576	Q80UU9
gene-Peve_00003585	Q8IY21
gene-Peve_00003586	Q8IY21
gene-Peve_00003591	Q61670
gene-Peve_00003592	Q61670
gene-Peve_00003595	Q8TEW0
gene-Peve_00003605	B8VIW9
gene-Peve_00003601	B8VIW9
gene-Peve_00003604	B8VIW9
gene-Peve_00003610	P11528
gene-Peve_00003618	Q8IXH7
gene-Peve_00003619	Q6TMK8
gene-Peve_00003621	Q16G71
gene-Peve_00003622	Q8VE92
gene-Peve_00003623	O75191
gene-Peve_00003629	Q92079
gene-Peve_00003637	Q5QD04
gene-Peve_00003662	Q7LHG5
gene-Peve_00003672	Q8K1K9
gene-Peve_00003674	Q1L8I0
gene-Peve_00003687	Q60803
gene-Peve_00003689	P21328
gene-Peve_00003685	Q69Z37
gene-Peve_00003686	Q96AT9
gene-Peve_00003702	P54357
gene-Peve_00003693	Q28001
gene-Peve_00003695	Q6DFL0
gene-Peve_00003698	P25867
gene-Peve_00003699	Q330K2
gene-Peve_00003723	Q8C4P0
gene-Peve_00003734	E2RFJ3
gene-Peve_00003742	Q95JI9
gene-Peve_00003740	Q7TN88
gene-Peve_00003747	B8UU59
gene-Peve_00003748	B8UU59
gene-Peve_00003746	P46735
gene-Peve_00003754	Q63415
gene-Peve_00003759	Q90419
gene-Peve_00003760	O97555
gene-Peve_00003777	Q96KE9
gene-Peve_00003794	Q96KE9
gene-Peve_00003797	Q0V9W6
gene-Peve_00003798	Q7L576
gene-Peve_00003800	Q8VDL9
gene-Peve_00003806	Q460N3
gene-Peve_00003781	Q9WYX8
gene-Peve_00003783	Q2EMV9
gene-Peve_00003784	Q3UIR3
gene-Peve_00003792	P81178
gene-Peve_00003809	P05205
gene-Peve_00003813	Q95SX7
gene-Peve_00003840	Q95SX7
