"","GO.ID","Term","Annotated","Significant","Expected","Fisher","type","miRNA"
"34","GO:0004609","phosphatidylserine decarboxylase activity",13,2,0.05,0.00085,"Molecular.Function","Cluster_14768"
"35","GO:0097602","cullin family protein binding",1,1,0,0.00352,"Molecular.Function","Cluster_14768"
"36","GO:0000182","rDNA binding",4,1,0.01,0.014,"Molecular.Function","Cluster_14768"
"37","GO:0005229","intracellular calcium activated chloride channel ac...",4,1,0.01,0.014,"Molecular.Function","Cluster_14768"
"38","GO:0000146","microfilament motor activity",10,1,0.04,0.03468,"Molecular.Function","Cluster_14768"
"39","GO:0002674","negative regulation of acute inflammatory response",4,1,0.01,0.011,"Biological.Process","Cluster_15316"
"40","GO:0001696","gastric acid secretion",12,1,0.03,0.033,"Biological.Process","Cluster_15316"
"41","GO:0004560","alpha-L-fucosidase activity",6,1,0.01,0.0084,"Molecular.Function","Cluster_15316"
"42","GO:0042060","wound healing",1,1,0.01,0.012,"Biological.Process","Cluster_15340"
"43","GO:0006601","creatine biosynthetic process",1,1,0.01,0.012,"Biological.Process","Cluster_15340"
"44","GO:0060271","cilium assembly",3,1,0.04,0.035,"Biological.Process","Cluster_15340"
"45","GO:0001822","kidney development",65,3,0.77,0.039,"Biological.Process","Cluster_15340"
"46","GO:0003727","single-stranded RNA binding",2,1,0.02,0.02,"Molecular.Function","Cluster_15340"
"47","GO:0004709","MAP kinase kinase kinase activity",3,1,0.03,0.029,"Molecular.Function","Cluster_15340"
"48","GO:0016836","hydro-lyase activity",4,1,0.04,0.039,"Molecular.Function","Cluster_15340"
"49","GO:0004061","arylformamidase activity",5,1,0.05,0.048,"Molecular.Function","Cluster_15340"
"50","GO:0000054","ribosomal subunit export from nucleus",3,1,0.01,0.01,"Biological.Process","Cluster_15775"
"51","GO:0002244","hematopoietic progenitor cell differentiation",4,1,0.01,0.014,"Biological.Process","Cluster_15775"
"52","GO:0003874","6-pyruvoyltetrahydropterin synthase activity",1,1,0,0.0039,"Molecular.Function","Cluster_15775"
"53","GO:0005229","intracellular calcium activated chloride channel ac...",4,1,0.02,0.0154,"Molecular.Function","Cluster_15775"
"54","GO:0005290","L-histidine transmembrane transporter activity",9,1,0.03,0.0343,"Molecular.Function","Cluster_15775"
"55","GO:0002412","antigen transcytosis by M cells in mucosal-associat...",43,10,0.33,2.2e-15,"Biological.Process","Cluster_15851"
"56","GO:0005302","L-tyrosine transmembrane transporter activity",9,1,0,0.0032,"Molecular.Function","Cluster_15854"
"57","GO:0009071","serine family amino acid catabolic process",1,1,0,0.0021,"Biological.Process","Cluster_15928"
"58","GO:0002291","T cell activation via T cell receptor contact with ...",10,1,0.02,0.0209,"Biological.Process","Cluster_15928"
"59","GO:0004940","beta1-adrenergic receptor activity",9,1,0.02,0.019,"Molecular.Function","Cluster_15928"
"60","GO:0000146","microfilament motor activity",10,1,0.02,0.021,"Molecular.Function","Cluster_15928"
"61","GO:0002084","protein depalmitoylation",3,1,0.01,0.013,"Biological.Process","Cluster_16409"
"62","GO:0001561","fatty acid alpha-oxidation",3,1,0.01,0.013,"Biological.Process","Cluster_16409"
"63","GO:0001696","gastric acid secretion",12,1,0.05,0.049,"Biological.Process","Cluster_16409"
"64","GO:0003834","beta-carotene 15,15'-dioxygenase activity",1,1,0,0.0039,"Molecular.Function","Cluster_16409"
"65","GO:0001716","L-amino-acid oxidase activity",2,1,0.01,0.0077,"Molecular.Function","Cluster_16409"
"66","GO:0009055","electron transfer activity",4,1,0.02,0.0154,"Molecular.Function","Cluster_16409"
"67","GO:0005290","L-histidine transmembrane transporter activity",9,1,0.03,0.0343,"Molecular.Function","Cluster_16409"
"68","GO:0000064","L-ornithine transmembrane transporter activity",11,1,0.04,0.0418,"Molecular.Function","Cluster_16409"
"69","GO:0005085","guanyl-nucleotide exchange factor activity",12,1,0.05,0.0455,"Molecular.Function","Cluster_16409"
"70","GO:0002092","positive regulation of receptor internalization",1,1,0,0.0049,"Biological.Process","Cluster_17776"
"71","GO:0001895","retina homeostasis",2,1,0.01,0.0098,"Biological.Process","Cluster_17776"
"72","GO:0001934","positive regulation of protein phosphorylation",4,1,0.02,0.0195,"Biological.Process","Cluster_17776"
"73","GO:0001541","ovarian follicle development",5,1,0.02,0.0243,"Biological.Process","Cluster_17776"
"74","GO:0004745","NAD-retinol dehydrogenase activity",1,1,0.01,0.006,"Molecular.Function","Cluster_17776"
"75","GO:0004470","malic enzyme activity",1,1,0.01,0.006,"Molecular.Function","Cluster_17776"
"76","GO:0000900","mRNA regulatory element binding translation repress...",3,1,0.02,0.018,"Molecular.Function","Cluster_17776"
"77","GO:0002520","immune system development",7,1,0,0.0049,"Biological.Process","Cluster_17791"
"78","GO:0005362","low-affinity glucose:sodium symporter activity",1,1,0,0.0025,"Molecular.Function","Cluster_17791"
"79","GO:0004756","selenide, water dikinase activity",1,1,0,0.0025,"Molecular.Function","Cluster_17791"
"80","GO:0004100","chitin synthase activity",2,1,0,0.0049,"Molecular.Function","Cluster_17791"
"81","GO:0004714","transmembrane receptor protein tyrosine kinase acti...",2,1,0,0.0049,"Molecular.Function","Cluster_17791"
"82","GO:0006487","protein N-linked glycosylation",19,1,0.03,0.026,"Biological.Process","Cluster_1826"
"83","GO:0001228","DNA-binding transcription activator activity, RNA p...",1,1,0,7e-04,"Molecular.Function","Cluster_1826"
"84","GO:0001523","retinoid metabolic process",9,1,0.01,0.0063,"Biological.Process","Cluster_1832"
"85","GO:0004175","endopeptidase activity",103,1,0.04,0.036,"Molecular.Function","Cluster_1832"
"86","GO:0000105","histidine biosynthetic process",1,1,0.01,0.0056,"Biological.Process","Cluster_1862"
"87","GO:0003360","brainstem development",5,1,0.03,0.0278,"Biological.Process","Cluster_1862"
"88","GO:0004879","nuclear receptor activity",1,1,0.01,0.0074,"Molecular.Function","Cluster_1862"
"89","GO:0001409","guanine nucleotide transmembrane transporter activi...",35,2,0.26,0.0267,"Molecular.Function","Cluster_1862"
"90","GO:0016836","hydro-lyase activity",4,1,0.03,0.0292,"Molecular.Function","Cluster_1862"
"91","GO:0005539","glycosaminoglycan binding",5,1,0.04,0.0364,"Molecular.Function","Cluster_1862"
"92","GO:0004111","creatine kinase activity",5,1,0.04,0.0364,"Molecular.Function","Cluster_1862"
"93","GO:0004771","sterol esterase activity",6,1,0.04,0.0435,"Molecular.Function","Cluster_1862"
"94","GO:0000038","very long-chain fatty acid metabolic process",9,1,0.01,0.013,"Biological.Process","Cluster_18711"
"95","GO:0001762","beta-alanine transport",17,1,0.02,0.024,"Biological.Process","Cluster_18711"
"96","GO:0005245","voltage-gated calcium channel activity",7,1,0,0.0025,"Molecular.Function","Cluster_18711"
"97","GO:0000381","regulation of alternative mRNA splicing, via splice...",11,1,0.03,0.031,"Biological.Process","Cluster_18723"
"98","GO:0001716","L-amino-acid oxidase activity",2,1,0.01,0.0056,"Molecular.Function","Cluster_18723"
"99","GO:0005496","steroid binding",8,1,0.02,0.0223,"Molecular.Function","Cluster_18723"
"100","GO:0005542","folic acid binding",10,1,0.03,0.0278,"Molecular.Function","Cluster_18723"
"101","GO:0003682","chromatin binding",14,1,0.04,0.0388,"Molecular.Function","Cluster_18723"
"102","GO:0005201","extracellular matrix structural constituent",17,1,0.05,0.0469,"Molecular.Function","Cluster_18723"
"103","GO:0008218","bioluminescence",10,2,0.08,0.0028,"Biological.Process","Cluster_18728"
"104","GO:0000731","DNA synthesis involved in DNA repair",4,1,0.03,0.0332,"Biological.Process","Cluster_18728"
"105","GO:0004492","methylmalonyl-CoA decarboxylase activity",1,1,0,0.0035,"Molecular.Function","Cluster_18728"
"106","GO:0008137","NADH dehydrogenase (ubiquinone) activity",1,1,0,0.0035,"Molecular.Function","Cluster_18728"
"107","GO:0005536","glucose binding",1,1,0,0.0035,"Molecular.Function","Cluster_18728"
"108","GO:0004377","GDP-Man:Man3GlcNAc2-PP-Dol alpha-1,2-mannosyltransf...",1,1,0,0.0035,"Molecular.Function","Cluster_18728"
"109","GO:0004806","triglyceride lipase activity",4,1,0.01,0.014,"Molecular.Function","Cluster_18728"
"110","GO:0005229","intracellular calcium activated chloride channel ac...",4,1,0.01,0.014,"Molecular.Function","Cluster_18728"
"111","GO:0004334","fumarylacetoacetase activity",1,1,0,0.0011,"Molecular.Function","Cluster_18772"
"112","GO:0001945","lymph vessel development",5,1,0.02,0.021,"Biological.Process","Cluster_19193"
"113","GO:0006511","ubiquitin-dependent protein catabolic process",7,1,0.03,0.029,"Biological.Process","Cluster_19193"
"114","GO:0001782","B cell homeostasis",7,1,0.03,0.029,"Biological.Process","Cluster_19193"
"115","GO:0001523","retinoid metabolic process",9,1,0.04,0.037,"Biological.Process","Cluster_19193"
"116","GO:0001228","DNA-binding transcription activator activity, RNA p...",1,1,0.01,0.0067,"Molecular.Function","Cluster_19193"
"117","GO:0003713","transcription coactivator activity",4,1,0.03,0.0265,"Molecular.Function","Cluster_19193"
"118","GO:0003712","transcription coregulator activity",11,2,0.07,0.0436,"Molecular.Function","Cluster_19193"
"119","GO:0000244","spliceosomal tri-snRNP complex assembly",4,1,0.01,0.0084,"Biological.Process","Cluster_1951"
"120","GO:0000245","spliceosomal complex assembly",4,1,0.01,0.0084,"Biological.Process","Cluster_1951"
"121","GO:0003341","cilium movement",22,1,0.05,0.0456,"Biological.Process","Cluster_1951"
"122","GO:0005542","folic acid binding",10,1,0.02,0.017,"Molecular.Function","Cluster_1951"
"123","GO:0004197","cysteine-type endopeptidase activity",18,1,0.03,0.031,"Molecular.Function","Cluster_1951"
"124","GO:0000030","mannosyltransferase activity",12,1,0.01,0.0084,"Molecular.Function","Cluster_2463"
"125","GO:0005198","structural molecule activity",54,1,0.04,0.0376,"Molecular.Function","Cluster_2463"
"126","GO:0001922","B-1 B cell homeostasis",1,1,0,0.0021,"Biological.Process","Cluster_2859"
"127","GO:0004109","coproporphyrinogen oxidase activity",1,1,0,0.0042,"Molecular.Function","Cluster_2859"
"128","GO:0050218","propionate-CoA ligase activity",1,1,0,0.0042,"Molecular.Function","Cluster_2859"
"129","GO:0004720","protein-lysine 6-oxidase activity",2,1,0.01,0.0084,"Molecular.Function","Cluster_2859"
"130","GO:0004972","NMDA glutamate receptor activity",3,1,0.01,0.0126,"Molecular.Function","Cluster_2859"
"131","GO:0000014","single-stranded DNA endodeoxyribonuclease activity",3,1,0.01,0.0126,"Molecular.Function","Cluster_2859"
"132","GO:0004623","phospholipase A2 activity",4,1,0.02,0.0168,"Molecular.Function","Cluster_2859"
"133","GO:0001649","osteoblast differentiation",27,2,0.09,0.0033,"Biological.Process","Cluster_3250"
"134","GO:0016538","cyclin-dependent protein serine/threonine kinase re...",3,1,0.01,0.012,"Molecular.Function","Cluster_3250"
"135","GO:0004623","phospholipase A2 activity",4,1,0.02,0.015,"Molecular.Function","Cluster_3250"
"136","GO:0001640","adenylate cyclase inhibiting G protein-coupled glut...",10,1,0.04,0.038,"Molecular.Function","Cluster_3250"
"137","GO:0000209","protein polyubiquitination",30,2,0.21,0.017,"Biological.Process","Cluster_3366"
"138","GO:0001561","fatty acid alpha-oxidation",3,1,0.02,0.021,"Biological.Process","Cluster_3366"
"139","GO:0000255","allantoin metabolic process",3,1,0.02,0.021,"Biological.Process","Cluster_3366"
"140","GO:0001541","ovarian follicle development",5,1,0.04,0.035,"Biological.Process","Cluster_3366"
"141","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA trans...",5,1,0.04,0.035,"Biological.Process","Cluster_3366"
"142","GO:0000016","lactase activity",4,2,0.03,0.00031,"Molecular.Function","Cluster_3366"
"143","GO:0002161","aminoacyl-tRNA editing activity",1,1,0.01,0.00739,"Molecular.Function","Cluster_3366"
"144","GO:0015101","organic cation transmembrane transporter activity",1,1,0.01,0.00739,"Molecular.Function","Cluster_3366"
"145","GO:0003921","GMP synthase activity",1,1,0.01,0.00739,"Molecular.Function","Cluster_3366"
"146","GO:0001222","transcription corepressor binding",3,1,0.02,0.022,"Molecular.Function","Cluster_3366"
"147","GO:0004031","aldehyde oxidase activity",3,1,0.02,0.022,"Molecular.Function","Cluster_3366"
"148","GO:0000209","protein polyubiquitination",30,2,0.19,0.014,"Biological.Process","Cluster_3367"
"149","GO:0000255","allantoin metabolic process",3,1,0.02,0.019,"Biological.Process","Cluster_3367"
"150","GO:0001541","ovarian follicle development",5,1,0.03,0.031,"Biological.Process","Cluster_3367"
"151","GO:0000462","maturation of SSU-rRNA from tricistronic rRNA trans...",5,1,0.03,0.031,"Biological.Process","Cluster_3367"
"152","GO:0000016","lactase activity",4,2,0.03,0.00028,"Molecular.Function","Cluster_3367"
"153","GO:0002161","aminoacyl-tRNA editing activity",1,1,0.01,0.00703,"Molecular.Function","Cluster_3367"
"154","GO:0015101","organic cation transmembrane transporter activity",1,1,0.01,0.00703,"Molecular.Function","Cluster_3367"
"155","GO:0003921","GMP synthase activity",1,1,0.01,0.00703,"Molecular.Function","Cluster_3367"
"156","GO:0001222","transcription corepressor binding",3,1,0.02,0.02096,"Molecular.Function","Cluster_3367"
"157","GO:0005245","voltage-gated calcium channel activity",7,1,0.05,0.04827,"Molecular.Function","Cluster_3367"
"158","GO:0004222","metalloendopeptidase activity",15,1,0.01,0.0053,"Molecular.Function","Cluster_3437"
"159","GO:0001731","formation of translation preinitiation complex",1,1,0.01,0.011,"Biological.Process","Cluster_4220"
"160","GO:0000212","meiotic spindle organization",2,1,0.02,0.021,"Biological.Process","Cluster_4220"
"161","GO:0001822","kidney development",65,3,0.68,0.028,"Biological.Process","Cluster_4220"
"162","GO:0001558","regulation of cell growth",3,1,0.03,0.031,"Biological.Process","Cluster_4220"
"163","GO:0002064","epithelial cell development",4,1,0.04,0.041,"Biological.Process","Cluster_4220"
"164","GO:0005245","voltage-gated calcium channel activity",7,2,0.05,0.00087,"Molecular.Function","Cluster_4220"
"165","GO:0047830","D-octopine dehydrogenase activity",1,1,0.01,0.00668,"Molecular.Function","Cluster_4220"
"166","GO:0050218","propionate-CoA ligase activity",1,1,0.01,0.00668,"Molecular.Function","Cluster_4220"
"167","GO:0003831","beta-N-acetylglucosaminylglycopeptide beta-1,4-gala...",2,1,0.01,0.01332,"Molecular.Function","Cluster_4220"
"168","GO:0003730","mRNA 3'-UTR binding",2,1,0.01,0.01332,"Molecular.Function","Cluster_4220"
"169","GO:0000827","inositol-1,3,4,5,6-pentakisphosphate kinase activit...",2,1,0.01,0.01332,"Molecular.Function","Cluster_4220"
"170","GO:0004364","glutathione transferase activity",4,1,0.03,0.02648,"Molecular.Function","Cluster_4220"
"171","GO:0000266","mitochondrial fission",4,1,0.01,0.0056,"Biological.Process","Cluster_4254"
"172","GO:0002221","pattern recognition receptor signaling pathway",11,1,0.02,0.0154,"Biological.Process","Cluster_4254"
"173","GO:0004100","chitin synthase activity",2,1,0.01,0.0056,"Molecular.Function","Cluster_4254"
"174","GO:0004559","alpha-mannosidase activity",6,1,0.02,0.0168,"Molecular.Function","Cluster_4254"
"175","GO:0000077","DNA damage checkpoint signaling",7,1,0.01,0.0098,"Biological.Process","Cluster_5012"
"176","GO:0004930","G protein-coupled receptor activity",200,3,0.35,0.0031,"Molecular.Function","Cluster_5012"
"177","GO:0001654","eye development",11,1,0.02,0.023,"Biological.Process","Cluster_5899"
"178","GO:0001762","beta-alanine transport",17,1,0.04,0.035,"Biological.Process","Cluster_5899"
"179","GO:0006487","protein N-linked glycosylation",19,1,0.04,0.039,"Biological.Process","Cluster_5899"
"180","GO:0003756","protein disulfide isomerase activity",5,2,0.02,8.9e-05,"Molecular.Function","Cluster_5899"
"181","GO:0005353","fructose transmembrane transporter activity",2,1,0.01,0.0063,"Molecular.Function","Cluster_5899"
"182","GO:0003925","G protein activity",4,1,0.01,0.0126,"Molecular.Function","Cluster_5899"
"183","GO:0001640","adenylate cyclase inhibiting G protein-coupled glut...",10,1,0.03,0.0313,"Molecular.Function","Cluster_5899"
"184","GO:0004609","phosphatidylserine decarboxylase activity",13,1,0.04,0.0405,"Molecular.Function","Cluster_5899"
"185","GO:0015969","guanosine tetraphosphate metabolic process",9,1,0.02,0.019,"Biological.Process","Cluster_5900"
"186","GO:0000272","polysaccharide catabolic process",11,1,0.02,0.023,"Biological.Process","Cluster_5900"
"187","GO:0001817","regulation of cytokine production",23,1,0.05,0.048,"Biological.Process","Cluster_5900"
"188","GO:0004843","cysteine-type deubiquitinase activity",6,2,0.05,0.00084,"Molecular.Function","Cluster_5900"
"189","GO:0008376","acetylgalactosaminyltransferase activity",14,2,0.11,0.00492,"Molecular.Function","Cluster_5900"
"190","GO:0000009","alpha-1,6-mannosyltransferase activity",1,1,0.01,0.00774,"Molecular.Function","Cluster_5900"
"191","GO:0004499","N,N-dimethylaniline monooxygenase activity",2,1,0.02,0.01542,"Molecular.Function","Cluster_5900"
"192","GO:0004198","calcium-dependent cysteine-type endopeptidase activ...",3,1,0.02,0.02304,"Molecular.Function","Cluster_5900"
"193","GO:0005178","integrin binding",4,1,0.03,0.03061,"Molecular.Function","Cluster_5900"
"194","GO:0003950","NAD+ ADP-ribosyltransferase activity",4,1,0.03,0.03061,"Molecular.Function","Cluster_5900"
"195","GO:0001504","neurotransmitter uptake",1,1,0.01,0.0098,"Biological.Process","Cluster_5981"
"196","GO:0001649","osteoblast differentiation",27,2,0.26,0.0273,"Biological.Process","Cluster_5981"
"197","GO:0001947","heart looping",4,1,0.04,0.0387,"Biological.Process","Cluster_5981"
"198","GO:0005509","calcium ion binding",69,6,0.83,0.00013,"Molecular.Function","Cluster_5981"
"199","GO:0004252","serine-type endopeptidase activity",53,3,0.63,0.02436,"Molecular.Function","Cluster_5981"
"200","GO:0003924","GTPase activity",67,3,0.8,0.0445,"Molecular.Function","Cluster_5981"
