POC.47	POC.48	POC.50	POC.53	POC.57
lncRNA_312	3.6257260070707	5.01582691923953	3.6257260070707	5.62399066924202	3.6257260070707
lncRNA_313	4.64328911512325	4.77456254880876	4.42085978048352	3.99547154506705	4.96635326307305
lncRNA_314	4.04829682179543	5.38040298302546	4.49462544798382	4.51953141844693	4.06340795046397
lncRNA_315	4.79310471405068	4.7037295359241	3.6257260070707	3.6257260070707	6.59062074885011
lncRNA_316	4.04829682179543	4.96060319802039	4.13239402041877	5.72191810296077	3.6257260070707
lncRNA_317	4.22123325114961	5.34059798453961	6.68925787051719	5.46126280190916	5.71994711066404
lncRNA_318	3.6257260070707	3.6257260070707	5.52310116834211	5.27367205533155	3.6257260070707
lncRNA_319	4.22123325114961	5.98957611158991	5.82286229903416	5.69812704888892	3.6257260070707
lncRNA_320	3.6257260070707	5.38040298302546	3.6257260070707	4.14721373230857	3.6257260070707
lncRNA_321	4.04829682179543	3.6257260070707	3.6257260070707	3.99547154506705	5.75268448345784
lncRNA_322	4.79310471405068	6.25390568454732	7.29249730706569	4.76808830624964	6.40447761725109
lncRNA_323	5.40696911468873	3.6257260070707	5.95959023431021	4.26271156393339	3.6257260070707
lncRNA_324	5.78086939098512	5.77906560488303	5.84328323501387	6.55447346618711	6.04175174550643
lncRNA_325	3.6257260070707	4.44851416604603	3.98491002808782	3.6257260070707	4.7588209750288
lncRNA_326	5.9205329530837	7.93516627244912	5.16250388044359	7.09690428430863	6.50066309425207
lncRNA_327	3.6257260070707	4.34064034581995	3.6257260070707	5.16741470556993	3.6257260070707
lncRNA_328	3.6257260070707	5.65958408601049	3.6257260070707	3.6257260070707	3.6257260070707
lncRNA_329	3.6257260070707	3.6257260070707	3.6257260070707	3.6257260070707	6.11753159648461
lncRNA_330	4.46212918726909	4.7037295359241	4.83727571042075	5.54526508742741	3.6257260070707
lncRNA_331	4.46212918726909	5.21249640703301	4.62422892788014	6.05347013004047	5.46375933437782
lncRNA_332	4.22123325114961	4.5426386732009	3.6257260070707	5.95847557672456	6.14187631556668
lncRNA_333	3.6257260070707	5.21249640703301	6.04931139907302	6.59215793921278	5.28944211872561
lncRNA_334	3.6257260070707	4.44851416604603	6.21261834546621	5.05018811372517	3.6257260070707
lncRNA_335	4.46212918726909	3.6257260070707	5.01220115290766	3.6257260070707	3.6257260070707
lncRNA_336	3.6257260070707	5.5620441141335	5.7810402331637	3.6257260070707	5.68635901246763
lncRNA_337	6.02255064872528	3.6257260070707	5.90271276720413	3.99547154506705	5.57996238127747
lncRNA_338	3.6257260070707	3.6257260070707	3.6257260070707	5.27367205533155	3.6257260070707
lncRNA_339	4.98177679498181	6.29336919358861	5.73783245024281	4.91879554386065	4.06340795046397
lncRNA_340	3.6257260070707	3.6257260070707	3.6257260070707	3.6257260070707	5.28944211872561
lncRNA_341	5.14177448389749	4.44851416604603	5.97802202118381	5.72191810296077	3.6257260070707
lncRNA_342	4.64328911512325	3.6257260070707	5.38573617486654	4.87104680748061	4.2423733955749
lncRNA_343	4.22123325114961	5.96501865959281	5.32614007918109	5.40190848088606	4.06340795046397
lncRNA_344	3.6257260070707	3.6257260070707	5.12678987999739	4.96442916003759	3.6257260070707
lncRNA_345	3.6257260070707	3.6257260070707	5.4699784001255	4.65257606857052	3.6257260070707
lncRNA_346	4.64328911512325	5.45629713293347	4.83727571042075	4.87104680748061	5.81578671215082
lncRNA_347	4.85998805513208	5.80729343709267	4.92843317949241	4.35931393750581	3.6257260070707
lncRNA_348	4.46212918726909	5.2567673794011	5.41446695489616	5.05018811372517	5.37974025433556
lncRNA_349	5.78086939098512	5.96501865959281	5.80211840617338	6.36369579804319	7.33202947373213
lncRNA_350	9.08138091000909	8.10725556243269	8.76753363223135	9.0736618072006	9.40062855190287
lncRNA_351	5.99776698951318	5.52778210724941	5.19712938511602	5.05018811372517	4.83290381433313
lncRNA_352	3.6257260070707	5.16645993869364	4.33867403998861	3.6257260070707	4.7588209750288
lncRNA_353	4.64328911512325	5.2567673794011	3.6257260070707	3.6257260070707	5.61642470301999
lncRNA_354	3.6257260070707	5.80729343709267	5.7810402331637	4.35931393750581	5.3354432866068
lncRNA_355	3.6257260070707	3.6257260070707	3.6257260070707	3.6257260070707	5.46375933437782
lncRNA_356	4.22123325114961	5.77906560488303	4.33867403998861	5.09065139018153	3.6257260070707
lncRNA_357	4.04829682179543	4.44851416604603	3.6257260070707	4.87104680748061	4.90180624509638
lncRNA_358	3.6257260070707	3.6257260070707	3.6257260070707	3.6257260070707	5.37974025433556
lncRNA_359	4.72123378178283	5.59539782084739	4.92843317949241	5.85618752797827	5.19165897096265
lncRNA_360	3.6257260070707	4.44851416604603	5.44253645584067	5.51788930771392	3.6257260070707
lncRNA_361	3.6257260070707	5.8349253535689	4.33867403998861	5.27367205533155	3.6257260070707
lncRNA_362	3.6257260070707	3.6257260070707	5.01220115290766	5.20393021605105	3.6257260070707
lncRNA_363	5.14177448389749	5.77906560488303	5.44253645584067	3.6257260070707	6.36405047503556
lncRNA_364	3.6257260070707	5.59539782084739	5.01220115290766	3.6257260070707	3.6257260070707
lncRNA_365	3.6257260070707	3.6257260070707	6.13342197216275	3.6257260070707	3.6257260070707
lncRNA_366	3.6257260070707	3.6257260070707	3.6257260070707	3.6257260070707	5.13946971897814
lncRNA_367	5.2369997123938	4.6269313781473	4.62422892788014	5.27367205533155	4.37816669831213
lncRNA_368	3.6257260070707	4.21141176267645	3.6257260070707	5.54526508742741	3.6257260070707
lncRNA_369	4.46212918726909	3.6257260070707	4.33867403998861	5.85618752797827	4.2423733955749
lncRNA_370	4.35254845024755	6.19249077277288	4.7883661184615	4.35931393750581	3.6257260070707
lncRNA_371	3.6257260070707	4.44851416604603	5.08990194807036	4.26271156393339	3.6257260070707
lncRNA_372	5.32501142291175	6.17138896861118	5.01220115290766	6.69947336555852	3.6257260070707
lncRNA_373	3.6257260070707	5.62789533663871	6.57569328525672	6.66460773056829	3.6257260070707
lncRNA_374	4.64328911512325	5.16645993869364	5.95959023431021	5.62399066924202	5.50370914136587
lncRNA_375	4.04829682179543	3.6257260070707	5.99620299549696	3.6257260070707	3.6257260070707
lncRNA_376	3.6257260070707	4.84049726778929	5.29519020007849	5.76822734566177	3.6257260070707
lncRNA_377	3.6257260070707	3.6257260070707	5.90271276720413	3.6257260070707	3.6257260070707
lncRNA_378	3.6257260070707	5.38040298302546	5.41446695489616	6.17612679994301	4.59011413136583
lncRNA_379	4.79310471405068	6.40538820282932	4.42085978048352	5.12968856167094	4.7588209750288
lncRNA_380	3.6257260070707	4.77456254880876	5.52310116834211	4.44376390734423	3.6257260070707
lncRNA_381	3.6257260070707	5.75021310653205	4.73683641079381	4.14721373230857	3.6257260070707
lncRNA_382	4.79310471405068	5.38040298302546	4.13239402041877	4.35931393750581	6.01551381329552
lncRNA_383	7.09416295286363	6.84730402196724	7.21191968081854	4.71214776583014	5.13946971897814
lncRNA_384	4.22123325114961	5.01582691923953	5.29519020007849	4.26271156393339	3.6257260070707
lncRNA_385	3.6257260070707	4.90231372200409	5.26340885147139	5.30704586824488	3.6257260070707
lncRNA_386	4.64328911512325	4.6269313781473	5.54883695845397	5.09065139018153	5.68635901246763
lncRNA_387	3.6257260070707	5.59539782084739	5.69313436134266	5.48989921749366	4.49140508973245
lncRNA_388	4.35254845024755	5.62789533663871	5.41446695489616	5.72191810296077	4.2423733955749
lncRNA_389	4.55771386737661	4.6269313781473	5.12678987999739	5.83474448765054	4.67842982370338
lncRNA_390	3.6257260070707	3.6257260070707	5.88319856461152	3.6257260070707	3.6257260070707
lncRNA_391	5.55605311012157	6.23373921411372	4.92843317949241	6.05347013004047	3.6257260070707
lncRNA_392	6.38652144931194	5.29942422967465	4.49462544798382	4.14721373230857	5.28944211872561
lncRNA_393	5.55605311012157	3.6257260070707	3.6257260070707	3.99547154506705	3.6257260070707
lncRNA_394	3.6257260070707	4.04128012332645	3.6257260070707	5.23932331877665	3.6257260070707
lncRNA_395	4.72123378178283	3.6257260070707	4.83727571042075	5.62399066924202	3.6257260070707
lncRNA_396	3.6257260070707	5.5620441141335	5.75961580674311	5.54526508742741	3.6257260070707
lncRNA_397	3.6257260070707	6.12817668566174	5.35630731397405	4.76808830624964	4.67842982370338
lncRNA_398	3.6257260070707	3.6257260070707	3.6257260070707	3.6257260070707	5.68635901246763
lncRNA_400	3.6257260070707	4.6269313781473	5.52310116834211	3.99547154506705	4.2423733955749
lncRNA_401	3.6257260070707	5.65958408601049	4.92843317949241	4.82091916242344	3.6257260070707
lncRNA_402	3.6257260070707	4.04128012332645	5.12678987999739	3.99547154506705	6.06748754086645
lncRNA_403	3.6257260070707	4.34064034581995	5.05174285784368	5.59828950461175	4.49140508973245
lncRNA_404	3.6257260070707	3.6257260070707	5.35630731397405	3.6257260070707	4.2423733955749
lncRNA_405	4.22123325114961	4.84049726778929	5.01220115290766	6.05347013004047	3.6257260070707
lncRNA_406	3.6257260070707	5.38040298302546	3.6257260070707	3.6257260070707	3.6257260070707
lncRNA_407	3.6257260070707	4.04128012332645	4.13239402041877	5.05018811372517	3.6257260070707
lncRNA_408	4.55771386737661	3.6257260070707	5.01220115290766	3.6257260070707	3.6257260070707
lncRNA_409	3.6257260070707	5.59539782084739	5.16250388044359	6.03500181699447	3.6257260070707
lncRNA_410	5.40696911468873	3.6257260070707	3.6257260070707	3.99547154506705	3.6257260070707
lncRNA_411	3.6257260070707	4.21141176267645	5.01220115290766	5.48989921749366	3.6257260070707
