POC.47	POC.48	POC.50	POC.53	POC.57
lncRNA_684	3.67255807564258	3.67255807564258	3.67255807564258	8.20012776686846	8.5449490728956
lncRNA_685	3.67255807564258	5.57061795317748	6.74299696616455	5.66557317971282	3.67255807564258
lncRNA_687	3.67255807564258	3.67255807564258	3.67255807564258	5.91181907051514	3.67255807564258
lncRNA_689	3.67255807564258	7.0793320218716	5.52532289070051	5.95200138673599	3.67255807564258
lncRNA_691	3.67255807564258	4.72728897233078	4.53207761895937	4.03591216061995	6.37458425431028
lncRNA_692	8.32005101335676	6.76125070795311	6.58589687116521	5.42118854909643	4.79772900748865
lncRNA_700	5.16170966336092	6.64690725470753	5.44359668033152	6.72921475318379	3.67255807564258
lncRNA_706	4.25672703110566	5.83962998464431	6.15771490613144	5.76062210202997	3.67255807564258
lncRNA_707	3.67255807564258	5.46648921177815	5.82845401523137	6.1705750175571	3.67255807564258
lncRNA_712	5.70181274862398	3.67255807564258	5.69742712674014	3.67255807564258	3.67255807564258
lncRNA_717	3.67255807564258	8.9494178916147	5.12170906570651	4.03591216061995	5.17609318421965
lncRNA_734	7.7154286536223	8.13647628717179	5.49868087414805	6.6602290921835	6.90327682659778
lncRNA_736	9.80454417146278	6.23356653888932	7.89766500622975	7.27954995695948	8.48513902313085
lncRNA_742	3.67255807564258	5.42971935438445	6.47466917796277	5.29456096989562	3.67255807564258
lncRNA_745	3.67255807564258	4.97925107765281	5.15827752770228	6.29883109141196	3.67255807564258
lncRNA_746	4.08702876451195	5.63549505689918	6.52520655807125	6.22009735338052	3.67255807564258
lncRNA_751	3.67255807564258	6.47261820106946	4.53207761895937	5.76062210202997	5.72017515432362
lncRNA_753	3.67255807564258	3.67255807564258	6.14140006489174	3.67255807564258	3.67255807564258
lncRNA_755	3.67255807564258	5.42971935438445	6.10816707360027	5.66557317971282	3.67255807564258
lncRNA_758	3.67255807564258	3.67255807564258	4.37773712323388	6.02889057217727	3.67255807564258
lncRNA_760	10.0053424949302	7.2150424576172	6.96811049873354	6.61227174344392	7.07684605942024
lncRNA_774	3.67255807564258	5.91816218585916	6.4355178178792	6.23621185574678	3.67255807564258
lncRNA_777	3.67255807564258	3.67255807564258	4.59874921658242	6.53709246952848	5.37099423606773
lncRNA_784	3.67255807564258	5.5368729757745	4.82292309162547	7.00354386488497	4.10704926035584
lncRNA_802	5.20959134925588	4.86139979723897	4.17365109898851	6.58766030273471	3.67255807564258
lncRNA_804	6.19145221535931	5.69720479606296	5.55140327152608	7.15240765004501	3.67255807564258
lncRNA_805	3.67255807564258	5.78452645386085	3.67255807564258	6.81621309986312	4.4195925067584
lncRNA_806	3.67255807564258	5.94333225769774	3.67255807564258	3.67255807564258	3.67255807564258
lncRNA_814	4.74785597489332	7.09024474520523	5.32526850957519	5.66557317971282	4.28474297111089
lncRNA_815	3.67255807564258	4.97925107765281	5.67422992137981	6.88815676076294	3.67255807564258
lncRNA_819	3.67255807564258	3.67255807564258	6.28162229022149	5.56283553623086	5.53839828195322
lncRNA_828	3.67255807564258	4.92204636111821	4.66037959079926	6.18728398971754	3.67255807564258
lncRNA_832	3.67255807564258	5.60347504469214	5.41509058609976	5.61525151367153	3.67255807564258
lncRNA_841	3.67255807564258	5.69720479606296	6.73234211866164	5.93206288098736	5.37099423606773
lncRNA_844	4.25672703110566	7.0793320218716	5.88932616345051	4.18507822855424	3.67255807564258
lncRNA_852	3.67255807564258	6.27316613138169	5.96634209337476	5.42118854909643	4.10704926035584
lncRNA_855	3.67255807564258	5.63549505689918	7.17791955959596	6.85777273392198	5.65056741942255
lncRNA_862	5.25553642680845	5.0850441485877	3.67255807564258	6.41609013375343	3.67255807564258
lncRNA_864	3.67255807564258	6.80183445261547	6.7107863057447	6.49792110686584	4.53206068247586
lncRNA_865	3.67255807564258	3.67255807564258	6.39522435884613	5.61525151367153	3.67255807564258
lncRNA_866	6.03129491861128	3.67255807564258	3.67255807564258	3.67255807564258	3.67255807564258
lncRNA_867	6.48193344710011	4.65202210408856	3.67255807564258	4.18507822855424	3.67255807564258
lncRNA_868	3.67255807564258	4.24520828894513	4.77188678415228	3.67255807564258	7.64856976559993
lncRNA_869	3.67255807564258	3.67255807564258	6.46174146651931	5.39077057108985	3.67255807564258
lncRNA_875	7.4777047376541	4.47726252482433	6.48747729935347	5.35956050637429	6.51269962685784
lncRNA_881	5.57023547274566	7.60460920807847	3.67255807564258	5.66557317971282	6.56792154156717
lncRNA_885	4.8185281166403	6.60149672784482	6.09123821149539	6.37328120681949	3.67255807564258
lncRNA_887	7.34214899116568	4.569440699916	3.67255807564258	4.55129751974136	5.0039839420636
lncRNA_898	7.4777047376541	10.1259444437909	7.48542415933187	8.16370295518223	8.49916360397637
lncRNA_916	3.67255807564258	6.08509985267742	6.58589687116521	6.10159576282548	3.67255807564258
lncRNA_921	7.46035757232749	7.13307471792331	9.83130524227581	7.20943639930414	7.08935580364042
lncRNA_922	3.67255807564258	5.3121389143909	5.55140327152608	6.06573557060977	3.67255807564258
lncRNA_929	5.46158780753314	4.24520828894513	6.6778173691799	5.07405673352551	3.67255807564258
lncRNA_930	5.20959134925588	4.0788029096884	6.33959808774665	6.72921475318379	4.28474297111089
lncRNA_937	7.00091594985632	5.91816218585916	8.64509158113347	5.95200138673599	7.79251124338414
lncRNA_942	13.0546384693104	8.65715969874949	11.1260302730775	9.64275746074499	12.5083913821995
lncRNA_952	9.04297593397034	7.10107410613665	7.40126665679139	7.80203511303804	3.67255807564258
lncRNA_953	8.70823534661956	5.35263654324079	6.29634792864819	6.78421703420438	6.54975695346434
lncRNA_954	7.20282197069303	6.29254348591905	4.53207761895937	6.47117830777192	5.68584595377658
lncRNA_956	6.79350811874737	5.96803269787148	7.11409760147401	5.07405673352551	4.63011233054837
lncRNA_981	5.00416055869563	3.67255807564258	3.67255807564258	6.18728398971754	3.67255807564258
lncRNA_991	4.67123543556784	5.39179736109949	5.9090053658632	3.67255807564258	3.67255807564258
lncRNA_1008	7.88073633927553	9.45966935605425	8.94961019740697	10.6346718070332	9.72795886100583
lncRNA_1015	4.25672703110566	6.03949555999842	7.51035150909074	6.53709246952848	4.71785184877048
lncRNA_1047	7.58560049494579	5.13428404456927	5.44359668033152	5.53577894330797	3.67255807564258
lncRNA_1049	5.29972087469442	8.13123811539689	6.66665278531614	6.61227174344392	6.60355466599278
lncRNA_1052	8.05798470732533	7.26397106187732	9.12857285840887	4.47673987245533	8.14190889264298
lncRNA_1059	3.67255807564258	5.75607174413966	3.67255807564258	3.67255807564258	7.2314547756826
lncRNA_1060	3.67255807564258	3.67255807564258	4.28475520587998	6.53709246952848	6.97257859265793
lncRNA_1063	6.23393241804183	5.50218407890594	4.02777019461343	3.67255807564258	4.28474297111089
lncRNA_1082	5.98179138542456	3.67255807564258	5.29374690215996	6.51110146708239	5.27763186805634
lncRNA_1099	6.25468556969781	4.65202210408856	9.38318930090348	3.67255807564258	4.63011233054837
lncRNA_1100	4.38563302193815	7.17464978460677	4.37773712323388	6.35871058514916	3.67255807564258
lncRNA_1106	8.27132140395107	10.118037589611	8.81413275681951	10.0548838960821	11.5255480609814
lncRNA_1116	11.2276474712754	10.3595960940421	9.36969339036856	9.63687407753418	8.16556941003734
lncRNA_1118	10.7709819526549	9.09354121264088	11.2476420702248	8.88130198768399	9.45837420591483
lncRNA_1119	6.67707928493078	4.97925107765281	8.15186833639393	5.84915001895182	4.53206068247586
lncRNA_1120	5.76283347070857	6.70524586170617	6.56193760611998	3.67255807564258	5.87933737683066
lncRNA_1122	3.67255807564258	7.06833461997381	4.02777019461343	4.79602115333586	7.75395664936749
lncRNA_1123	8.28120033340629	4.0788029096884	8.40137149990068	6.82671865326377	9.07753772758119
lncRNA_1124	6.29526869213225	4.97925107765281	4.66037959079926	7.14407047888832	5.84902348060762
lncRNA_1130	3.67255807564258	4.92204636111821	3.67255807564258	4.68226311585173	7.18565021684678
lncRNA_1132	5.20959134925588	3.67255807564258	5.88932616345051	5.4508592854876	6.6382995380707
lncRNA_1147	5.29972087469442	7.98206417870751	7.15432129177035	6.62441643877336	7.8300557740856
lncRNA_1150	4.08702876451195	6.31165025322712	3.67255807564258	3.67255807564258	4.71785184877048
lncRNA_1153	4.25672703110566	4.86139979723897	7.60592786102702	5.89125966325109	3.67255807564258
lncRNA_1160	4.49324280656334	11.3405417399371	12.2539214201	14.4520596967173	5.17609318421965
lncRNA_1161	6.23393241804183	10.358477997979	10.5105522862255	14.1155251960375	7.8300557740856
lncRNA_1168	8.16327488669104	6.98886426267915	6.93145453218257	8.38371230209191	5.49864809666884
lncRNA_1170	8.49148703531115	6.25351000775008	6.18976647375997	6.44390867236848	3.67255807564258
lncRNA_1171	4.67123543556784	3.67255807564258	5.04469357147551	4.94451671964799	7.37088869970071
lncRNA_1174	6.88802316252052	5.72697544779478	5.29374690215996	3.67255807564258	6.22103711609809
lncRNA_1181	8.54574118502802	6.10733426317894	8.89411172956176	6.79496353522712	8.12390425675212
lncRNA_1182	8.97163936940984	7.05725119139786	9.59662108237653	7.12724776569642	10.3158195795973
lncRNA_1199	4.49324280656334	4.97925107765281	5.52532289070051	6.38769915385972	3.67255807564258
lncRNA_1200	6.86166011568875	5.22667102781042	6.03913295940053	5.64066241308991	3.67255807564258
lncRNA_1201	8.37642734854884	7.9762301760856	8.14394902994569	8.03515150589879	4.10704926035584
lncRNA_1202	3.67255807564258	5.66672423031392	4.87137047286079	6.60002034984542	5.0039839420636
lncRNA_1206	4.8185281166403	5.89250275454998	7.57674081925398	6.90805489301446	4.79772900748865
lncRNA_1227	5.73268507816648	5.63549505689918	5.92839512665961	3.67255807564258	3.67255807564258
lncRNA_1228	3.67255807564258	3.67255807564258	3.67255807564258	3.67255807564258	5.96630339425938
lncRNA_1229	3.67255807564258	7.16436958827804	4.96168283216376	3.67255807564258	5.81799034985923
lncRNA_1230	3.67255807564258	6.25351000775008	4.37773712323388	4.68226311585173	5.61427914682662
lncRNA_1232	6.79350811874737	4.0788029096884	4.28475520587998	5.53577894330797	5.49864809666884
lncRNA_1246	3.67255807564258	4.97925107765281	5.82845401523137	5.50811876237755	3.67255807564258
lncRNA_1248	5.46158780753314	7.04608035501835	6.64405246216633	7.17712940284296	8.60669636450679
lncRNA_1281	8.3625390709122	6.08509985267742	6.28162229022149	5.29456096989562	4.63011233054837
lncRNA_1284	8.28611446116313	3.67255807564258	6.53755843178773	8.23174815269016	3.67255807564258
lncRNA_1287	11.6501637623238	4.47726252482433	4.66037959079926	8.36957367271811	3.67255807564258
lncRNA_1295	3.67255807564258	5.0850441485877	5.44359668033152	7.47129316077905	6.14954138118705
lncRNA_1313	7.05994544246554	7.23481634409908	3.67255807564258	7.18527527909765	7.44067551363461
lncRNA_1314	4.8185281166403	7.25431905831165	3.67255807564258	5.03261894631338	4.9398262826516
lncRNA_1319	4.25672703110566	4.47726252482433	3.67255807564258	3.67255807564258	6.19762120023752
lncRNA_1321	7.40701410771828	5.03346393571946	9.15831671503263	6.82671865326377	8.38797684700914
lncRNA_1328	10.1802532893631	11.8108523158363	8.81413275681951	12.478455248607	10.6840389494146
lncRNA_1332	6.00677285488592	8.7892585070682	7.29036902862423	8.02615807580066	8.31054067106362
lncRNA_1333	5.93037338426509	8.63884002151138	7.42113275227481	7.94734987432493	6.68884788447054
lncRNA_1337	4.49324280656334	5.60347504469214	6.03913295940053	6.11917376698048	3.67255807564258
lncRNA_1339	3.67255807564258	5.60347504469214	6.77448436467611	5.87037380176856	3.67255807564258
lncRNA_1352	3.67255807564258	4.92204636111821	5.78623623822211	5.61525151367153	3.67255807564258
lncRNA_1355	3.67255807564258	5.63549505689918	5.57694808981761	5.29456096989562	3.67255807564258
lncRNA_1356	5.79229428488482	4.24520828894513	6.85515574309471	4.84806648598593	3.67255807564258
lncRNA_1358	3.67255807564258	5.42971935438445	5.35596826046352	5.95200138673599	3.67255807564258
lncRNA_1362	3.67255807564258	3.67255807564258	3.67255807564258	4.61936270413327	6.14954138118705
lncRNA_1365	7.07146168932434	7.5739772889414	6.25168629800932	5.97164435472583	8.52680929345262
lncRNA_1375	3.67255807564258	5.3121389143909	6.48747729935347	4.74092398342263	3.67255807564258
lncRNA_1379	3.67255807564258	6.63193400857262	5.82845401523137	8.24342874411363	4.28474297111089
lncRNA_1381	5.16170966336092	4.97925107765281	6.77448436467611	5.26065579974042	3.67255807564258
lncRNA_1383	5.00416055869563	3.67255807564258	4.53207761895937	3.67255807564258	6.8452743866061
lncRNA_1386	3.67255807564258	5.46648921177815	3.67255807564258	4.94451671964799	7.46957002845012
lncRNA_1396	12.349251036583	12.9241918359131	10.3272644110107	11.1600916631142	9.84594023158409
lncRNA_1397	3.67255807564258	6.25351000775008	5.04469357147551	4.18507822855424	3.67255807564258
lncRNA_1398	5.73268507816648	7.27355803680338	4.66037959079926	6.4846142366755	3.67255807564258
lncRNA_1402	3.67255807564258	4.72728897233078	3.67255807564258	6.1705750175571	4.53206068247586
lncRNA_1406	3.67255807564258	3.67255807564258	3.67255807564258	3.67255807564258	6.51269962685784
lncRNA_1409	3.67255807564258	3.67255807564258	3.67255807564258	6.34398386843504	3.67255807564258
lncRNA_1418	3.67255807564258	6.25351000775008	5.69742712674014	6.08378524792028	4.10704926035584
lncRNA_1420	3.67255807564258	5.0850441485877	3.67255807564258	5.84915001895182	3.67255807564258
lncRNA_1421	3.67255807564258	3.67255807564258	3.67255807564258	5.93206288098736	3.67255807564258
lncRNA_1434	8.73721048316017	8.11009233040215	8.91517498307239	5.71397848649826	7.11404893989829
lncRNA_1435	3.67255807564258	7.01202906910999	4.53207761895937	4.03591216061995	4.4195925067584
lncRNA_1436	5.73268507816648	7.30193751959648	6.46174146651931	6.31404785684134	9.83124833027308
lncRNA_1439	4.08702876451195	5.42971935438445	4.87137047286079	6.40196773123378	3.67255807564258
lncRNA_1441	3.67255807564258	5.5368729757745	3.67255807564258	6.1705750175571	5.908967329927
lncRNA_1445	6.19145221535931	3.67255807564258	4.37773712323388	3.67255807564258	4.4195925067584
lncRNA_1451	3.67255807564258	5.0850441485877	5.19368587384527	6.47117830777192	3.67255807564258
lncRNA_1459	3.67255807564258	4.92204636111821	6.58589687116521	5.29456096989562	4.28474297111089
lncRNA_1462	3.67255807564258	4.3716615271577	5.32526850957519	6.31404785684134	3.67255807564258
lncRNA_1473	6.07903071141342	5.94333225769774	6.29634792864819	3.67255807564258	5.22798968239235
lncRNA_1477	3.67255807564258	4.0788029096884	3.67255807564258	6.02889057217727	3.67255807564258
lncRNA_1480	3.67255807564258	5.78452645386085	5.38589437795831	5.87037380176856	4.10704926035584
lncRNA_1481	4.25672703110566	6.29254348591905	5.80751643572086	6.49792110686584	3.67255807564258
lncRNA_1483	3.67255807564258	6.33049424549772	5.62652592941499	5.15247201933443	3.67255807564258
lncRNA_1485	3.67255807564258	3.67255807564258	5.12170906570651	5.99100106344784	3.67255807564258
lncRNA_1486	3.67255807564258	4.79673441976525	6.4355178178792	3.67255807564258	3.67255807564258
lncRNA_1498	3.67255807564258	5.03346393571946	6.18976647375997	4.39365867134214	3.67255807564258
lncRNA_1499	3.67255807564258	5.81236985340164	5.88932616345051	3.67255807564258	3.67255807564258
lncRNA_1501	6.12512841914129	3.67255807564258	4.45906819794071	3.67255807564258	4.53206068247586
lncRNA_1507	5.05926728659754	3.67255807564258	6.39522435884613	4.29864594243192	6.17379447281966
lncRNA_1510	4.88431573847556	6.23356653888932	5.86934799006277	6.22009735338052	3.67255807564258
lncRNA_1513	3.67255807564258	5.18142541238016	6.03913295940053	5.87037380176856	3.67255807564258
lncRNA_1538	7.84116207262474	7.80243117102627	6.6778173691799	4.03591216061995	6.94526470178108
lncRNA_1539	5.79229428488482	5.39179736109949	5.57694808981761	3.67255807564258	3.67255807564258
lncRNA_1540	5.87687381390196	5.5368729757745	3.67255807564258	5.07405673352551	3.67255807564258
lncRNA_1541	3.67255807564258	5.03346393571946	4.45906819794071	3.67255807564258	6.67220070117971
lncRNA_1550	5.25553642680845	6.25351000775008	4.37773712323388	3.67255807564258	5.99406770887563
lncRNA_1551	3.67255807564258	3.67255807564258	3.67255807564258	6.10159576282548	3.67255807564258
lncRNA_1559	5.38339132885955	3.67255807564258	5.94750449919735	4.03591216061995	3.67255807564258
lncRNA_1563	5.73268507816648	3.67255807564258	4.37773712323388	5.58931747909143	3.67255807564258
lncRNA_1565	4.67123543556784	6.76125070795311	6.40878670083325	6.4846142366755	3.67255807564258
lncRNA_1571	5.76283347070857	5.22667102781042	5.55140327152608	3.67255807564258	3.67255807564258
lncRNA_1576	6.9518519704181	6.29254348591905	4.96168283216376	4.03591216061995	6.39518123141533
lncRNA_1589	5.49887744937255	6.78843640904692	6.81539849151656	6.63645633725443	3.67255807564258
lncRNA_1596	3.67255807564258	4.92204636111821	3.67255807564258	3.67255807564258	6.04791937434789
lncRNA_1598	3.67255807564258	4.86139979723897	3.67255807564258	4.39365867134214	6.43547432074489
lncRNA_1599	3.67255807564258	5.83962998464431	3.67255807564258	5.95200138673599	3.67255807564258
lncRNA_1602	3.67255807564258	4.0788029096884	3.67255807564258	7.77003925733429	3.67255807564258
lncRNA_1617	4.25672703110566	7.1224878517396	6.39522435884613	6.08378524792028	3.67255807564258
lncRNA_1621	5.42312198611197	4.92204636111821	6.7107863057447	6.74038908609921	3.67255807564258
lncRNA_1623	3.67255807564258	5.35263654324079	6.40878670083325	5.99100106344784	3.67255807564258
lncRNA_1625	3.67255807564258	5.72697544779478	5.88932616345051	5.4508592854876	3.67255807564258
lncRNA_1627	6.16970326709755	3.67255807564258	4.17365109898851	5.47982359662006	3.67255807564258
lncRNA_1628	3.67255807564258	3.67255807564258	3.67255807564258	5.4508592854876	5.57691423924735
lncRNA_1633	3.67255807564258	4.47726252482433	5.29374690215996	6.25213798542571	5.81799034985923
lncRNA_1639	7.44279702817663	6.70524586170617	8.21747659303744	4.79602115333586	6.97257859265793
lncRNA_1644	3.67255807564258	5.50218407890594	3.67255807564258	7.06674550767442	3.67255807564258
