"","lncRNA_id","POR.71.TP2","POR.76.TP2","POR.79.TP2","POR.82.TP2","POR.73.TP2"
"25","lncRNA_026",0,NA,2.63157894736842,0,0
"26","lncRNA_027",1.32942851782721,1.6879779954673,1.66750158036376,1.42716206159141,2
"27","lncRNA_028",1.36451247165533,2.26215433033117,2.11557875387868,1.10153733010876,0.5
"28","lncRNA_029",1.09740730145142,1.9212976787705,1.58267074737608,0.798485305958132,NA
"29","lncRNA_030",1.07679315345219,2.47730530339226,1.94945067788686,1.11664975128087,NA
"30","lncRNA_031",2.63157894736842,6.28205128205128,1.86728395061728,1.66666666666667,NA
"31","lncRNA_032",1.39306846487989,1.65955257125625,1.17032880945159,1.32915053167743,6.25
"32","lncRNA_033",1.64439768794002,1.42134344008379,5.05915673769116,3.61608239679543,3.01435406698565
"33","lncRNA_034",1.07501100231014,1.69780159834744,1.64510905100702,1.76196085222069,0.354609929078014
"34","lncRNA_036",1.48248888032579,2.53993037544236,2.49394734218287,1.47198480531814,NA
"35","lncRNA_037",4.89640049344177,9.64658925585756,6.61063964681241,9.17011491145437,2.09568219721025
"36","lncRNA_039",29.2647058823529,48.0769230769231,35.0877192982456,54.1666666666667,NA
"37","lncRNA_040",0,0.333333333333333,1.23983739837398,0,NA
"38","lncRNA_041",34.9203180274327,27.4975947223026,43.3358153138869,28.8332779728533,50.8571428571429
"39","lncRNA_042",2.63286505887343,1.29811202138107,2.83767833723289,9.52071116402297,1.54802497101259
"40","lncRNA_043",1.08031849103278,1.3661858974359,2.53981741437994,1.93506006006006,NA
"41","lncRNA_044",0,0.854700854700855,1.13888888888889,1.35185185185185,NA
"42","lncRNA_045",20.8333333333333,67.741935483871,47.6190476190476,0,NA
"43","lncRNA_046",17.6767676767677,4.16666666666667,5.67460317460317,0,0
"44","lncRNA_047",0,NA,0,0,0
"45","lncRNA_049",1.97849462365591,32.4396284829721,29.2558238664525,45.1343636869953,NA
"46","lncRNA_050",1.33971093485913,1.17352395864229,1.34683560855727,1.52922006378345,0.477154424522846
"47","lncRNA_052",5.60053981106613,6.66905615292712,4.6474358974359,5.8974358974359,NA
"48","lncRNA_053",19.2982456140351,7.14285714285714,20.3703703703704,46.1538461538462,11.1111111111111
"49","lncRNA_054",1.90123456790123,1.33547008547009,0.964984835952578,0.555555555555556,NA
"50","lncRNA_055",1.75618073316283,0.993558776167472,1.81212121212121,1,NA
"51","lncRNA_056",0.892857142857143,0,1.38888888888889,1.08695652173913,NA
"52","lncRNA_059",53.0877839904881,66.5740790421097,55.3017788758737,65.5363079006947,NA
"53","lncRNA_060",76.025641025641,53.3333333333333,67.1589743589744,86.0204991087344,NA
"54","lncRNA_061",5.96737116470414,6.51009490942878,7.73502518268601,6.35939166512614,1.60818713450292
"55","lncRNA_062",5.96737116470414,6.51009490942878,7.73502518268601,6.35939166512614,1.60818713450292
"56","lncRNA_063",5.96737116470414,6.51009490942878,7.73502518268601,6.35939166512614,1.60818713450292
"57","lncRNA_064",5.96737116470414,6.51009490942878,7.73502518268601,6.35939166512614,1.60818713450292
"58","lncRNA_066",5.34021327829377,1.42857142857143,6.70869565217391,2.81326781326781,NA
"59","lncRNA_067",3.84615384615385,0,3.84615384615385,0,NA
"60","lncRNA_068",2.06394436244033,2.92399113691386,2.24746467408411,1.76333160062659,7.62366030708422
"61","lncRNA_069",1.43011988634408,1.91516872602048,1.41459882319656,2.25661406522242,1.56698564593301
"62","lncRNA_070",2.89070393790357,2.39516328321381,2.84556043834414,2.42156578694522,1.89027862163674
"63","lncRNA_072",0.85932150638033,2.01125525667728,1.13773194829095,0.991270285116856,NA
"64","lncRNA_073",1.88172043010753,1.69047619047619,12.4173588453145,26.2663377804043,0
"65","lncRNA_074",1.4390142021721,1.97324414715719,1.7695652173913,7.0031746031746,NA
"66","lncRNA_075",0.946275946275946,2.75010004001601,1.15447990552273,15.6080866537289,NA
"67","lncRNA_077",1.15288220551378,0,1.81159420289855,1.94792827945002,NA
"68","lncRNA_078",1.24878846594068,1.49537696862008,1.20461764621965,1.68723307773866,0
"69","lncRNA_079",1.51072124756335,2.49559082892416,2.3202614379085,2.24358974358974,NA
"70","lncRNA_080",18.1818181818182,42.8571428571429,22.8571428571429,12.5,NA
"71","lncRNA_081",1.75908792651759,1.68635285981885,2.94411310745928,2.05423788527213,4.21594108728612
"72","lncRNA_082",2.63157894736842,5.55555555555556,1.06382978723404,4.55407969639469,NA
"73","lncRNA_083",1.83362579772056,1.62351845123939,1.81253684619649,1.47302703888008,0
"74","lncRNA_085",53.6111111111111,0.892857142857143,6.43349753694581,2.40186615186615,NA
"75","lncRNA_086",2.23809523809524,1.00490196078431,2.33173076923077,3.40194423605901,0
"76","lncRNA_087",43.9633142407907,2.55229064274374,9.85679579728782,1.75139065558266,NA
"77","lncRNA_089",33.041958041958,48.5714285714286,82.9365079365079,44.4444444444444,NA
"78","lncRNA_090",31.7723230875405,39.5114196662184,28.8705228379141,30.7062309226204,75
"79","lncRNA_091",0.69524959742351,1.09840232389252,0.847953216374269,1.06020306020306,0
"80","lncRNA_092",0.69524959742351,1.09840232389252,0.847953216374269,1.06020306020306,0
"81","lncRNA_093",0.69524959742351,1.09840232389252,0.847953216374269,1.06020306020306,0
"82","lncRNA_094",0.840336134453782,0.583090379008746,1.57349896480331,1.19047619047619,NA
"83","lncRNA_095",6.00522048352244,5.12619008078036,5.34922295851521,4.63153244523629,7.26190476190476
"84","lncRNA_096",1.2908453925237,1.91540246203097,2.17292984827935,1.66208409785319,0
"85","lncRNA_097",4.6031746031746,3.92156862745098,6.54761904761905,3.08771929824561,NA
"86","lncRNA_098",5.61291649526944,5.1296132488083,3.81655092592593,7.81641604010025,NA
"87","lncRNA_100",1.73294098341091,1.65853297840875,1.03010403523992,2.59476216115737,0
"88","lncRNA_10000",1.38214584079246,1.37566137566138,2.10099850689186,1.61798052554355,NA
"89","lncRNA_10003",0.858806560560947,1.2508080155139,1.29252044960857,0.231481481481482,1.66666666666667
"90","lncRNA_10004",38.9993765697447,39.6643649487157,38.9733388871846,39.0378138975831,91.875
"91","lncRNA_10005",3.91802933908197,3.44638694638695,3.36312448812449,1.81512605042017,NA
"92","lncRNA_10006",0.666666666666667,2.44444444444444,1,1.6,NA
"93","lncRNA_10007",1.40435077755536,1.35400864767744,1.78618045648408,1.34270693993631,3.59299516908213
"94","lncRNA_10008",1.40435077755536,1.35400864767744,1.78618045648408,1.34270693993631,3.59299516908213
"95","lncRNA_10009",1.40435077755536,1.35400864767744,1.78618045648408,1.34270693993631,3.59299516908213
"96","lncRNA_1001",0.387596899224806,0,9.48731021172623,0.574712643678161,2.08333333333333
"97","lncRNA_10010",2.51980539051063,1.16071428571429,1.5,0.840336134453782,NA
"98","lncRNA_10011",2.51980539051063,1.16071428571429,1.5,0.840336134453782,NA
"99","lncRNA_10012",1.25701920520999,1.17291927736007,1.66947221616844,1.81453288224122,NA
"100","lncRNA_10013",71.3333333333333,59.1575091575092,60.5555555555556,85.4497354497355,NA
"101","lncRNA_10014",0.867868514927339,1.59863945578231,1.37656905514048,0.889249639249639,NA
"102","lncRNA_10015",2.02099533738557,1.95783687430488,1.7144881017596,1.50536458409894,NA
"103","lncRNA_10016",47.5426536341868,39.984126984127,42.1761811173576,50.8009089675756,NA
"104","lncRNA_10019",0,0,0,23.3333333333333,NA
"105","lncRNA_1002",15.1360565417099,26.809195438172,15.2100734403496,28.3128374315384,NA
"106","lncRNA_10021",33.3333333333333,100,96.4285714285714,100,NA
"107","lncRNA_10022",1.09753388890182,1.05521155830753,1.60196361180264,2.21062441457178,0
"108","lncRNA_10023",1.98268398268398,2.31734027149986,2.26544622425629,1.76556776556777,NA
"109","lncRNA_10024",1.84317720646431,2.99963074807795,1.9007417252673,3.23879894044988,2.84115025466893
"110","lncRNA_10026",1.59361681079966,1.96615018164774,0.916201728665017,0.978126434001686,0
"111","lncRNA_10027",1.60251868304961,2.02179594150569,0.942131966268744,0.956156824636292,0
"112","lncRNA_10028",1.10287172685436,1.24542124542125,0,0.476190476190476,0
"113","lncRNA_1003",1.27042628465778,2.36641852770885,3.04436304436304,2.31368594592279,0
"114","lncRNA_10030",11.2,3.84313725490196,10.0459770114943,5.55806938159879,NA
"115","lncRNA_10032",2.22222222222222,0,3.57142857142857,1.23456790123457,NA
"116","lncRNA_10033",0,0,1.69869117237538,1.0752688172043,0
"117","lncRNA_10036",1.31853914039523,1.7833019955437,1.96848545259771,1.05888803621852,1.87837720900717
"118","lncRNA_10037",4.08892077725702,1.9656586820467,6.8883888796459,6.45936782447288,2.22039473684211
"119","lncRNA_10038",0,0,0,0,NA
"120","lncRNA_10039",46.7412008281574,58.3333333333333,89.4061302681992,63.2380952380952,NA
"121","lncRNA_10040",4.19770556516829,4.14953027310007,4.36025406263952,7.04470767771765,8.33333333333333
"122","lncRNA_10041",2.00865814121299,1.75840241629715,1.48756685363416,1.57420732575531,0
"123","lncRNA_10042",0,1.38888888888889,2.11640211640212,0,NA
"124","lncRNA_10043",2.89160228090953,1.73311271061134,1.77480524729715,1.21859491932273,0.87719298245614
"125","lncRNA_10044",1.2832222805222,1.99203641820601,2.79987824362387,1.69185282018382,1.50375939849624
"126","lncRNA_10046",0.587708587708588,2.42309847015729,2.20586635586636,1.7822120518688,NA
"127","lncRNA_10049",7.14285714285714,0,0,0,NA
"128","lncRNA_1005",2.44755244755245,10.1741071428571,5.66801619433198,6.66666666666667,2.77777777777778
"129","lncRNA_10051",1.68645036847615,2.09958627283496,2.46598162371336,2.26419399369564,0
"130","lncRNA_10052",84.4876385106396,89.0045399523674,87.0863141712145,91.6903529433122,100
"131","lncRNA_10053",1.9010221391116,1.6282110567187,1.19263089851325,0.906244850881529,NA
"132","lncRNA_10054",1.33333333333333,8.61344537815126,0.8,0,0
"133","lncRNA_10055",1.63844797178131,2.07398124941985,1.35085623257666,2.47615541356287,0
"134","lncRNA_10057",7.41758241758242,11.2637362637363,5.26315789473684,13.0263157894737,1.78571428571429
"135","lncRNA_10058",0,7.34920634920635,0,0.793650793650794,0
"136","lncRNA_10059",4.76190476190476,10.5263157894737,4.76190476190476,5.88235294117647,NA
"137","lncRNA_1006",1.19132307806386,2.61283601309177,1.6263392760417,1.73417096307122,6.91197691197691
"138","lncRNA_10060",41.8788580246914,39.3772893772894,45.4067321178121,68.4716981132076,28.5714285714286
"139","lncRNA_10061",1.57796982680574,1.90024007563582,1.90537938666869,1.79608568871699,0
"140","lncRNA_10062",1.91331386985541,2.45148346643118,1.7374595714002,1.88167067843123,0
"141","lncRNA_10063",2.52537534752309,0.562703186134522,0.900439181363211,0.670079644103749,1.73379143602469
"142","lncRNA_10064",3.41486631043593,0.105820105820106,0.927687998276234,0.580748295190109,0.915750915750916
"143","lncRNA_10065",5.79297245963913,0,0.427350427350427,0.87719298245614,0
"144","lncRNA_10069",1.05555555555556,0.5,0.645833333333333,1.19298245614035,NA
"145","lncRNA_1007",1.14583333333333,1.2202380952381,4.2423273657289,1.0643115942029,0
"146","lncRNA_10070",3.30552357850402,0,1.49358534938472,1.27927238726678,1.43702815925228
"147","lncRNA_10071",14.1521163621981,7.25359463916091,9.68455789024479,15.8132304753069,53.2819397351417
"148","lncRNA_10072",1.39533548339051,1.42941535446802,1.40161982998986,1.25391367110146,3.98708343826072
"149","lncRNA_10073",1.80650628316917,1.32725556643336,1.57876614574503,1.71930599022892,2.02964332444784
"150","lncRNA_10074",7.69230769230769,7.69230769230769,0,0,NA
"151","lncRNA_10075",1.51656923917423,1.66881765468531,1.76443053480345,1.56893785793445,1.34712576183935
"152","lncRNA_10076",1.63391368641297,1.71281462059975,1.96202538093563,1.51683041425084,1.46907545743081
"153","lncRNA_10077",1.36249553501607,1.90742680252607,10.3920510427013,1.46035697753613,NA
"154","lncRNA_10078",1.08857260853059,1.24679979518689,1.01771436448856,0.897435897435897,NA
"155","lncRNA_10079",1.67942211262623,1.78049548591773,1.61705612328295,2.34250929668886,3.26564752096667
"156","lncRNA_1008",1.42723187759952,0.595238095238095,2.87818032704781,0.752823938307809,0
"157","lncRNA_10080",1.60117891050032,0.895002550262393,1.35475686909558,1.40304145491364,1.13636363636364
"158","lncRNA_10082",0.666666666666667,0.980392156862745,0.72463768115942,0.925925925925926,NA
"159","lncRNA_10088",5.04181004181004,13.1766381766382,9.04306598751043,4.32875667429443,NA
"160","lncRNA_10089",1.15079365079365,0.980392156862745,3.69623655913978,0,NA
"161","lncRNA_1009",1.44940017746279,2.11896111482285,1.88176684503876,1.19023546980214,1.9047619047619
"162","lncRNA_10090",4.0828870347321,2.82063985014296,2.63369326946749,0.456478887851437,NA
"163","lncRNA_101",0.722441809398331,0.37037037037037,1.05437351650978,1.91360754828247,1.5625
"164","lncRNA_1010",6.06987069678469,5.32518101862613,5.39735269381107,5.77857754741409,4.06703411169345
"165","lncRNA_1011",1.03010502337786,0.681834867773813,2.0277981255834,1.29969237420915,NA
"166","lncRNA_1012",0.476190476190476,1.9926859632742,1.24603174603175,1.04444444444444,NA
"167","lncRNA_1013",1.38888888888889,0,7.11500974658869,0,NA
"168","lncRNA_1014",0,0.595238095238095,0.505050505050505,0,NA
"169","lncRNA_1015",0,0.595238095238095,0.505050505050505,0,NA
"170","lncRNA_1016",1.45610026882977,1.46963824289406,1.14049420926483,1.00201573431723,1.11111111111111
"171","lncRNA_1017",1.44626016994438,1.34176587301587,1.22603127495969,0.945587967022602,1.11111111111111
"172","lncRNA_1018",1.45610026882977,1.46963824289406,1.14049420926483,1.00201573431723,1.11111111111111
"173","lncRNA_1019",1.39545454545455,0.768499446290144,3.15159804368616,19.7730422383968,NA
"174","lncRNA_102",1.39114990359746,1.58786736297393,1.93092404312699,2.31356983904683,NA
"175","lncRNA_1020",92.8571428571429,82.6086956521739,85.1851851851852,80,66.6666666666667
"176","lncRNA_1021",1.82460124845186,2.02631013161437,2.16154632680611,1.98428268499314,2.48303828083975
"177","lncRNA_1022",1.90180882645426,2.00445024265242,2.31954454010071,2.13750017038431,3.28213365581787
"178","lncRNA_1023",1.90180882645426,2.00445024265242,2.31954454010071,2.13750017038431,3.28213365581787
"179","lncRNA_1025",0,8.01282051282051,0,6.27450980392157,NA
"180","lncRNA_1028",5.23758980447263,2.42759487699614,2.28490401380141,14.3326218046297,4.16666666666667
"181","lncRNA_1029",4.0281297786065,5.18672266106869,4.94206726252033,4.25308068505861,0
"182","lncRNA_103",2.62239934114934,2.79967649452944,2.58061638116785,1.22273792460128,0
"183","lncRNA_1030",18.4774785198686,7.83579626940521,27.0681146844494,11.3056993182281,3.41752088896546
"184","lncRNA_1031",84.5410628019324,91.304347826087,94.6428571428571,40.0641025641026,NA
"185","lncRNA_1032",1.66666666666667,1.38888888888889,0,5.88235294117647,NA
"186","lncRNA_1033",29.3420272565254,11.0568757556701,28.7711414965761,12.1028214583214,3.61346801346801
"187","lncRNA_1034",5.00007226569727,7.8694154787421,6.12177579365079,5.99506192337075,0
"188","lncRNA_1036",0.537634408602151,0,0,NA,0
"189","lncRNA_1037",1.36536139382439,1.627765064836,0.725900116144019,0.888888888888889,0
"190","lncRNA_1038",1.13132251617965,1.79626251508758,1.83320895969447,1.61314650852606,0.961538461538462
"191","lncRNA_104",16.2291183312466,16.2437892269069,17.4927640430921,16.931874686428,19.8291467770642
"192","lncRNA_1040",39.9986611020392,20.0939583292524,47.6817000695719,46.7041121582201,NA
"193","lncRNA_1041",1.54614903673619,13.7405237605906,1.80755408556151,1.55939409034189,1.65246425448761
"194","lncRNA_1042",80.0614844093105,98.2456140350877,87.6653439153439,87.8703703703704,NA
"195","lncRNA_1043",41.8094438481528,50.8370927168881,60.9912976459046,68.3678904328262,40.25
"196","lncRNA_1044",0.40650406504065,1.30454340980657,0,1.77777777777778,NA
"197","lncRNA_1045",5.88235294117647,5.88235294117647,19.047619047619,5.26315789473684,NA
"198","lncRNA_1048",3.95971592585355,4.10979743333142,4.94506440604595,4.23770777934525,9.89152892561983
"199","lncRNA_1049",5.26924733043911,3.57588843904633,2.90952380952381,3.51148620304551,NA
"200","lncRNA_105",1.68709657966013,2.12348350496114,1.94138194201868,1.76751788426965,9.4708095859306
"201","lncRNA_1050",1.56814434291738,2.11257299574614,2.01890454864301,2.65011440852962,0
"202","lncRNA_1051",1.31637676843164,0.94853533563211,2.01322077541326,1.96115261102725,0.625
"203","lncRNA_1052",7.62349152931396,15.6988906318777,17.4357807225454,1.9426848160653,NA
"204","lncRNA_1053",1.86868533545934,0.740740740740741,2.5940184363198,1.01329471182412,NA
"205","lncRNA_1054",3.27380952380952,2.35060177917321,2.82312925170068,1.004329004329,0
"206","lncRNA_1055",4.28208474908486,4.0729638083342,3.64865829317984,1.76596152276377,NA
"207","lncRNA_1056",3.58681602248468,2.40330112721417,8.10601442358558,6.58159576403187,5.90119139848242
"208","lncRNA_1057",8.75138653838445,3.25227698082074,3.67832503458244,3.56932831070165,1.89334882869366
"209","lncRNA_1058",1.07588228584289,1.28906904642199,1.74620991894008,1.20581933275432,0.520361990950226
"210","lncRNA_1059",2.18653596086746,1.42063336405744,1.9607042587551,2.62627084332805,NA
"211","lncRNA_106",1.9331945249633,2.11032134321152,2.24421041626903,2.34171559500526,4.19642857142857
"212","lncRNA_1060",1.58497227085399,1.45930177715759,1.81035677636227,2.63138496558335,NA
"213","lncRNA_1061",1.58497227085399,1.45930177715759,1.81035677636227,2.63138496558335,NA
"214","lncRNA_1062",1.58497227085399,1.45930177715759,1.81035677636227,2.63138496558335,NA
"215","lncRNA_1063",1.49414612565159,1.83293379261121,2.32316261747011,1.18219806287988,NA
"216","lncRNA_1064",2.12228930386534,3.47058991200345,2.18396634175844,2.85184068833193,9.375
"217","lncRNA_1065",0.75187969924812,0,1.37299771167048,3.74603174603175,0
"218","lncRNA_1066",1.57312925170068,3.24979114452799,1.73319327731092,1.02040816326531,NA
"219","lncRNA_1067",19.9901169798468,21.5873951785664,39.3442008107544,14.9497395799993,24.706679561381
"220","lncRNA_107",2.77811758836427,0.572344322344322,2.7002327174741,1.16116768402415,0
"221","lncRNA_1071",56.8581081081081,42.3809523809524,68.9855072463768,64,NA
"222","lncRNA_1072",1.61011275577722,1.79409471714089,2.90010914978677,1.89052229066553,3.07407407407407
"223","lncRNA_1073",1.70018899386266,1.77450028240219,2.23251335332733,1.84163273618958,3.54700854700855
"224","lncRNA_1074",1.70018899386266,1.77450028240219,2.23251335332733,1.84163273618958,3.54700854700855
"225","lncRNA_1075",7.98822632797439,9.35474172719448,6.60388741306386,6.24166742184168,4.89638766046827
"226","lncRNA_1076",40.17345738521,53.668830555164,31.6516794998623,27.4808515267056,30
"227","lncRNA_1077",40.1418900802527,51.862040789041,31.4543474498486,27.5140045526793,20
"228","lncRNA_1078",1.84487626037299,1.30380527334189,2.12694072545286,2.13991015973043,1.97226047609679
"229","lncRNA_1079",4.01234567901235,0,0,0,NA
"230","lncRNA_108",2.07190205627706,2.06505847953216,1.55204036737612,0.961538461538462,0
"231","lncRNA_1080",7.22222222222222,1.58730158730159,0,0,NA
"232","lncRNA_1081",0,0,0,16.6666666666667,NA
"233","lncRNA_1082",1.47994125275842,7.77145353065784,8.35239713968957,5.26125591611181,4.36030386131637
"234","lncRNA_1083",75.2567651928327,89.9198568316215,71.5060285102221,80.4235353619524,NA
"235","lncRNA_1084",75.5608974358974,95.2380952380952,64.8148148148148,72.7678571428571,NA
"236","lncRNA_1085",88.2269746555461,83.2655525978507,85.1879790311821,92.1363611426976,NA
"237","lncRNA_1087",32.6058496890685,19.7297932330827,24.8838938893343,33.7534518130448,NA
"238","lncRNA_1088",25.7941141377412,19.7868627857375,31.4276003669457,38.3318478906714,NA
"239","lncRNA_1089",28.4080298786181,9.57264957264957,37.7073906485671,27.962962962963,NA
"240","lncRNA_1090",0,1.75438596491228,2.08333333333333,0,NA
"241","lncRNA_1093",88.8888888888889,47.6190476190476,85.3535353535353,88.4615384615385,NA
"242","lncRNA_1095",1.28205128205128,0,0.641025641025641,1.66666666666667,0
"243","lncRNA_1096",89.8730158730159,80.284421460892,70.1351522041177,67.2356902356902,NA
"244","lncRNA_1099",2.00138641315112,0.666666666666667,4.98993212669683,1.83333333333333,NA
"245","lncRNA_110",0.806451612903226,1.38888888888889,4.41919191919192,0,NA
"246","lncRNA_1102",1.44252787010881,6.68603488778927,3.91566526160955,5.54079661701718,7.12064902400656
"247","lncRNA_1103",3.20196305983773,5.28372338137302,3.24834469848685,7.14305754156482,1.70554809892625
"248","lncRNA_1106",12.2450445057537,17.8972898083719,31.3466295609153,43.4065934065934,NA
"249","lncRNA_1107",6.03585701431511,7.36947227403547,14.0675664205076,25.3161009031454,0
"250","lncRNA_1108",1.68942577030812,0,1.97222222222222,4.21052631578947,0
"251","lncRNA_1109",0.925925925925926,0.913413413413413,2.52388010540184,0,NA
"252","lncRNA_111",29.4274726935073,2.37441130298273,13.797552468926,24.8929692103394,NA
"253","lncRNA_1110",9.03918411164788,89.6410256410256,37.8692680776014,96.1538461538462,90.625
"254","lncRNA_1112",33.8325089339073,15.8448225985355,16.6716738598659,22.8090609480967,37.7777777777778
"255","lncRNA_1113",0,0,0,0,NA
"256","lncRNA_1114",0.625,1.78571428571429,0.735294117647059,0.833333333333333,0
"257","lncRNA_1116",1.12637362637363,3.29113384484228,3.21675261013496,1.01315789473684,NA
"258","lncRNA_1118",1.74514595025431,0.689167974882261,2.14308855692444,2.46540548586584,2.08333333333333
"259","lncRNA_1119",0,0,2.85714285714286,0,NA
"260","lncRNA_112",1.62847206642637,1.26322751322751,2.86516378752877,3.51994309668787,NA
"261","lncRNA_1121",1.01789289289289,1.7087787982481,1.20915032679739,3.12287873157438,NA
"262","lncRNA_1123",1.28000063661828,0.962891462891463,1.44379043483422,0.558865365692072,NA
"263","lncRNA_1124",72.4916945536611,76.2136178057243,71.9901578479157,75.5210472486161,55.5518394648829
"264","lncRNA_1125",1.91176470588235,1.19047619047619,5.01893939393939,2.86534701857282,0.78125
"265","lncRNA_1126",7.93650793650794,1.85185185185185,4.23280423280423,0,NA
"266","lncRNA_1127",5.37373940296497,1.31258911518558,8.02577880236772,2.9363487424238,11.344248154261
"267","lncRNA_1128",3.95408163265306,1.0989010989011,2.69016697588126,2.42763772175537,NA
"268","lncRNA_1129",5.90796753371706,1.71067821067821,2.80447487790845,1.03896103896104,NA
"269","lncRNA_1130",0,0,1.73106060606061,1.11607142857143,NA
"270","lncRNA_1131",1.31071433102382,0.803341687552214,1.26583322098244,0.808402862015154,0
"271","lncRNA_1132",1.01113172541744,1.10015826585594,1.18070553934746,1.19047619047619,0
"272","lncRNA_1133",15.1785714285714,12.4047619047619,2.54382055852644,12.9109025032938,NA
"273","lncRNA_1134",1.50196039528363,1.91033885373962,1.41236892648054,1.53649382039633,2.95222758990875
"274","lncRNA_1135",71.5909090909091,50,33.7792642140468,30.812324929972,NA
"275","lncRNA_1136",2.63767183995992,2.0015339224149,2.37664381039654,1.66422418412897,5.08018211673384
"276","lncRNA_1140",85,100,94.7368421052632,86.6666666666667,NA
"277","lncRNA_1141",1.8724706438938,1.11492673992674,1.20952290918258,1.22357028935976,0
"278","lncRNA_1142",1.72917116939936,3.11803333932493,2.07968138826429,0.980636142289212,0
"279","lncRNA_1143",35.1851851851852,45.2380952380952,43.6868686868687,61.1111111111111,NA
"280","lncRNA_1144",1.84724975973441,1.75595556387845,1.71734581655602,1.73638803881395,1.95210581083301
"281","lncRNA_1145",0,5.87225274725275,17.2249239838249,1.08695652173913,NA
"282","lncRNA_1148",1.54651675485009,0.793650793650794,1.49887766554433,0.723646723646724,0.5
"283","lncRNA_1149",1.54651675485009,0.793650793650794,1.49887766554433,0.723646723646724,0.5
"284","lncRNA_1150",1.54651675485009,0.793650793650794,1.49887766554433,0.723646723646724,0.5
"285","lncRNA_1151",0.384615384615385,1.42857142857143,1.72061168965194,1,NA
"286","lncRNA_1152",5.94786406472642,4.29642620554474,7.61265953132399,6.4857049718856,35.1351351351351
"287","lncRNA_1153",5.94786406472642,4.29642620554474,7.61265953132399,6.4857049718856,35.1351351351351
"288","lncRNA_1154",5.94786406472642,4.29642620554474,7.61265953132399,6.4857049718856,35.1351351351351
"289","lncRNA_1155",1.05263157894737,0,0.833333333333333,0.645161290322581,NA
"290","lncRNA_1156",0.421572523021798,1.50182237695538,0.895596173373951,1.17338128667105,NA
"291","lncRNA_1157",1.84343434343434,1.35802469135802,1.73422060899375,0.740740740740741,0
"292","lncRNA_1158",1.17897688516701,1.04076884852131,1.80386361309452,1.03098367001008,2.5
"293","lncRNA_1159",1.24832846664743,1.10199054549316,1.9099732373942,1.09162976824597,2.5
"294","lncRNA_116",1.69936221992532,1.72748491600854,0.697848583877996,1.28206897772115,0
"295","lncRNA_1161",8.38264581148832,4.19321419321419,2.51869342778434,13.603036110776,NA
"296","lncRNA_1162",57.5973156908989,59.9255325931243,60.0849443730423,59.2544376938737,19.4639376218324
"297","lncRNA_1164",19.6844821844822,3.99122807017544,63.4632867132867,42.6388888888889,11.0197368421053
"298","lncRNA_1165",52.6315789473684,57.6923076923077,1.85185185185185,36.6228070175439,NA
"299","lncRNA_1166",1.14285714285714,1.17647058823529,3.52727272727273,2.66666666666667,NA
"300","lncRNA_1167",1.48045799516388,1.3656405323072,2.61822586201468,1.67492335562988,8.33333333333333
"301","lncRNA_1169",1.56515988037727,1.9229656672053,1.63675222788523,1.31714074935321,NA
"302","lncRNA_117",1.69936221992532,1.72748491600854,0.697848583877996,1.28206897772115,0
