"","GO.ID","Term","Annotated","Significant","Expected","Fisher","type","miRNA"
"75","GO:0000146","microfilament motor activity",10,3,0.71,0.02883,"Molecular.Function","Cluster_14402"
"76","GO:0002218","activation of innate immune response",15,6,0.7,3.1e-05,"Biological.Process","Cluster_14768"
"77","GO:0002931","response to ischemia",3,2,0.14,0.0063,"Biological.Process","Cluster_14768"
"78","GO:0003179","heart valve morphogenesis",4,2,0.19,0.0123,"Biological.Process","Cluster_14768"
"79","GO:0001732","formation of cytoplasmic translation initiation com...",6,2,0.28,0.0288,"Biological.Process","Cluster_14768"
"80","GO:0007035","vacuolar acidification",1,1,0.05,0.047,"Biological.Process","Cluster_14768"
"81","GO:0002268","follicular dendritic cell differentiation",1,1,0.05,0.047,"Biological.Process","Cluster_14768"
"82","GO:0001662","behavioral fear response",1,1,0.05,0.047,"Biological.Process","Cluster_14768"
"83","GO:0006513","protein monoubiquitination",1,1,0.05,0.047,"Biological.Process","Cluster_14768"
"84","GO:0003964","RNA-directed DNA polymerase activity",135,22,7.88,6.4e-06,"Molecular.Function","Cluster_14768"
"85","GO:0003824","catalytic activity",1062,76,62.01,8.3e-05,"Molecular.Function","Cluster_14768"
"86","GO:0003676","nucleic acid binding",510,35,29.78,0.00069,"Molecular.Function","Cluster_14768"
"87","GO:0001409","guanine nucleotide transmembrane transporter activi...",35,7,2.04,0.00341,"Molecular.Function","Cluster_14768"
"88","GO:0005044","scavenger receptor activity",13,3,0.76,0.03625,"Molecular.Function","Cluster_14768"
"89","GO:0001818","negative regulation of cytokine production",18,3,0.38,0.0055,"Biological.Process","Cluster_15316"
"90","GO:0000712","resolution of meiotic recombination intermediates",1,1,0.02,0.021,"Biological.Process","Cluster_15316"
"91","GO:0002224","toll-like receptor signaling pathway",1,1,0.02,0.021,"Biological.Process","Cluster_15316"
"92","GO:0001666","response to hypoxia",14,2,0.29,0.0332,"Biological.Process","Cluster_15316"
"93","GO:0000987","cis-regulatory region sequence-specific DNA binding",113,5,2.03,8e-04,"Molecular.Function","Cluster_15316"
"94","GO:0003824","catalytic activity",1062,22,19.05,0.0145,"Molecular.Function","Cluster_15316"
"95","GO:0005506","iron ion binding",31,3,0.56,0.0172,"Molecular.Function","Cluster_15316"
"96","GO:0003923","GPI-anchor transamidase activity",1,1,0.02,0.0179,"Molecular.Function","Cluster_15316"
"97","GO:0002134","UTP binding",1,1,0.02,0.0179,"Molecular.Function","Cluster_15316"
"98","GO:0001002","RNA polymerase III type 1 promoter sequence-specifi...",1,1,0.02,0.0179,"Molecular.Function","Cluster_15316"
"99","GO:0004447","iodide peroxidase activity",1,1,0.02,0.0179,"Molecular.Function","Cluster_15316"
"100","GO:0004222","metalloendopeptidase activity",15,2,0.27,0.0285,"Molecular.Function","Cluster_15316"
"101","GO:0001965","G-protein alpha-subunit binding",16,2,0.29,0.0323,"Molecular.Function","Cluster_15316"
"102","GO:0003777","microtubule motor activity",16,2,0.29,0.0323,"Molecular.Function","Cluster_15316"
"103","GO:0003341","cilium movement",22,6,2.5,0.031,"Biological.Process","Cluster_15340"
"104","GO:0002931","response to ischemia",3,2,0.34,0.036,"Biological.Process","Cluster_15340"
"105","GO:0003964","RNA-directed DNA polymerase activity",135,45,18.85,3.4e-09,"Molecular.Function","Cluster_15340"
"106","GO:0003824","catalytic activity",1062,169,148.3,0.00028,"Molecular.Function","Cluster_15340"
"107","GO:0005388","P-type calcium transporter activity",4,4,0.56,0.00038,"Molecular.Function","Cluster_15340"
"108","GO:0005044","scavenger receptor activity",13,6,1.82,0.00515,"Molecular.Function","Cluster_15340"
"109","GO:0003676","nucleic acid binding",510,77,71.22,0.01831,"Molecular.Function","Cluster_15340"
"110","GO:0000902","cell morphogenesis",8,1,0.02,0.017,"Biological.Process","Cluster_15671"
"111","GO:0001696","gastric acid secretion",12,1,0.03,0.025,"Biological.Process","Cluster_15671"
"112","GO:0000146","microfilament motor activity",10,1,0.01,0.014,"Molecular.Function","Cluster_15671"
"113","GO:0008376","acetylgalactosaminyltransferase activity",14,1,0.02,0.02,"Molecular.Function","Cluster_15671"
"114","GO:0002064","epithelial cell development",4,2,0.11,0.0047,"Biological.Process","Cluster_15775"
"115","GO:0001658","branching involved in ureteric bud morphogenesis",4,2,0.11,0.0047,"Biological.Process","Cluster_15775"
"116","GO:0000413","protein peptidyl-prolyl isomerization",9,2,0.26,0.0255,"Biological.Process","Cluster_15775"
"117","GO:0032923","organic phosphonate biosynthetic process",1,1,0.03,0.0287,"Biological.Process","Cluster_15775"
"118","GO:0006623","protein targeting to vacuole",1,1,0.03,0.0287,"Biological.Process","Cluster_15775"
"119","GO:0000183","rDNA heterochromatin formation",1,1,0.03,0.0287,"Biological.Process","Cluster_15775"
"120","GO:0006513","protein monoubiquitination",1,1,0.03,0.0287,"Biological.Process","Cluster_15775"
"121","GO:0001573","ganglioside metabolic process",1,1,0.03,0.0287,"Biological.Process","Cluster_15775"
"122","GO:0003824","catalytic activity",1062,57,56.41,0.00015,"Molecular.Function","Cluster_15775"
"123","GO:0003964","RNA-directed DNA polymerase activity",135,17,7.17,6e-04,"Molecular.Function","Cluster_15775"
"124","GO:0003676","nucleic acid binding",510,34,27.09,0.01421,"Molecular.Function","Cluster_15775"
"125","GO:0003682","chromatin binding",14,3,0.74,0.03471,"Molecular.Function","Cluster_15775"
"NA",NA,NA,NA,NA,NA,NA,"Biological.Process","Cluster_15851"
"210","GO:0003417","growth plate cartilage development",2,1,0.04,0.04,"Biological.Process","Cluster_15851"
"126","GO:0003824","catalytic activity",1062,14,9.71,0.00016,"Molecular.Function","Cluster_15851"
"211","GO:0097602","cullin family protein binding",1,1,0.01,0.00915,"Molecular.Function","Cluster_15851"
"310","GO:0004315","3-oxoacyl-[acyl-carrier-protein] synthase activity",2,1,0.02,0.01821,"Molecular.Function","Cluster_15851"
"410","GO:0004190","aspartic-type endopeptidase activity",2,1,0.02,0.01821,"Molecular.Function","Cluster_15851"
"510","GO:0009034","tryptophanase activity",2,1,0.02,0.01821,"Molecular.Function","Cluster_15851"
"610","GO:0004031","aldehyde oxidase activity",3,1,0.03,0.0272,"Molecular.Function","Cluster_15851"
"710","GO:0004709","MAP kinase kinase kinase activity",3,1,0.03,0.0272,"Molecular.Function","Cluster_15851"
"127","GO:0002230","positive regulation of defense response to virus by...",1,1,0.01,0.011,"Biological.Process","Cluster_15854"
"212","GO:0000712","resolution of meiotic recombination intermediates",1,1,0.01,0.011,"Biological.Process","Cluster_15854"
"311","GO:0006513","protein monoubiquitination",1,1,0.01,0.011,"Biological.Process","Cluster_15854"
"411","GO:0001895","retina homeostasis",2,1,0.02,0.022,"Biological.Process","Cluster_15854"
"511","GO:0002456","T cell mediated immunity",2,1,0.02,0.022,"Biological.Process","Cluster_15854"
"611","GO:0002121","inter-male aggressive behavior",2,1,0.02,0.022,"Biological.Process","Cluster_15854"
"711","GO:0001707","mesoderm formation",4,1,0.04,0.044,"Biological.Process","Cluster_15854"
"810","GO:0003964","RNA-directed DNA polymerase activity",135,9,1.47,7.8e-06,"Molecular.Function","Cluster_15854"
"910","GO:0004095","carnitine O-palmitoyltransferase activity",1,1,0.01,0.011,"Molecular.Function","Cluster_15854"
"1010","GO:0005381","iron ion transmembrane transporter activity",1,1,0.01,0.011,"Molecular.Function","Cluster_15854"
"1110","GO:0004252","serine-type endopeptidase activity",53,3,0.58,0.019,"Molecular.Function","Cluster_15854"
"128","GO:0004100","chitin synthase activity",2,1,0.02,0.022,"Molecular.Function","Cluster_15854"
"131","GO:0005231","excitatory extracellular ligand-gated ion channel a...",2,1,0.02,0.022,"Molecular.Function","Cluster_15854"
"141","GO:0003684","damaged DNA binding",4,1,0.04,0.043,"Molecular.Function","Cluster_15854"
"129","GO:0003417","growth plate cartilage development",2,2,0.1,0.0022,"Biological.Process","Cluster_15928"
"213","GO:0001945","lymph vessel development",5,2,0.24,0.0204,"Biological.Process","Cluster_15928"
"312","GO:0001843","neural tube closure",7,2,0.33,0.0402,"Biological.Process","Cluster_15928"
"412","GO:0002224","toll-like receptor signaling pathway",1,1,0.05,0.0477,"Biological.Process","Cluster_15928"
"512","GO:0006623","protein targeting to vacuole",1,1,0.05,0.0477,"Biological.Process","Cluster_15928"
"612","GO:0001573","ganglioside metabolic process",1,1,0.05,0.0477,"Biological.Process","Cluster_15928"
"712","GO:0001172","RNA-templated transcription",1,1,0.05,0.0477,"Biological.Process","Cluster_15928"
"811","GO:0000012","single strand break repair",1,1,0.05,0.0477,"Biological.Process","Cluster_15928"
"911","GO:0002088","lens development in camera-type eye",1,1,0.05,0.0477,"Biological.Process","Cluster_15928"
"1011","GO:0003351","epithelial cilium movement involved in extracellula...",1,1,0.05,0.0477,"Biological.Process","Cluster_15928"
"1111","GO:0000340","RNA 7-methylguanosine cap binding",4,2,0.17,0.0097,"Molecular.Function","Cluster_15928"
"1210","GO:0001786","phosphatidylserine binding",4,2,0.17,0.0097,"Molecular.Function","Cluster_15928"
"132","GO:0000987","cis-regulatory region sequence-specific DNA binding",113,11,4.69,0.0106,"Molecular.Function","Cluster_15928"
"142","GO:0004748","ribonucleoside-diphosphate reductase activity, thio...",1,1,0.04,0.0415,"Molecular.Function","Cluster_15928"
"151","GO:0003980","UDP-glucose:glycoprotein glucosyltransferase activi...",1,1,0.04,0.0415,"Molecular.Function","Cluster_15928"
"161","GO:0001228","DNA-binding transcription activator activity, RNA p...",1,1,0.04,0.0415,"Molecular.Function","Cluster_15928"
"171","GO:0004441","inositol-1,4-bisphosphate 1-phosphatase activity",1,1,0.04,0.0415,"Molecular.Function","Cluster_15928"
"181","GO:0004494","methylmalonyl-CoA mutase activity",1,1,0.04,0.0415,"Molecular.Function","Cluster_15928"
"191","GO:0003878","ATP citrate synthase activity",1,1,0.04,0.0415,"Molecular.Function","Cluster_15928"
"201","GO:0003824","catalytic activity",1062,40,44.08,0.0436,"Molecular.Function","Cluster_15928"
"130","GO:0001707","mesoderm formation",4,3,0.2,0.00048,"Biological.Process","Cluster_16409"
"214","GO:0001867","complement activation, lectin pathway",16,5,0.81,8e-04,"Biological.Process","Cluster_16409"
"313","GO:0001525","angiogenesis",37,5,1.87,0.03507,"Biological.Process","Cluster_16409"
"413","GO:0002218","activation of innate immune response",15,3,0.76,0.03619,"Biological.Process","Cluster_16409"
"513","GO:0001782","B cell homeostasis",7,2,0.35,0.04472,"Biological.Process","Cluster_16409"
"613","GO:0000146","microfilament motor activity",10,4,0.59,0.0019,"Molecular.Function","Cluster_16409"
"713","GO:0004315","3-oxoacyl-[acyl-carrier-protein] synthase activity",2,2,0.12,0.0035,"Molecular.Function","Cluster_16409"
"812","GO:0004517","nitric-oxide synthase activity",2,2,0.12,0.0035,"Molecular.Function","Cluster_16409"
"912","GO:0003676","nucleic acid binding",510,32,30.32,0.0164,"Molecular.Function","Cluster_16409"
"1012","GO:0003964","RNA-directed DNA polymerase activity",135,14,8.02,0.0272,"Molecular.Function","Cluster_16409"
"1112","GO:0004126","cytidine deaminase activity",5,2,0.3,0.0312,"Molecular.Function","Cluster_16409"
"1211","GO:0005044","scavenger receptor activity",13,3,0.77,0.038,"Molecular.Function","Cluster_16409"
"133","GO:0000045","autophagosome assembly",7,3,0.41,0.0056,"Biological.Process","Cluster_17776"
"215","GO:0003341","cilium movement",22,5,1.28,0.0071,"Biological.Process","Cluster_17776"
"314","GO:0000184","nuclear-transcribed mRNA catabolic process, nonsens...",10,3,0.58,0.0169,"Biological.Process","Cluster_17776"
"414","GO:0000731","DNA synthesis involved in DNA repair",4,2,0.23,0.0186,"Biological.Process","Cluster_17776"
"514","GO:0003179","heart valve morphogenesis",4,2,0.23,0.0186,"Biological.Process","Cluster_17776"
"614","GO:0002064","epithelial cell development",4,2,0.23,0.0186,"Biological.Process","Cluster_17776"
"714","GO:0003676","nucleic acid binding",510,45,31.57,0.00073,"Molecular.Function","Cluster_17776"
"813","GO:0000987","cis-regulatory region sequence-specific DNA binding",113,7,7,0.00508,"Molecular.Function","Cluster_17776"
"913","GO:0003777","microtubule motor activity",16,4,0.99,0.01435,"Molecular.Function","Cluster_17776"
"1013","GO:0005044","scavenger receptor activity",13,3,0.8,0.0421,"Molecular.Function","Cluster_17776"
"134","GO:0002446","neutrophil mediated immunity",1,1,0.01,0.0084,"Biological.Process","Cluster_17791"
"216","GO:0002790","peptide secretion",2,1,0.02,0.0168,"Biological.Process","Cluster_17791"
"315","GO:0001708","cell fate specification",4,1,0.03,0.0332,"Biological.Process","Cluster_17791"
"415","GO:0003179","heart valve morphogenesis",4,1,0.03,0.0332,"Biological.Process","Cluster_17791"
"515","GO:0003964","RNA-directed DNA polymerase activity",135,5,1.33,0.0091,"Molecular.Function","Cluster_17791"
"615","GO:0003913","DNA photolyase activity",1,1,0.01,0.0098,"Molecular.Function","Cluster_17791"
"715","GO:0042802","identical protein binding",1,1,0.01,0.0098,"Molecular.Function","Cluster_17791"
"814","GO:0003676","nucleic acid binding",510,8,5.02,0.0212,"Molecular.Function","Cluster_17791"
"914","GO:0003714","transcription corepressor activity",4,1,0.04,0.0388,"Molecular.Function","Cluster_17791"
"135","GO:0001708","cell fate specification",4,2,0.08,0.0025,"Biological.Process","Cluster_1826"
"217","GO:0003341","cilium movement",22,3,0.46,0.0099,"Biological.Process","Cluster_1826"
"316","GO:0006813","potassium ion transport",1,1,0.02,0.021,"Biological.Process","Cluster_1826"
"416","GO:0006623","protein targeting to vacuole",1,1,0.02,0.021,"Biological.Process","Cluster_1826"
"516","GO:0000904","cell morphogenesis involved in differentiation",1,1,0.02,0.021,"Biological.Process","Cluster_1826"
"616","GO:0002790","peptide secretion",2,1,0.04,0.0416,"Biological.Process","Cluster_1826"
"716","GO:0005507","copper ion binding",18,3,0.33,0.0039,"Molecular.Function","Cluster_1826"
"815","GO:0004518","nuclease activity",30,3,0.55,0.0165,"Molecular.Function","Cluster_1826"
"915","GO:0015175","neutral amino acid transmembrane transporter activi...",1,1,0.02,0.0183,"Molecular.Function","Cluster_1826"
"1014","GO:0004017","adenylate kinase activity",1,1,0.02,0.0183,"Molecular.Function","Cluster_1826"
"1113","GO:0004114","3',5'-cyclic-nucleotide phosphodiesterase activity",1,1,0.02,0.0183,"Molecular.Function","Cluster_1826"
"1212","GO:0001965","G-protein alpha-subunit binding",16,2,0.29,0.0334,"Molecular.Function","Cluster_1826"
"136","GO:0003964","RNA-directed DNA polymerase activity",135,6,2.47,0.0346,"Molecular.Function","Cluster_1826"
"143","GO:0000224","peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine a...",2,1,0.04,0.0363,"Molecular.Function","Cluster_1826"
"152","GO:0004714","transmembrane receptor protein tyrosine kinase acti...",2,1,0.04,0.0363,"Molecular.Function","Cluster_1826"
"162","GO:0047869","dimethylpropiothetin dethiomethylase activity",19,2,0.35,0.046,"Molecular.Function","Cluster_1826"
"137","GO:0001707","mesoderm formation",4,2,0.06,0.0011,"Biological.Process","Cluster_1832"
"218","GO:0002943","tRNA dihydrouridine synthesis",1,1,0.01,0.014,"Biological.Process","Cluster_1832"
"317","GO:0036158","outer dynein arm assembly",1,1,0.01,0.014,"Biological.Process","Cluster_1832"
"417","GO:0000972","transcription-dependent tethering of RNA polymerase...",1,1,0.01,0.014,"Biological.Process","Cluster_1832"
"517","GO:0001704","formation of primary germ layer",6,3,0.08,0.0251,"Biological.Process","Cluster_1832"
"617","GO:0003341","cilium movement",22,2,0.31,0.0365,"Biological.Process","Cluster_1832"
"717","GO:0003964","RNA-directed DNA polymerase activity",135,8,1.95,0.00053,"Molecular.Function","Cluster_1832"
"816","GO:0005085","guanyl-nucleotide exchange factor activity",12,2,0.17,0.01222,"Molecular.Function","Cluster_1832"
"916","GO:0000774","adenyl-nucleotide exchange factor activity",2,1,0.03,0.02864,"Molecular.Function","Cluster_1832"
"1015","GO:0004029","aldehyde dehydrogenase (NAD+) activity",3,1,0.04,0.04266,"Molecular.Function","Cluster_1832"
"138","GO:0001666","response to hypoxia",14,4,0.69,0.0037,"Biological.Process","Cluster_1862"
"219","GO:0006886","intracellular protein transport",5,3,0.25,0.0067,"Biological.Process","Cluster_1862"
"318","GO:0001843","neural tube closure",7,2,0.34,0.0425,"Biological.Process","Cluster_1862"
"418","GO:0000335","negative regulation of transposition, DNA-mediated",1,1,0.05,0.0491,"Biological.Process","Cluster_1862"
"518","GO:0006777","Mo-molybdopterin cofactor biosynthetic process",1,1,0.05,0.0491,"Biological.Process","Cluster_1862"
"618","GO:0002268","follicular dendritic cell differentiation",1,1,0.05,0.0491,"Biological.Process","Cluster_1862"
"718","GO:0006623","protein targeting to vacuole",1,1,0.05,0.0491,"Biological.Process","Cluster_1862"
"817","GO:0002115","store-operated calcium entry",1,1,0.05,0.0491,"Biological.Process","Cluster_1862"
"917","GO:0002088","lens development in camera-type eye",1,1,0.05,0.0491,"Biological.Process","Cluster_1862"
"1016","GO:0003964","RNA-directed DNA polymerase activity",135,24,9.64,1.7e-05,"Molecular.Function","Cluster_1862"
"1114","GO:0003676","nucleic acid binding",510,50,36.42,0.00014,"Molecular.Function","Cluster_1862"
"1213","GO:0005044","scavenger receptor activity",13,5,0.93,0.00142,"Molecular.Function","Cluster_1862"
"139","GO:0003824","catalytic activity",1062,81,75.83,0.00154,"Molecular.Function","Cluster_1862"
"144","GO:0005319","lipid transporter activity",3,2,0.21,0.01451,"Molecular.Function","Cluster_1862"
"153","GO:0003756","protein disulfide isomerase activity",5,2,0.36,0.04394,"Molecular.Function","Cluster_1862"
"163","GO:0005085","guanyl-nucleotide exchange factor activity",12,3,0.86,0.04882,"Molecular.Function","Cluster_1862"
"140","GO:0002446","neutrophil mediated immunity",1,1,0.02,0.018,"Biological.Process","Cluster_18711"
"220","GO:0001960","negative regulation of cytokine-mediated signaling ...",1,1,0.02,0.018,"Biological.Process","Cluster_18711"
"319","GO:0001822","kidney development",65,4,1.18,0.028,"Biological.Process","Cluster_18711"
"419","GO:0001755","neural crest cell migration",2,1,0.04,0.036,"Biological.Process","Cluster_18711"
"519","GO:0007605","sensory perception of sound",2,1,0.04,0.036,"Biological.Process","Cluster_18711"
"619","GO:0005044","scavenger receptor activity",13,3,0.14,0.00028,"Molecular.Function","Cluster_18711"
"719","GO:0005507","copper ion binding",18,3,0.19,0.00078,"Molecular.Function","Cluster_18711"
"818","GO:0004408","holocytochrome-c synthase activity",1,1,0.01,0.01055,"Molecular.Function","Cluster_18711"
"918","GO:0004521","endoribonuclease activity",1,1,0.01,0.01055,"Molecular.Function","Cluster_18711"
"1017","GO:0005324","long-chain fatty acid transporter activity",1,1,0.01,0.01055,"Molecular.Function","Cluster_18711"
"1115","GO:0016980","creatinase activity",1,1,0.01,0.01055,"Molecular.Function","Cluster_18711"
"1214","GO:0005298","proline:sodium symporter activity",1,1,0.01,0.01055,"Molecular.Function","Cluster_18711"
"1310","GO:0005391","P-type sodium:potassium-exchanging transporter acti...",2,1,0.02,0.021,"Molecular.Function","Cluster_18711"
"145","GO:0002268","follicular dendritic cell differentiation",1,1,0.04,0.036,"Biological.Process","Cluster_18723"
"221","GO:0002224","toll-like receptor signaling pathway",1,1,0.04,0.036,"Biological.Process","Cluster_18723"
"320","GO:0006623","protein targeting to vacuole",1,1,0.04,0.036,"Biological.Process","Cluster_18723"
"420","GO:0000390","spliceosomal complex disassembly",1,1,0.04,0.036,"Biological.Process","Cluster_18723"
"520","GO:0000472","endonucleolytic cleavage to generate mature 5'-end ...",1,1,0.04,0.036,"Biological.Process","Cluster_18723"
"620","GO:0000294","nuclear-transcribed mRNA catabolic process, endonuc...",1,1,0.04,0.036,"Biological.Process","Cluster_18723"
