POR.71	POR.73	POR.76	POR.79	POR.82
lncRNA_090	10.0919328389534	10.0639576515652	10.2757564200262	10.5355555961451	9.31167932113898
lncRNA_091	5.74833261045075	6.01801800815798	5.09640220752231	7.33254802705053	9.05842565311914
lncRNA_092	5.74833261045075	6.01801800815798	5.09640220752231	7.33254802705053	9.05842565311914
lncRNA_093	5.74833261045075	6.01801800815798	5.09640220752231	7.33254802705053	9.05842565311914
lncRNA_094	6.00737160186988	6.06129576556541	6.13866685960124	6.79182053656316	5.8043467890042
lncRNA_095	10.8571005791035	8.80655930037405	10.156061754971	11.0052084399833	9.81253499011784
lncRNA_096	7.17141370856917	5.34893288794863	8.93907533528929	7.26675122502305	7.31593297456011
lncRNA_097	7.33622558666557	6.85300657488756	6.89689650678253	8.86119064786314	3.83221840077246
lncRNA_098	6.14541853850666	6.94679097387636	6.17635147211283	6.13330873144235	4.88927420591297
lncRNA_099	3.32968175692274	3.32968175692274	5.48057440121775	5.28484283014354	5.01749955157783
lncRNA_100	6.49250703780962	3.32968175692274	4.91451750120737	3.32968175692274	3.68592232080258
lncRNA_101	6.49250703780962	5.92714297264002	5.59943462399249	5.54112841812584	3.94363399337198
lncRNA_102	9.3230604319416	10.2236454851645	9.54804992617616	9.57522633529376	8.94030433035365
lncRNA_103	13.0698005475694	12.5615211285658	10.4938115079797	13.2666039287928	13.1466776687721
lncRNA_104	13.4306638804442	12.9673969299665	11.3307737763427	13.579070249935	13.2827672453258
lncRNA_105	5.4270201617089	4.81100648034355	6.66327520600948	6.61172194347667	5.51153585995976
lncRNA_106	5.98910080546981	5.48659172444726	7.48016776896441	6.13330873144235	6.11206768168709
lncRNA_107	5.8939016973129	6.39986327128942	6.91167566267539	4.09065456421214	6.46907637966919
lncRNA_108	6.91078800874091	7.25201802805452	7.74130800448611	6.40524808845072	7.61328663457159
lncRNA_109	3.73265352792974	3.95640797681129	4.37225444914344	3.87085195326066	5.16050470178555
lncRNA_110	3.32968175692274	3.32968175692274	4.52539026171228	3.32968175692274	4.32027009145237
lncRNA_111	4.99747825117242	7.21489807209111	5.03881191352156	7.86382527622848	4.92267873429401
lncRNA_112	4.82730811311959	3.32968175692274	5.20400600985296	3.32968175692274	5.0767449786225
lncRNA_113	6.47963863931979	7.27022283571066	5.97672404962778	6.45382050598705	6.12513411601221
lncRNA_114	3.32968175692274	3.32968175692274	5.56099591310217	3.32968175692274	3.32968175692274
lncRNA_115	5.93278035715219	7.15734565152892	5.88797796001437	6.56838286072105	5.31272012398102
lncRNA_116	5.97058344058511	4.20930402640161	6.66327520600948	5.90519768814484	5.46991923032657
lncRNA_117	5.97058344058511	4.20930402640161	6.66327520600948	5.90519768814484	5.46991923032657
lncRNA_118	5.27875365488316	6.14398040075527	5.96232722698122	5.44462379555807	5.21333117703918
lncRNA_119	5.53447193472631	7.4080808104902	7.55239158000767	7.25322080888768	7.44952862745244
lncRNA_120	6.63840500214121	5.48659172444726	7.19114552269123	6.0076264694101	6.64109783332387
lncRNA_121	9.79258300501545	10.9485961575764	8.77814475696398	9.87484725438412	10.2703515885151
lncRNA_122	3.32968175692274	3.32968175692274	5.00894483459773	3.32968175692274	3.32968175692274
lncRNA_123	6.96686515152093	5.19460191370527	6.43568593218179	5.97432751667442	6.07211052180937
lncRNA_124	5.58506305573992	5.10962180145381	4.91451750120737	5.34035127538389	5.10530946224683
lncRNA_125	7.00305947408957	3.32968175692274	3.32968175692274	4.39407371642462	6.5860558433735
lncRNA_126	6.17787952095809	3.32968175692274	3.32968175692274	3.32968175692274	5.85278515566997
lncRNA_127	4.73153958495078	5.01825581195567	5.25449201559134	5.71522373928754	5.16050470178555
lncRNA_128	3.32968175692274	3.32968175692274	5.30302586953426	3.32968175692274	3.32968175692274
lncRNA_129	6.70606626684444	7.89161547409093	4.84699375845072	5.75541641347443	6.30766800264439
lncRNA_130	3.32968175692274	3.95640797681129	5.09640220752231	3.32968175692274	3.32968175692274
lncRNA_131	6.66132018502364	6.75259213342926	3.82941742576029	7.72402025061327	8.4258534200515
lncRNA_132	8.55725934634225	8.65606443888851	5.15138172890353	10.1683826703582	10.0715598585441
lncRNA_133	7.26365592144747	7.67693814929227	7.51432534582001	8.09319408767213	8.4989865358849
lncRNA_134	5.39870781396304	5.87933562300626	5.56099591310217	6.24852422631286	6.11206768168709
lncRNA_135	3.32968175692274	3.32968175692274	5.52140188011405	4.39407371642462	3.32968175692274
lncRNA_136	9.12507909251866	9.11823585751802	6.32879049201065	8.17416422838219	8.7530597200246
lncRNA_137	10.1351170547279	10.8114270589173	10.4479836707705	10.3423034612089	10.0245384502686
lncRNA_138	10.3300071695347	10.9330356928291	10.9605159944136	10.5549032272629	10.2346442946512
lncRNA_139	4.91552829577435	3.32968175692274	4.97830631839768	3.32968175692274	4.11842532250112
lncRNA_140	8.59016509469043	8.61407568063813	9.89774771289216	11.0112239399993	8.74063817014432
lncRNA_141	8.59016509469043	8.61407568063813	9.89774771289216	11.0112239399993	8.74063817014432
lncRNA_142	4.95722128854586	4.81100648034355	7.04491763076944	5.75541641347443	6.28466899769391
lncRNA_143	8.17876624470906	7.9032979447554	8.09044610064508	8.60411082367172	9.60900799417198
lncRNA_144	5.14616737623236	5.34893288794863	7.52393704363098	5.22678117498811	4.483226870895
lncRNA_145	3.32968175692274	5.55031412345766	5.20400600985296	4.25650104580505	4.483226870895
lncRNA_146	4.78046407679321	3.32968175692274	5.67312148523283	3.87085195326066	4.53179414846543
lncRNA_147	9.34249520543612	9.21968866006742	6.67200605087504	9.48875433539138	10.3583064402511
lncRNA_148	3.32968175692274	3.32968175692274	5.87260910060953	3.87085195326066	3.83221840077246
lncRNA_149	3.32968175692274	3.95640797681129	5.67312148523283	3.32968175692274	4.88927420591297
lncRNA_150	3.32968175692274	3.32968175692274	5.39486105663443	4.8042972193004	3.83221840077246
lncRNA_151	4.12802271902688	6.10325625986721	5.20400600985296	6.0076264694101	4.62232577117072
lncRNA_152	7.54032773243449	7.19597030037033	7.22104597775926	7.26675122502305	7.52892436509729
lncRNA_153	9.46361889080822	9.62386505945891	9.0055913273278	8.94741079117998	9.42207436355088
lncRNA_154	3.32968175692274	3.32968175692274	4.97830631839768	3.32968175692274	3.32968175692274
lncRNA_155	4.12802271902688	3.32968175692274	5.37251309187785	4.96250847639807	4.19163073574834
lncRNA_156	4.12802271902688	3.32968175692274	6.48622745597437	4.8042972193004	5.0767449786225
lncRNA_157	6.74944171806585	6.85300657488756	5.8254313105288	6.07189837153429	6.62298774240921
lncRNA_158	8.4108780858206	5.27412925611207	5.06795114635073	7.31962845140849	4.19163073574834
lncRNA_159	3.32968175692274	3.32968175692274	5.69092348310475	4.71594335966827	4.19163073574834
lncRNA_160	4.30149126227143	4.20930402640161	5.30302586953426	4.61965489261643	3.94363399337198
lncRNA_161	3.32968175692274	3.32968175692274	5.70849162564292	3.32968175692274	3.32968175692274
lncRNA_162	4.68029499416393	3.32968175692274	5.39486105663443	4.09065456421214	3.32968175692274
lncRNA_163	4.12802271902688	3.32968175692274	4.97830631839768	4.09065456421214	4.03687278535309
lncRNA_164	5.97058344058511	4.55577988927431	6.31763800730717	5.83237502634604	5.98854391437625
lncRNA_165	8.6338587279353	5.27412925611207	5.32661193503476	7.89891855494148	8.97429480793703
lncRNA_166	7.90664416334079	8.37518508863506	5.75985628690261	7.78158474743344	8.05627380972722
lncRNA_167	8.63098668346815	8.43269574535293	8.27221035613638	7.69434905111828	9.8095660123536
lncRNA_168	9.66086940426047	8.29769859395	7.39365845038594	8.77420952890937	8.90919715364405
lncRNA_169	3.32968175692274	3.32968175692274	5.09640220752231	3.32968175692274	3.32968175692274
lncRNA_170	6.11217880843018	5.48659172444726	6.39390089203514	5.71522373928754	5.82068609169192
lncRNA_171	4.87227266404088	4.69105512600405	5.20400600985296	3.87085195326066	4.32027009145237
lncRNA_172	5.36975888177345	5.82978740882536	5.99097125888584	5.79444364579768	5.21333117703918
lncRNA_173	5.21422445109419	4.69105512600405	5.20400600985296	4.39407371642462	4.483226870895
lncRNA_174	8.33523631744441	6.9006715856807	8.90646338105843	9.10951419306224	8.64389814593035
lncRNA_175	8.29949466808885	5.82978740882536	7.48016776896441	7.60146867765027	7.95944938506816
lncRNA_176	8.34227940192544	5.82978740882536	7.48509752900578	7.57998611783781	7.99128798856095
lncRNA_177	8.28494581893872	5.82978740882536	7.48016776896441	7.53603119383293	7.93782515432299
lncRNA_178	7.6179655227109	5.34893288794863	6.68068335159262	6.8289147248102	7.33816362869459
lncRNA_179	4.30149126227143	5.01825581195567	4.97830631839768	5.54112841812584	5.44860150625499
lncRNA_180	6.14541853850666	6.64451966299848	4.81166017352899	4.88613834816788	4.53179414846543
lncRNA_181	6.92972693163681	6.52749645072746	7.24452408170388	7.21184406884505	6.88058592560961
lncRNA_182	6.16174399885225	5.55031412345766	8.18116718167026	8.90494529028084	7.24709059908339
lncRNA_183	5.30981859570397	3.32968175692274	5.25449201559134	3.32968175692274	4.88927420591297
lncRNA_184	3.32968175692274	3.32968175692274	5.20400600985296	3.32968175692274	3.32968175692274
lncRNA_185	3.32968175692274	3.32968175692274	5.09640220752231	3.32968175692274	3.32968175692274
lncRNA_186	4.21951414578141	3.32968175692274	5.15138172890353	3.32968175692274	3.32968175692274
lncRNA_187	6.46665141937368	6.67232108446843	6.79689432042986	7.1835789028898	6.82637123263425
lncRNA_188	3.73265352792974	3.95640797681129	5.12420133357884	3.32968175692274	3.94363399337198
lncRNA_189	4.82730811311959	3.32968175692274	5.48057440121775	4.88613834816788	4.11842532250112
lncRNA_190	4.44517175969518	5.48659172444726	5.77655104119162	5.44462379555807	4.98673481853936
lncRNA_191	3.89774743610077	4.20930402640161	5.70849162564292	5.0341986465047	4.03687278535309
lncRNA_192	6.6726400379373	7.09737670599845	8.79209832387335	6.900318069436	6.94738460015641
lncRNA_193	7.23356496980432	7.4080808104902	7.54768818558956	6.35493309136713	6.94011549897282
lncRNA_194	3.89774743610077	3.32968175692274	5.03881191352156	3.87085195326066	3.32968175692274
lncRNA_195	8.62810890268473	8.70355323030412	8.80788156795981	9.79107683469706	10.1912034586897
lncRNA_196	3.73265352792974	3.95640797681129	3.32968175692274	4.09065456421214	5.6840649307033
lncRNA_197	4.62644055909016	4.20930402640161	3.68392692720312	4.39407371642462	5.23892564562096
lncRNA_198	7.41202033835906	8.19695396143862	6.6978799679259	7.50215780350707	7.76025688544146
lncRNA_199	8.55423030795554	7.97146684035461	6.09992819714873	8.0154089765079	8.72180275667801
lncRNA_200	3.89774743610077	3.95640797681129	4.81166017352899	3.87085195326066	5.1332182321122
lncRNA_201	5.18066401442359	5.724891092804	7.68248682831273	6.30274185132384	5.89955494602405
lncRNA_202	3.32968175692274	3.32968175692274	5.15138172890353	3.32968175692274	3.94363399337198
lncRNA_203	4.87227266404088	5.82978740882536	5.6367885190576	3.87085195326066	4.32027009145237
lncRNA_204	5.8939016973129	5.34893288794863	5.48057440121775	6.0076264694101	6.24944363395762
lncRNA_205	5.70368461956966	4.20930402640161	6.36172412219878	5.28484283014354	5.85278515566997
lncRNA_206	8.41422372077992	8.89686791242612	8.74163122063103	9.01684952832487	8.20242623602649
lncRNA_207	4.73153958495078	5.66920450106335	6.52539258891643	7.1835789028898	5.28859839972914
lncRNA_208	4.56962022559152	5.34893288794863	5.93307128572867	6.24852422631286	4.57807598958498
lncRNA_209	7.74580945170594	7.32348733086004	6.31763800730717	9.33093894752072	8.87171971174832
lncRNA_210	3.32968175692274	4.3991060266424	5.90317531114986	5.1658868492126	4.03687278535309
lncRNA_211	7.72437760744171	6.33141222147585	7.55239158000767	7.1835789028898	6.93280908703001
lncRNA_212	4.30149126227143	3.32968175692274	5.09640220752231	3.32968175692274	3.32968175692274
lncRNA_213	3.32968175692274	3.32968175692274	5.43842653349648	4.25650104580505	3.68592232080258
lncRNA_214	4.21951414578141	3.32968175692274	5.45967133222695	3.32968175692274	3.32968175692274
lncRNA_215	4.12802271902688	3.32968175692274	5.43842653349648	3.32968175692274	4.25847881811586
lncRNA_216	5.70368461956966	6.25943708023132	7.42479097255973	6.79182053656316	4.98673481853936
lncRNA_217	9.25009478782051	5.55031412345766	8.40531457047747	8.6304199909506	8.66377270801721
lncRNA_218	8.92394792738044	11.7639338529497	9.88571868027326	9.43605777758085	9.5449917873992
lncRNA_219	11.9546313296731	9.12821149657116	7.59404228891816	10.6847793247533	10.232429151302
lncRNA_220	13.0990437565029	9.75194747891725	8.57636862433877	10.8177174600895	11.2447784908044
lncRNA_221	6.04320031172082	5.34893288794863	7.85978478175683	3.32968175692274	5.5715823650511
lncRNA_222	3.32968175692274	7.28819887482565	6.93356047541622	3.32968175692274	3.68592232080258
lncRNA_223	6.50525882125965	3.32968175692274	3.32968175692274	5.79444364579768	4.88927420591297
lncRNA_224	4.99747825117242	4.20930402640161	4.69832188086467	4.96250847639807	4.32027009145237
lncRNA_225	3.89774743610077	3.32968175692274	5.74295196383819	3.32968175692274	3.32968175692274
lncRNA_226	3.32968175692274	3.32968175692274	5.09640220752231	3.32968175692274	3.32968175692274
lncRNA_227	4.30149126227143	7.03477700774944	5.85706459699015	4.51339822089488	5.44860150625499
lncRNA_228	4.68029499416393	5.19460191370527	5.59943462399249	5.0341986465047	5.0767449786225
lncRNA_229	4.44517175969518	3.95640797681129	5.48057440121775	4.09065456421214	4.92267873429401
lncRNA_230	4.21951414578141	4.55577988927431	5.22950401761441	4.09065456421214	3.32968175692274
lncRNA_231	11.7852227840938	12.2386052688245	11.5787792068963	11.826847142537	12.3091568786278
lncRNA_232	11.664448401801	12.1496100618326	11.4862231812127	11.7010065683172	12.2002268763485
lncRNA_233	6.64990901137994	6.85300657488756	6.24878520665064	7.11036817837443	6.11206768168709
lncRNA_234	6.61511222240452	6.85300657488756	6.24878520665064	7.09526457303347	6.0855584245117
lncRNA_235	5.4270201617089	5.48659172444726	6.56349823587736	4.09065456421214	5.04748831646721
lncRNA_236	5.30981859570397	4.3991060266424	6.00507207702795	4.25650104580505	5.18719958161646
lncRNA_237	7.01196619919061	5.97333351912004	3.82941742576029	3.32968175692274	4.11842532250112
lncRNA_238	4.12802271902688	3.32968175692274	5.3497686870924	3.32968175692274	3.32968175692274
lncRNA_239	4.56962022559152	3.32968175692274	5.39486105663443	3.32968175692274	4.19163073574834
lncRNA_240	5.48185291611647	6.58722051210719	5.54134800309916	5.0341986465047	7.31593297456011
lncRNA_241	7.33622558666557	8.27091452656958	7.67819165876622	8.5609905857611	7.4133604556287
lncRNA_242	5.53447193472631	4.20930402640161	4.25342223678786	3.32968175692274	3.94363399337198
lncRNA_243	4.87227266404088	3.32968175692274	5.99097125888584	4.09065456421214	4.03687278535309
lncRNA_244	9.3754594877866	8.67660871044772	9.95820095333226	10.250353338741	9.60216090498667
lncRNA_245	8.29949466808885	8.03655003083334	8.82930511305684	9.47430850677179	8.37584295928485
lncRNA_246	5.72619425447814	5.19460191370527	5.87260910060953	7.00112250880109	6.16360953226678
lncRNA_247	5.72619425447814	5.19460191370527	5.87260910060953	7.00112250880109	6.16360953226678
lncRNA_248	5.65749646404741	4.55577988927431	3.32968175692274	4.8042972193004	6.13807834588014
lncRNA_249	11.0943871387922	10.6820045484324	9.50514331398952	10.5928370021094	11.8632294855608
lncRNA_250	5.1106730451667	3.32968175692274	7.58489050775935	6.84710468755112	5.59100451689087
lncRNA_251	8.28494581893872	7.70392409729071	6.8284206478353	3.32968175692274	6.21330444932725
lncRNA_252	3.32968175692274	6.77836962238855	3.32968175692274	3.32968175692274	7.62236122262697
lncRNA_253	5.4270201617089	5.34893288794863	3.94022859444584	4.8042972193004	4.92267873429401
lncRNA_254	3.32968175692274	3.32968175692274	5.52140188011405	3.32968175692274	3.32968175692274
lncRNA_255	8.91216959474842	8.85542695764525	7.44517641552117	3.32968175692274	3.32968175692274
lncRNA_256	4.50938794163877	11.7979108778511	3.82941742576029	8.45897510188468	8.04283444156352
lncRNA_257	3.32968175692274	3.32968175692274	3.32968175692274	3.32968175692274	6.12513411601221
lncRNA_258	15.4557599712462	16.1906243242981	15.0869192913508	7.91614907499978	7.1180138760271
lncRNA_259	3.32968175692274	3.32968175692274	5.43842653349648	3.32968175692274	3.32968175692274
lncRNA_260	4.82730811311959	5.92714297264002	5.39486105663443	4.09065456421214	3.32968175692274
lncRNA_261	10.2377390018151	8.57812539892065	5.77655104119162	11.6206591621516	9.06175743479772
lncRNA_262	6.69501165510756	7.69049451932878	3.32968175692274	6.61172194347667	6.91808276397108
lncRNA_263	7.37806459708566	8.01518119520502	3.32968175692274	6.84710468755112	6.84207336329703
lncRNA_264	3.32968175692274	8.58538757797946	4.03296890418492	3.32968175692274	7.72700441786421
lncRNA_265	3.32968175692274	4.55577988927431	5.12420133357884	3.32968175692274	4.03687278535309
lncRNA_266	3.32968175692274	5.48659172444726	3.32968175692274	3.32968175692274	5.26400721964461
lncRNA_267	6.92028897870741	6.69958675217618	9.02259713845601	7.57998611783781	7.28192581717794
lncRNA_268	7.15544415360707	8.19695396143862	7.86734647052145	8.17416422838219	7.92688985083843
lncRNA_269	10.2377390018151	10.75783442498	11.1903966002198	10.6375974340546	10.6008343370898
lncRNA_270	3.89774743610077	3.32968175692274	5.37251309187785	3.32968175692274	3.94363399337198
lncRNA_271	11.2432424855024	11.8349168725071	10.9010862178123	11.4722947206547	11.4388190402972
lncRNA_272	3.32968175692274	3.32968175692274	3.32968175692274	3.87085195326066	5.16050470178555
lncRNA_273	8.77322490376255	7.48795640435707	8.19924367385391	4.25650104580505	8.06958878741763
lncRNA_274	4.12802271902688	3.32968175692274	5.59943462399249	3.32968175692274	3.83221840077246
lncRNA_275	7.98078062610285	9.41159421991544	5.58035511121134	7.33254802705053	7.56232389802968
lncRNA_276	3.32968175692274	3.32968175692274	5.52140188011405	3.32968175692274	3.32968175692274
lncRNA_277	7.42538044007956	7.5782800837646	8.18116718167026	7.03319873243986	7.43413962848792
lncRNA_278	10.8546421348024	10.6108844715193	9.97751120367076	11.0929087405144	11.3803324176687
lncRNA_279	9.34073919193494	9.86361992876276	8.17204307860375	8.23031585960177	8.5473433487813
lncRNA_280	8.89072297988352	5.34893288794863	6.35083214035581	7.62263436818218	9.35577124968451
lncRNA_281	8.91216959474842	5.27412925611207	5.99097125888584	7.72402025061327	9.40905538044192
lncRNA_282	7.38492044626013	6.25943708023132	4.97830631839768	6.91762237912581	8.88306561404486
lncRNA_283	3.32968175692274	5.92714297264002	3.32968175692274	4.09065456421214	5.31272012398102
lncRNA_284	6.16174399885225	3.32968175692274	3.68392692720312	4.8042972193004	3.32968175692274
lncRNA_285	6.98507725414342	6.33141222147585	6.31763800730717	6.54620368089238	6.63207179459461
lncRNA_286	6.98507725414342	6.33141222147585	6.31763800730717	6.54620368089238	6.63207179459461
lncRNA_287	6.81211411506102	6.18354162607342	6.21303989428882	6.45382050598705	6.39605804507953
lncRNA_288	6.49250703780962	5.92714297264002	5.8254313105288	5.97432751667442	5.94477302687596
lncRNA_289	7.91612297892248	10.8098788942141	4.31490120803435	7.4198612570657	8.95292057674268
lncRNA_290	7.80314972554869	10.6355656213716	4.31490120803435	7.29343407827727	8.83907932386854
